age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Male,NHW,added_sugar,FL,mrh-eq,-191743.74436563163,-187097.94835172332,-159557.65815880414,-179064.79249943877,18312.941651090034,0,0,0,0,0,-191743.74436563163,-187097.94835172332,-159557.65815880414,-179064.79249943877,18312.941651090034,-174886918.91242066,-170649550.1604118,-145530417.78022188,-163322615.55403247,16702990.50525978,-126918.39092624886,-123843.26085299611,-105613.8822180298,-118525.98065590364,12121.64232617989,-64825.35343938313,-63254.6874987274,-53943.775940774365,-60538.81184353537,6191.299324910309,286086.18349924113,313626.47369216,318272.2697060686,305593.31783987564,18312.94165108999,126528.52534043649,126528.52534043649,126528.52534043649,126528.52534043649,0,189365.22907739392,207594.6077123603,210669.73778561357,202277.327515268,12121.642326180126,83751.3468593643,83751.3468593643,83751.3468593643,83751.3468593643,0,96720.95442184657,106031.8659797998,107602.53192045553,103315.9903246077,6191.299324910427,42777.178481072304,42777.178481072304,42777.178481072304,42777.178481072304,0,0,0,0,0,0,-64825.35343938313,-63254.6874987274,-53943.775940774365,-60538.81184353537,6191.299324910309,0,0,0,0,0,0,0,0,0,0,96720.95442184657,106031.8659797998,107602.53192045553,103315.9903246077,6191.299324910427,42777.178481072304,42777.178481072304,42777.178481072304,42777.178481072304,0
35-44,Male,NHW,added_sugar,Food_price,USD,-8182448.576355073,-8076079.9312018305,-6953112.310991964,-7719378.536445121,716980.2038768796,0,0,0,0,0,-8182448.576355073,-8076079.9312018305,-6953112.310991964,-7719378.536445121,716980.2038768796,-174886918.91242066,-170649550.1604118,-145530417.78022188,-163322615.55403247,16702990.50525978,-5416099.547776964,-5345692.362747179,-4602381.315542751,-5109585.744440286,474581.18700605904,-2766349.0285781063,-2730387.568454646,-2350730.9954492045,-2609792.792004828,242399.01687082354,12676106.747506423,13799074.367716279,13905443.012869524,13442372.972959572,716980.2038768738,5722994.43651445,5722994.43651445,5722994.43651445,5722994.436514449,0,8390527.038707642,9133838.08591205,9204245.270941842,8897731.467605168,474581.18700605084,3788145.7231648797,3788145.7231648797,3788145.7231648797,3788145.72316488,0,4285579.708798783,4665236.28180422,4701197.74192768,4544641.5053544035,242399.0168708203,1934848.713349579,1934848.713349579,1934848.713349579,1934848.713349579,0,0,0,0,0,0,-2766349.0285781063,-2730387.568454646,-2350730.9954492045,-2609792.792004828,242399.01687082354,0,0,0,0,0,0,0,0,0,0,4285579.708798783,4665236.28180422,4701197.74192768,4544641.5053544035,242399.0168708203,1934848.713349579,1934848.713349579,1934848.713349579,1934848.713349579,0
35-44,Male,NHW,oil,CED,MJ,89040.21150099623,121314.7182464826,248976.00741573225,154783.76471096094,89027.27372458814,0,0,0,0,0,89040.21150099623,121314.7182464826,248976.00741573225,154783.76471096094,89027.27372458814,9579891.08827974,13052325.10811863,26787481.683045577,16653280.390605666,9578499.104963142,74391.99741863107,101356.9493434247,208016.38033805627,129319.92445564854,74381.18806617177,14648.21408236525,19957.76890305796,40959.62707767576,25463.840255312378,14646.08565841621,2964529.506366134,3092190.7955353903,3124465.3022808684,3058721.7490709065,89027.2737245885,3213505.51378187,3213505.51378187,3213505.51378187,3213505.51378187,0,2476827.802487616,2583487.23348225,2610452.185407048,2555524.258370027,74381.18806617512,2684844.18282568,2684844.18282568,2684844.18282568,2684844.18282568,0,487701.7038785148,508703.562053132,514013.11687382526,503197.490700878,14646.085658416048,528661.330956191,528661.330956191,528661.330956191,528661.330956191,0,0,0,0,0,0,14648.21408236525,19957.76890305796,40959.62707767576,25463.840255312378,14646.08565841621,0,0,0,0,0,0,0,0,0,0,487701.7038785148,508703.562053132,514013.11687382526,503197.490700878,14646.085658416048,528661.330956191,528661.330956191,528661.330956191,528661.330956191,0
35-44,Male,NHW,oil,FL,mrh-eq,4243.891752107931,5782.180022896549,11866.854385589204,7377.403213038316,4243.275103498677,0,0,0,0,0,4243.891752107931,5782.180022896549,11866.854385589204,7377.403213038316,4243.275103498677,9579891.08827974,13052325.10811863,26787481.683045577,16653280.390605666,9578499.104963142,3545.7191637985966,4830.94002233551,9914.61033097553,6163.729303073441,3545.2039614987166,698.1725883093314,951.2400005610491,1952.2440546136745,1213.6739099648764,698.0711419999608,141297.3094836713,147381.9838463639,148920.2721171525,145786.76065622215,4243.275103498645,153164.16386926052,153164.16386926052,153164.16386926052,153164.16386926052,0,118052.15761702447,123135.8279256645,124421.04878420143,121803.03864492656,3545.203961498719,127966.767948,127966.767948,127966.767948,127966.767948,0,23245.151866646804,24246.1559206994,24499.22333295107,23983.722011295566,698.0711419999233,25197.395921260402,25197.395921260402,25197.395921260402,25197.3959212604,0,0,0,0,0,0,698.1725883093314,951.2400005610491,1952.2440546136745,1213.6739099648764,698.0711419999608,0,0,0,0,0,0,0,0,0,0,23245.151866646804,24246.1559206994,24499.22333295107,23983.722011295566,698.0711419999233,25197.395921260402,25197.395921260402,25197.395921260402,25197.3959212604,0
35-44,Male,NHW,oil,Food_price,USD,26158.08871714581,46845.3297471482,46995.17411787194,39639.22565617323,12618.18385351217,0,0,0,0,0,26158.08871714581,46845.3297471482,46995.17411787194,39639.22565617323,12618.18385351217,9579891.08827974,13052325.10811863,26787481.683045577,16653280.390605666,9578499.104963142,21854.76017541182,39138.6946513012,39263.88777306226,33118.08364985267,10542.336825511646,4303.328541733952,7706.63509584708,7731.286344809702,6521.142006320587,2075.8470280005845,1871793.8977885875,1871943.74215931,1892630.983189316,1879149.8462502866,12618.183853513943,1918789.07190646,1918789.07190646,1918789.07190646,1918789.0719064598,0,1563860.6924349016,1563985.88555666,1581269.820032551,1570006.49655811,10542.336825511878,1603124.58020797,1603124.58020797,1603124.58020797,1603124.58020797,0,307933.20535368496,307957.856602647,311361.16315676103,309143.349692174,2075.8470280009824,315664.491698495,315664.491698495,315664.491698495,315664.491698495,0,0,0,0,0,0,4303.328541733952,7706.63509584708,7731.286344809702,6521.142006320587,2075.8470280005845,0,0,0,0,0,0,0,0,0,0,307933.20535368496,307957.856602647,311361.16315676103,309143.349692174,2075.8470280009824,315664.491698495,315664.491698495,315664.491698495,315664.491698495,0
35-44,Male,NHW,sat_fat,CED,MJ,-10621530.590722356,-9819862.20760172,-9009879.006083194,-9816944.727462111,848241.4390768693,0,0,0,0,0,-10621530.590722356,-9819862.20760172,-9009879.006083194,-9816944.727462111,848241.4390768693,-200553303.67678767,-185416385.1964604,-170122468.22284275,-185361298.0058322,16016300.23746414,-8054551.05898519,-7446627.47687365,-6832398.576638691,-7444415.084549643,643241.0021357482,-2566979.531737177,-2373234.730728081,-2177480.429444494,-2372529.6429124703,205000.43694113087,18969960.89996476,19779944.10148322,20581612.484603945,19777026.62134366,848241.4390768802,9960081.89388155,9960081.89388155,9960081.89388155,9960081.89388155,0,14385357.868213523,14999586.768448489,15607510.350560028,14997374.37612448,643241.0021357528,7552959.2915748395,7552959.2915748395,7552959.2915748395,7552959.2915748395,0,4584603.031751204,4780357.33303478,4974102.134043877,4779652.245219174,205000.43694112572,2407122.60230671,2407122.60230671,2407122.60230671,2407122.60230671,0,0,0,0,0,0,-2566979.531737177,-2373234.730728081,-2177480.429444494,-2372529.6429124703,205000.43694113087,0,0,0,0,0,0,0,0,0,0,4584603.031751204,4780357.33303478,4974102.134043877,4779652.245219174,205000.43694112572,2407122.60230671,2407122.60230671,2407122.60230671,2407122.60230671,0
35-44,Male,NHW,sat_fat,FL,mrh-eq,-295178.9650774805,-272900.10030900897,-250390.16154714927,-272819.0217148377,23573.159064404972,0,0,0,0,0,-295178.9650774805,-272900.10030900897,-250390.16154714927,-272819.0217148377,23573.159064404972,-200553303.67678767,-185416385.1964604,-170122468.22284275,-185361298.0058322,16016300.23746414,-223841.00158141882,-206946.4257685296,-189876.6212292106,-206884.94200487,17876.068960501536,-71337.96349606181,-65953.6745404793,-60513.54031793854,-65934.07970996764,5697.090103903591,527187.0544630282,549696.993224889,571975.8579933604,549615.9146307172,23573.159064405467,276796.89291587996,276796.89291587996,276796.89291587996,276796.89291587996,0,399778.07450062525,416847.87903994403,433742.4548528326,416786.3952762843,17876.06896050109,209901.4532714142,209901.4532714142,209901.4532714142,209901.45327141424,0,127408.97996240373,132849.11418494448,138233.40314052693,132829.5193544328,5697.090103903543,66895.4396444651,66895.4396444651,66895.4396444651,66895.4396444651,0,0,0,0,0,0,-71337.96349606181,-65953.6745404793,-60513.54031793854,-65934.07970996764,5697.090103903591,0,0,0,0,0,0,0,0,0,0,127408.97996240373,132849.11418494448,138233.40314052693,132829.5193544328,5697.090103903543,66895.4396444651,66895.4396444651,66895.4396444651,66895.4396444651,0
35-44,Male,NHW,sat_fat,Food_price,USD,-1092119.494327897,-1041702.474292251,-893306.2842578341,-1007323.8181523313,108791.73358856644,0,0,0,0,0,-1092119.494327897,-1041702.474292251,-893306.2842578341,-1007323.8181523313,108791.73358856644,-200553303.67678767,-185416385.1964604,-170122468.22284275,-185361298.0058322,16016300.23746414,-828179.3433105283,-789946.95687145,-677414.7112236234,-763876.8308332926,82499.27498679125,-263940.1510173687,-251755.5174208009,-215891.57303421132,-243446.98731903886,26292.458601774935,1924491.407877654,2072887.597912071,2123304.617947711,2038508.9417721492,108791.73358856408,1031185.123619818,1031185.123619818,1031185.123619818,1031185.123619818,0,1459386.119065414,1571918.364713235,1610150.751152318,1545848.2386750812,82499.27498679004,781971.407841788,781971.407841788,781971.407841788,781971.407841788,0,465105.28881224175,500969.2331988313,513153.8667953995,492660.70309706946,26292.458601775103,249213.7157780304,249213.7157780304,249213.7157780304,249213.71577803037,0,0,0,0,0,0,-263940.1510173687,-251755.5174208009,-215891.57303421132,-243446.98731903886,26292.458601774935,0,0,0,0,0,0,0,0,0,0,465105.28881224175,500969.2331988313,513153.8667953995,492660.70309706946,26292.458601775103,249213.7157780304,249213.7157780304,249213.7157780304,249213.71577803037,0
35-44,Male,OTH,added_sugar,CED,MJ,-328699.82569846703,-306593.41998002096,-187004.43132035626,-272389.00491292676,80244.09226581019,0,0,0,0,0,-328699.82569846703,-306593.41998002096,-187004.43132035626,-272389.00491292676,80244.09226581019,-13047410.540085169,-12169918.89444356,-7422953.702719988,-10812208.87827445,3185208.915105851,-219006.629351104,-204277.5390840889,-124597.60235699551,-181487.76839634214,53465.15817320675,-109693.19634736267,-102315.8808959316,-62406.828963360815,-90901.23651658434,26778.934092603144,799309.9798453379,918898.9685050021,941005.3742234489,884694.5534379083,80244.09226581018,612305.548524982,612305.548524982,612305.548524982,612305.548524982,0,532565.4923018203,612245.429028914,626974.5192959288,589455.6583411669,53465.1581732068,407967.88994482503,407967.88994482503,407967.88994482503,407967.88994482503,0,266744.48754351767,306653.5394760883,314030.8549275188,295238.89509674086,26778.93409260285,204337.6585801566,204337.6585801566,204337.6585801566,204337.6585801566,0,0,0,0,0,0,-109693.19634736267,-102315.8808959316,-62406.828963360815,-90901.23651658434,26778.934092603144,0,0,0,0,0,0,0,0,0,0,266744.48754351767,306653.5394760883,314030.8549275188,295238.89509674086,26778.93409260285,204337.6585801566,204337.6585801566,204337.6585801566,204337.6585801566,0
35-44,Male,OTH,added_sugar,FL,mrh-eq,-17032.872563659574,-15887.34231994034,-9690.369140752833,-14114.906202232174,4158.162830314094,0,0,0,0,0,-17032.872563659574,-15887.34231994034,-9690.369140752833,-14114.906202232174,4158.162830314094,-13047410.540085169,-12169918.89444356,-7422953.702719988,-10812208.87827445,3185208.915105851,-11348.688732667577,-10585.443066310421,-6456.514171172967,-9404.50158252786,2770.507175734056,-5684.183830992004,-5301.89925362988,-3233.8549695798715,-4710.404619704306,1387.6556545800286,41419.38620331443,47616.3593825019,48761.889626221186,45843.92326479376,4158.162830314093,31729.01706256161,31729.01706256161,31729.01706256161,31729.017062561605,0,27596.972839592963,31725.901734730498,32489.147401087586,30544.960250947886,2770.5071757340793,21140.45866841999,21140.45866841999,21140.45866841999,21140.45866841999,0,13822.413363721482,15890.45764777149,16272.742225133634,15298.963013845923,1387.6556545800356,10588.55839414161,10588.55839414161,10588.55839414161,10588.55839414161,0,0,0,0,0,0,-5684.183830992004,-5301.89925362988,-3233.8549695798715,-4710.404619704306,1387.6556545800286,0,0,0,0,0,0,0,0,0,0,13822.413363721482,15890.45764777149,16272.742225133634,15298.963013845923,1387.6556545800356,10588.55839414161,10588.55839414161,10588.55839414161,10588.55839414161,0
35-44,Male,OTH,added_sugar,Food_price,USD,-565070.4213214079,-545335.932807986,-390240.00906997785,-497840.6923783066,100790.8420456216,0,0,0,0,0,-565070.4213214079,-545335.932807986,-390240.00906997785,-497840.6923783066,100790.8420456216,-13047410.540085169,-12169918.89444356,-7422953.702719988,-10812208.87827445,3185208.915105851,-376495.99617718096,-363347.270582,-260009.71811515914,-331702.06817089126,67155.07846396172,-188574.42514422763,-181988.6622259855,-130230.29095481908,-166138.62420741556,33635.7635816598,1411649.656363666,1566745.580101673,1586480.0686150948,1519250.3396719939,100790.84204562093,1021409.6472936871,1021409.6472936871,1021409.6472936871,1021409.6472936872,0,940556.1210989503,1043893.6735657919,1057042.399160972,1012248.4711546827,67155.07846396188,680546.402983791,680546.402983791,680546.402983791,680546.402983791,0,471093.53526471555,522851.906535881,529437.6694541229,507001.8685173113,33635.76358165913,340863.244309896,340863.244309896,340863.244309896,340863.244309896,0,0,0,0,0,0,-188574.42514422763,-181988.6622259855,-130230.29095481908,-166138.62420741556,33635.7635816598,0,0,0,0,0,0,0,0,0,0,471093.53526471555,522851.906535881,529437.6694541229,507001.8685173113,33635.76358165913,340863.244309896,340863.244309896,340863.244309896,340863.244309896,0
35-44,Male,OTH,oil,CED,MJ,19573.45392574835,62566.115238285,65916.758855043,48656.63534502933,27203.61190493209,0,0,0,0,0,19573.45392574835,62566.115238285,65916.758855043,48656.63534502933,27203.61190493209,2110240.095372958,6745336.08061236,7106573.424425615,5245736.55730494,2932857.573248054,16337.194849442381,52221.484235642,55018.13514077468,40611.78652298693,22705.788665885502,3236.2590763059106,10344.631002643051,10898.62371426844,8044.848822042437,4497.823239046677,614604.9205857529,617955.564202511,660948.2255150467,631865.0440957664,27203.61190493162,680521.6794407971,680521.6794407971,680521.6794407971,680521.6794407971,0,512986.6390022757,515783.289907409,551667.5792936081,527392.9876200636,22705.788665885375,568004.77414305,568004.77414305,568004.77414305,568004.77414305,0,101618.28158347738,102172.2742951028,109280.64622144002,104472.05647570343,4497.823239046741,112516.90529774589,112516.90529774589,112516.90529774589,112516.90529774589,0,0,0,0,0,0,3236.2590763059106,10344.631002643051,10898.62371426844,8044.848822042437,4497.823239046677,0,0,0,0,0,0,0,0,0,0,101618.28158347738,102172.2742951028,109280.64622144002,104472.05647570343,4497.823239046741,112516.90529774589,112516.90529774589,112516.90529774589,112516.90529774589,0
35-44,Male,OTH,oil,FL,mrh-eq,1078.3326887355788,3446.86673719292,3631.4590198814917,2680.571380782825,1498.6902199297592,0,0,0,0,0,1078.3326887355788,3446.86673719292,3631.4590198814917,2680.571380782825,1498.6902199297592,2110240.095372958,6745336.08061236,7106573.424425615,5245736.55730494,2932857.573248054,900.0420321945244,2876.9645724868997,3031.036516121709,2237.3678719052973,1250.8979884095745,178.29065654106105,569.90216470602,600.4225037597777,443.2035088775283,247.79223152017892,33859.5619883686,34044.154271057196,36412.68831951458,34810.44962746729,1498.6902199297945,37491.0210082501,37491.0210082501,37491.0210082501,37491.0210082501,0,28261.24933387829,28415.3212775131,30392.24381780547,29054.917978094698,1250.8979884095709,31292.28585,31292.28585,31292.28585,31292.28585,0,5598.312654490348,5628.832993544111,6020.444501709059,5755.531649372596,247.79223152017414,6198.73515825012,6198.73515825012,6198.73515825012,6198.735158250119,0,0,0,0,0,0,178.29065654106105,569.90216470602,600.4225037597777,443.2035088775283,247.79223152017892,0,0,0,0,0,0,0,0,0,0,5598.312654490348,5628.832993544111,6020.444501709059,5755.531649372596,247.79223152017414,6198.73515825012,6198.73515825012,6198.73515825012,6198.735158250119,0
35-44,Male,OTH,oil,Food_price,USD,23643.895877469087,29853.16347798817,38611.434944049994,30747.550799231238,7915.639566956282,0,0,0,0,0,23643.895877469087,29853.16347798817,38611.434944049994,30747.550799231238,7915.639566956282,2110240.095372958,6745336.08061236,7106573.424425615,5245736.55730494,2932857.573248054,19734.63321371231,24917.26552004055,32227.45144982876,25663.77556335983,6606.874108876865,3909.2626637567573,4935.897957947623,6383.983494221226,5083.775235871391,1308.7654580794265,310873.9787652585,319632.2502313211,325841.5178318396,318737.86291007756,7915.639566956425,349485.413709309,349485.413709309,349485.413709309,349485.413709309,0,259474.325991512,266784.51192130067,271967.14422762836,266038.00187798106,6606.874108876848,291701.7774413411,291701.7774413411,291701.7774413411,291701.7774413411,0,51399.65277374709,52847.73831002062,53874.37360421155,52699.8610320969,1308.765458079414,57783.63626796824,57783.63626796824,57783.63626796824,57783.63626796824,0,0,0,0,0,0,3909.2626637567573,4935.897957947623,6383.983494221226,5083.775235871391,1308.7654580794265,0,0,0,0,0,0,0,0,0,0,51399.65277374709,52847.73831002062,53874.37360421155,52699.8610320969,1308.765458079414,57783.63626796824,57783.63626796824,57783.63626796824,57783.63626796824,0
35-44,Male,OTH,sat_fat,CED,MJ,-1516577.0154516632,-1444858.6860861802,-1432603.295931705,-1465722.875283025,47747.60304413203,0,0,0,0,0,-1516577.0154516632,-1444858.6860861802,-1432603.295931705,-1465722.875283025,47747.60304413203,-30508353.30109091,-29065625.297070302,-28819088.67620233,-29485341.5718607,960518.8052495847,-1161464.9748107041,-1106539.753894614,-1097154.0080524725,-1122518.5170784558,36567.3276080928,-355112.04064095905,-338318.932191566,-335449.28787923243,-343204.3582045693,11180.27543603918,3395000.1029933956,3407255.4931478705,3478973.822513357,3428119.6823447165,47747.60304413386,1962396.8070616932,1962396.8070616932,1962396.8070616932,1962396.8070616934,0,2600048.4439171148,2609434.189759256,2664359.410675346,2625412.9529430973,36567.32760809253,1502894.4358646432,1502894.4358646432,1502894.4358646432,1502894.4358646432,0,794951.6590762794,797821.303388613,814614.411838006,802706.7294016164,11180.275436039154,459502.37119704694,459502.37119704694,459502.37119704694,459502.37119704694,0,0,0,0,0,0,-355112.04064095905,-338318.932191566,-335449.28787923243,-343204.3582045693,11180.27543603918,0,0,0,0,0,0,0,0,0,0,794951.6590762794,797821.303388613,814614.411838006,802706.7294016164,11180.275436039154,459502.37119704694,459502.37119704694,459502.37119704694,459502.37119704694,0
