age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,Male,sat_fat,CED,MJ,-12237899.271722967,-11861808.196423067,-11794260.261210686,-11970068.947330968,251614.47011928464,0,0,0,0,0,-12237899.271722967,-11861808.196423067,-11794260.261210686,-11970068.947330968,251614.47011928464,-238730830.0364589,-231196650.00779438,-230009998.31188315,-233423852.93156746,4978715.8605,-9277099.837473169,-8992234.228058351,-8940698.428782413,-9074104.336879013,190722.1353899032,-2960799.4342498006,-2869573.9683647193,-2853561.8324282756,-2895964.610451961,60892.678197820176,24015276.547954075,24082824.48316639,24458915.55846632,24191085.234074324,251614.47011927713,12221016.286743362,12221016.286743362,12221016.286743362,12221016.286743363,0,18205653.375155028,18257189.174430992,18542054.783845767,18339059.28325163,190722.13538988936,9264954.94637261,9264954.94637261,9264954.94637261,9264954.94637261,0,5809623.172799024,5825635.308735467,5916860.774620556,5852025.950822711,60892.678197824906,2956061.3403707445,2956061.3403707445,2956061.3403707445,2956061.3403707445,0,0,0,0,0,0,-2960799.4342498006,-2869573.9683647193,-2853561.8324282756,-2895964.610451961,60892.678197820176,0,0,0,0,0,0,0,0,0,0,5809623.172799024,5825635.308735467,5916860.774620556,5852025.950822711,60892.678197824906,2956061.3403707445,2956061.3403707445,2956061.3403707445,2956061.3403707445,0
65-74,Male,sat_fat,FL,mrh-eq,-335683.5535930103,-325407.82574115,-323539.7616805436,-328357.8832117654,6883.168656518243,0,0,0,0,0,-335683.5535930103,-325407.82574115,-323539.7616805436,-328357.8832117654,6883.168656518243,-238730830.0364589,-231196650.00779438,-230009998.31188315,-233423852.93156746,4978715.8605,-254468.35190322858,-246685.28039035268,-245260.07841774434,-248916.11180799044,5217.339218147371,-81215.20168978085,-78722.54535079762,-78279.68326279908,-79441.7714037747,1665.8389942146969,658497.7062140784,660365.770274685,670641.4981265445,663315.8277453,6883.16865651784,334957.9445335348,334957.9445335348,334957.9445335348,334957.9445335348,0,499195.63244291063,500620.8344155186,508403.90592839476,502851.66583315656,5217.339218147369,253935.55402516644,253935.55402516644,253935.55402516644,253935.55402516644,0,159302.07377116778,159744.93585916623,162237.59219814956,160464.16191214338,1665.838994214719,81022.39050836863,81022.39050836863,81022.39050836863,81022.39050836863,0,0,0,0,0,0,-81215.20168978085,-78722.54535079762,-78279.68326279908,-79441.7714037747,1665.8389942146969,0,0,0,0,0,0,0,0,0,0,159302.07377116778,159744.93585916623,162237.59219814956,160464.16191214338,1665.838994214719,81022.39050836863,81022.39050836863,81022.39050836863,81022.39050836863,0
65-74,Male,sat_fat,Food_price,USD,-1423271.9240613428,-1391705.7475097138,-1378405.7283028343,-1398114.9255254155,24257.35187538118,0,0,0,0,0,-1423271.9240613428,-1391705.7475097138,-1378405.7283028343,-1398114.9255254155,24257.35187538118,-238730830.0364589,-231196650.00779438,-230009998.31188315,-233423852.93156746,4978715.8605,-1078980.9189528022,-1055096.2995041495,-1044959.5147657761,-1059920.1011568792,18386.862475895454,-344291.00510854094,-336609.4480055642,-333446.2135370539,-338194.8243685349,5870.593981441125,2795774.147306835,2809074.1665137233,2840640.343065352,2815483.3445294215,24257.351875385295,1417368.4190040058,1417368.4190040058,1417368.4190040058,1417368.4190040056,0,2119538.468192676,2129675.2529310426,2153559.872379699,2134499.054583776,18386.862475894442,1074578.9534268973,1074578.9534268973,1074578.9534268973,1074578.9534268973,0,676235.6791141625,679398.9135826727,687080.4706856494,680984.2899456434,5870.5939814410685,342789.4655771084,342789.4655771084,342789.4655771084,342789.4655771084,0,0,0,0,0,0,-344291.00510854094,-336609.4480055642,-333446.2135370539,-338194.8243685349,5870.593981441125,0,0,0,0,0,0,0,0,0,0,676235.6791141625,679398.9135826727,687080.4706856494,680984.2899456434,5870.5939814410685,342789.4655771084,342789.4655771084,342789.4655771084,342789.4655771084,0
75+,Female,added_sugar,CED,MJ,-4401535.186117511,-4339304.243813876,-4297033.705281546,-4346307.894259948,55334.20346308458,0,0,0,0,0,-4401535.186117511,-4339304.243813876,-4297033.705281546,-4346307.894259948,55334.20346308458,-181539719.37789163,-179047717.2804546,-177165109.72408053,-179261539.92644164,2309860.6437546904,-2920078.3863276416,-2878711.6333011864,-2850843.211885003,-2883447.8900065445,36669.688152896924,-1481456.7997898762,-1460592.6105126915,-1446190.493396548,-1462860.004253408,18664.792173967493,7381434.828594506,7423705.3671268355,7485936.309430484,7430709.017572912,55334.20346309147,3084401.123312961,3084401.123312961,3084401.123312961,3084401.123312961,0,4897016.112333232,4924884.533749413,4966251.286775869,4929620.790454772,36669.6881528964,2046172.9004482382,2046172.9004482382,2046172.9004482382,2046172.9004482382,0,2484418.7162612737,2498820.833377421,2519685.0226546014,2501088.2271181345,18664.79217396679,1038228.2228647289,1038228.2228647289,1038228.2228647289,1038228.2228647289,0,0,0,0,0,0,-1481456.7997898762,-1460592.6105126915,-1446190.493396548,-1462860.004253408,18664.792173967493,0,0,0,0,0,0,0,0,0,0,2484418.7162612737,2498820.833377421,2519685.0226546014,2501088.2271181345,18664.79217396679,1038228.2228647289,1038228.2228647289,1038228.2228647289,1038228.2228647289,0
75+,Female,added_sugar,FL,mrh-eq,-239945.40147912194,-236874.7289668425,-234209.93026315904,-237017.14082950776,3021.1874741580164,0,0,0,0,0,-239945.40147912194,-236874.7289668425,-234209.93026315904,-237017.14082950776,3021.1874741580164,-181539719.37789163,-179047717.2804546,-177165109.72408053,-179261539.92644164,2309860.6437546904,-159180.18006628146,-157138.80520301693,-155380.00756141992,-157237.95510535644,2001.9331166957652,-80765.22141284062,-79735.92376382559,-78829.92270173893,-79779.18572415134,1019.2670837367702,402184.1218869668,404848.9205906513,407919.5931029309,404991.33245331625,3021.1874741586603,167974.19162380812,167974.19162380812,167974.19162380812,167974.19162380812,0,266809.9491055053,268568.74674710276,270610.1216103678,268667.8966494422,2001.9331166962313,111429.94154408593,111429.94154408593,111429.94154408593,111429.94154408593,0,135374.17278146112,136280.17384354782,137309.4714925628,136323.43580387352,1019.2670837367618,56544.250079722224,56544.250079722224,56544.250079722224,56544.250079722224,0,0,0,0,0,0,-80765.22141284062,-79735.92376382559,-78829.92270173893,-79779.18572415134,1019.2670837367702,0,0,0,0,0,0,0,0,0,0,135374.17278146112,136280.17384354782,137309.4714925628,136323.43580387352,1019.2670837367618,56544.250079722224,56544.250079722224,56544.250079722224,56544.250079722224,0
75+,Female,added_sugar,Food_price,USD,-7248774.81105457,-7228578.408649525,-7182296.706713704,-7219425.67197206,35875.10128403631,0,0,0,0,0,-7248774.81105457,-7228578.408649525,-7182296.706713704,-7219425.67197206,35875.10128403631,-181539719.37789163,-179047717.2804546,-177165109.72408053,-179261539.92644164,2309860.6437546904,-4808728.608907517,-4795179.618243527,-4764670.61278918,-4789228.735860945,23754.21072179862,-2440046.202147036,-2433398.7904059975,-2417626.0939245406,-2430196.9361111135,12121.47876435893,12261555.23111271,12307836.933048539,12328033.335453566,12298684.196371064,35875.10128403537,5079258.5243989965,5079258.5243989965,5079258.5243989965,5079258.5243989965,0,8134012.55284573,8164521.558300088,8178070.548964078,8158570.675917503,23754.210721804775,3369341.9400565615,3369341.9400565615,3369341.9400565615,3369341.940056561,0,4127542.678266979,4143315.3747484414,4149962.786489478,4140113.520453555,12121.478764361493,1709916.5843424418,1709916.5843424418,1709916.5843424418,1709916.5843424418,0,0,0,0,0,0,-2440046.202147036,-2433398.7904059975,-2417626.0939245406,-2430196.9361111135,12121.47876435893,0,0,0,0,0,0,0,0,0,0,4127542.678266979,4143315.3747484414,4149962.786489478,4140113.520453555,12121.478764361493,1709916.5843424418,1709916.5843424418,1709916.5843424418,1709916.5843424418,0
75+,Female,oil,CED,MJ,-148727.38225145751,-122126.25265801263,-32231.687777604122,-99918.0297503061,64259.256346111244,0,0,0,0,0,-148727.38225145751,-122126.25265801263,-32231.687777604122,-99918.0297503061,64259.256346111244,-16227926.493777111,-13347969.400437381,-3549994.1826064084,-10920594.619914139,6995902.229100851,-124327.25571408399,-102142.37779569476,-27009.557597744955,-83564.15243444544,53687.38182207583,-24400.126537373573,-19983.874862317723,-5222.130179859036,-16353.877315860589,10571.900674956216,3537870.704098143,3627765.2689785445,3654366.3985719895,3605557.04607084,64259.256346107206,3505639.0163205294,3505639.0163205294,3505639.0163205294,3505639.016320529,0,2956777.2081399583,3031910.0283379145,3054094.9062563,3013331.802976662,53687.381822078285,2929767.650542221,2929767.650542221,2929767.650542221,2929767.6505422206,0,581093.495958177,595855.2406406361,600271.4923156922,592225.243094179,10571.900674956541,575871.3657783184,575871.3657783184,575871.3657783184,575871.3657783184,0,0,0,0,0,0,-24400.126537373573,-19983.874862317723,-5222.130179859036,-16353.877315860589,10571.900674956216,0,0,0,0,0,0,0,0,0,0,581093.495958177,595855.2406406361,600271.4923156922,592225.243094179,10571.900674956541,575871.3657783184,575871.3657783184,575871.3657783184,575871.3657783184,0
75+,Female,oil,FL,mrh-eq,-7015.517265647991,-5653.279933931668,-1330.5114857972528,-4614.497086065671,3124.4222607899997,0,0,0,0,0,-7015.517265647991,-5653.279933931668,-1330.5114857972528,-4614.497086065671,3124.4222607899997,-16227926.493777111,-13347969.400437381,-3549994.1826064084,-10920594.619914139,6995902.229100851,-5864.336380632425,-4728.0826616408185,-1115.1888345668742,-3859.0861324891216,2610.3875434935976,-1151.1808850155614,-925.1972722908517,-215.3226512303761,-755.410953576548,514.0359028655399,171070.35065556475,175393.11910369908,176755.35643541545,174354.33625583313,3124.4222607899687,169739.83916976748,169739.83916976748,169739.83916976748,169739.83916976748,0,142970.03989244092,146582.93371951493,147719.18743850655,145713.9371903632,2610.387543493637,141854.85105787404,141854.85105787404,141854.85105787404,141854.85105787404,0,28100.310763123794,28810.18538418426,29036.168996908953,28640.399065469956,514.035902865528,27884.988111893417,27884.988111893417,27884.988111893417,27884.988111893417,0,0,0,0,0,0,-1151.1808850155614,-925.1972722908517,-215.3226512303761,-755.410953576548,514.0359028655399,0,0,0,0,0,0,0,0,0,0,28100.310763123794,28810.18538418426,29036.168996908953,28640.399065469956,514.035902865528,27884.988111893417,27884.988111893417,27884.988111893417,27884.988111893417,0
75+,Female,oil,Food_price,USD,-109308.04612581078,-88417.06208958077,-32917.394001599794,-76273.66417668569,41558.240688583624,0,0,0,0,0,-109308.04612581078,-88417.06208958077,-32917.394001599794,-76273.66417668569,41558.240688583624,-16227926.493777111,-13347969.400437381,-3549994.1826064084,-10920594.619914139,6995902.229100851,-91384.41703686531,-73976.02806375507,-27598.77736674839,-63811.51517817738,34706.284318363614,-17923.62908894546,-14441.034025825702,-5318.616634851363,-12462.148998508308,6851.994289452768,2890387.510064247,2945887.1781522273,2966778.1621884573,2933743.7802393325,41558.24068858334,2857470.116062649,2857470.116062649,2857470.116062649,2857470.116062649,0,2415650.76894775,2462028.019644757,2479436.4086178676,2451863.5067591793,34706.28431836392,2388051.9915810004,2388051.9915810004,2388051.9915810004,2388051.9915810004,0,474736.7411165011,483859.15850747615,487341.7535705954,481880.2734801583,6851.994289452956,469418.1244816504,469418.1244816504,469418.1244816504,469418.12448165036,0,0,0,0,0,0,-17923.62908894546,-14441.034025825702,-5318.616634851363,-12462.148998508308,6851.994289452768,0,0,0,0,0,0,0,0,0,0,474736.7411165011,483859.15850747615,487341.7535705954,481880.2734801583,6851.994289452956,469418.1244816504,469418.1244816504,469418.1244816504,469418.12448165036,0
75+,Female,sat_fat,CED,MJ,-11610278.997730274,-11562881.37010925,-11080008.59707471,-11410083.07347293,308871.399803451,0,0,0,0,0,-11610278.997730274,-11562881.37010925,-11080008.59707471,-11410083.07347293,308871.399803451,-221989849.01740786,-221008969.90798995,-211604778.0063216,-218053421.55983195,6035454.635765885,-9106260.357441617,-9069259.633164734,-8691503.645468961,-8949696.382842317,241605.8044022278,-2504018.6402886533,-2493621.7369445004,-2388504.9516057526,-2460386.6906306073,67265.61019090364,21565441.133241683,22048313.906276274,22095711.533897273,21895515.609639924,308871.39980347286,10485432.536167007,10485432.536167007,10485432.536167007,10485432.536167007,0,16913060.88278731,17290816.870483045,17327817.594759986,17171253.620160658,241605.80440222545,8221557.237318358,8221557.237318358,8221557.237318358,8221557.237318358,0,4652380.250454404,4757497.035793151,4767893.939137304,4724261.989479259,67265.6101909031,2263875.2988486467,2263875.2988486467,2263875.2988486467,2263875.2988486467,0,0,0,0,0,0,-2504018.6402886533,-2493621.7369445004,-2388504.9516057526,-2460386.6906306073,67265.61019090364,0,0,0,0,0,0,0,0,0,0,4652380.250454404,4757497.035793151,4767893.939137304,4724261.989479259,67265.6101909031,2263875.2988486467,2263875.2988486467,2263875.2988486467,2263875.2988486467,0
75+,Female,sat_fat,FL,mrh-eq,-305445.67521686153,-304219.8935744424,-291546.22747030214,-300203.0920089262,8100.465666236279,0,0,0,0,0,-305445.67521686153,-304219.8935744424,-291546.22747030214,-300203.0920089262,8100.465666236279,-221989849.01740786,-221008969.90798995,-211604778.0063216,-218053421.55983195,6035454.635765885,-239575.96131990378,-238618.80875975077,-228703.48654324366,-235475.5913364686,6336.813887121389,-65869.71389695728,-65601.08481469163,-62842.740927057916,-64727.500672457216,1763.652088206144,567273.0147549208,579946.6808590625,581172.4625014808,575929.8792935456,8100.465666236854,275726.78728462005,275726.78728462005,275726.78728462005,275726.78728462005,0,444906.01265178283,454821.33486829035,455778.4874284427,451678.11744500784,6336.813887121402,216202.52610853873,216202.52610853873,216202.52610853873,216202.52610853873,0,122367.00210313866,125125.34599077237,125393.97507303803,124251.76184853796,1763.652088206144,59524.26117608073,59524.26117608073,59524.26117608073,59524.26117608073,0,0,0,0,0,0,-65869.71389695728,-65601.08481469163,-62842.740927057916,-64727.500672457216,1763.652088206144,0,0,0,0,0,0,0,0,0,0,122367.00210313866,125125.34599077237,125393.97507303803,124251.76184853796,1763.652088206144,59524.26117608073,59524.26117608073,59524.26117608073,59524.26117608073,0
75+,Female,sat_fat,Food_price,USD,-1293422.7305067382,-1288054.1992384295,-1223209.6265946485,-1267185.4127908954,41136.9347857225,0,0,0,0,0,-1293422.7305067382,-1288054.1992384295,-1223209.6265946485,-1267185.4127908954,41136.9347857225,-221989849.01740786,-221008969.90798995,-211604778.0063216,-218053421.55983195,6035454.635765885,-1014413.8589346973,-1010233.3649172712,-959432.9933902943,-993875.5131595341,32218.809431249858,-279008.8715720403,-277820.83432115876,-263776.633204354,-273309.8996313612,8918.13700953938,2386831.9146866514,2451676.4873304316,2457045.0185987367,2430807.700882897,41136.93478572071,1163622.2880920006,1163622.2880920006,1163622.2880920006,1163622.2880920006,0,1871760.8409712377,1922561.212498215,1926741.706515645,1906203.360740479,32218.809431251193,912327.847580943,912327.847580943,912327.847580943,912327.8475809429,0,515071.07371541136,529115.274832217,530303.312083098,524604.3401424189,8918.137009539689,251294.44051105744,251294.44051105744,251294.44051105744,251294.44051105747,0,0,0,0,0,0,-279008.8715720403,-277820.83432115876,-263776.633204354,-273309.8996313612,8918.13700953938,0,0,0,0,0,0,0,0,0,0,515071.07371541136,529115.274832217,530303.312083098,524604.3401424189,8918.137009539689,251294.44051105744,251294.44051105744,251294.44051105744,251294.44051105747,0
75+,Male,added_sugar,CED,MJ,-2868978.962011204,-2832517.1976309274,-2603727.4451843696,-2765033.6930462676,151345.20126984006,0,0,0,0,0,-2868978.962011204,-2832517.1976309274,-2603727.4451843696,-2765033.6930462676,151345.20126984006,-111516776.46727489,-110157664.13718672,-101234559.55094753,-107503631.76660742,5879569.561338997,-1907751.2166821803,-1883469.6198159955,-1731367.1460534832,-1838620.189326056,100631.52283140618,-961227.7453290176,-949047.5778149334,-872360.29913089,-926413.5037202109,50713.684360577274,4993226.9588286355,5222016.711275204,5258478.475655471,5154533.206690538,151345.20126984315,2389499.5136442655,2389499.5136442655,2389499.5136442655,2389499.5136442655,0,3320749.8883113903,3472852.362073911,3497133.958940096,3428002.931583969,100631.52283141128,1589382.7422579122,1589382.7422579122,1589382.7422579122,1589382.7422579124,0,1672477.0705172447,1749164.3492012909,1761344.516715374,1726530.275106567,50713.68436057866,800116.7713863546,800116.7713863546,800116.7713863546,800116.7713863546,0,0,0,0,0,0,-961227.7453290176,-949047.5778149334,-872360.29913089,-926413.5037202109,50713.684360577274,0,0,0,0,0,0,0,0,0,0,1672477.0705172447,1749164.3492012909,1761344.516715374,1726530.275106567,50713.68436057866,800116.7713863546,800116.7713863546,800116.7713863546,800116.7713863546,0
75+,Male,added_sugar,FL,mrh-eq,-142924.55259591172,-141065.74980597405,-129681.24725190953,-137723.39901154357,7547.292356291176,0,0,0,0,0,-142924.55259591172,-141065.74980597405,-129681.24725190953,-137723.39901154357,7547.292356291176,-111516776.46727489,-110157664.13718672,-101234559.55094753,-107503631.76660742,5879569.561338997,-95047.12556405549,-93809.85158985894,-86240.90456586934,-91588.21192326488,5018.328994051254,-47877.4270318561,-47255.8982161152,-43440.342686040305,-46135.18708827871,2528.9635088578902,250053.26136062975,261437.76391469425,263296.56670463196,258095.4131202638,7547.292356291188,120372.01410872038,120372.01410872038,120372.01410872038,120372.0141087204,0,166321.50574805163,173890.45277204132,175127.7267462378,171668.81310544722,5018.328994051291,80080.60118218228,80080.60118218228,80080.60118218228,80080.60118218228,0,83731.75561257827,87547.31114265323,88168.83995839421,86426.60001481674,2528.963508857949,40291.412926538105,40291.412926538105,40291.412926538105,40291.412926538105,0,0,0,0,0,0,-47877.4270318561,-47255.8982161152,-43440.342686040305,-46135.18708827871,2528.9635088578902,0,0,0,0,0,0,0,0,0,0,83731.75561257827,87547.31114265323,88168.83995839421,86426.60001481674,2528.963508857949,40291.412926538105,40291.412926538105,40291.412926538105,40291.412926538105,0
75+,Male,added_sugar,Food_price,USD,-4299694.205596524,-4222859.74832065,-3832677.508601869,-4112913.1579898056,263596.23468077794,0,0,0,0,0,-4299694.205596524,-4222859.74832065,-3832677.508601869,-4112913.1579898056,263596.23468077794,-111516776.46727489,-110157664.13718672,-101234559.55094753,-107503631.76660742,5879569.561338997,-2859054.5385140823,-2807954.0403989074,-2548553.973882163,-2734866.472538708,175250.91156480138,-1440639.667082453,-1414905.7079217422,-1284123.5347197102,-1378046.6854511034,88345.32384828494,7296628.605770447,7686810.845489226,7763645.302765104,7576864.255158383,263596.23468077794,3463951.0971685764,3463951.0971685764,3463951.0971685764,3463951.0971685764,0,4852405.570613372,5111805.6371301245,5162906.135245282,5038718.069269916,175250.91156479978,2303851.596731218,2303851.596731218,2303851.596731218,2303851.596731218,0,2444223.0351570733,2575005.2083591027,2600739.167519818,2538146.185888466,88345.3238482856,1160099.500437363,1160099.500437363,1160099.500437363,1160099.500437363,0,0,0,0,0,0,-1440639.667082453,-1414905.7079217422,-1284123.5347197102,-1378046.6854511034,88345.32384828494,0,0,0,0,0,0,0,0,0,0,2444223.0351570733,2575005.2083591027,2600739.167519818,2538146.185888466,88345.3238482856,1160099.500437363,1160099.500437363,1160099.500437363,1160099.500437363,0
75+,Male,oil,CED,MJ,90069.03848729239,119177.98181898241,134424.02951780322,114313.80791271251,23721.75496583436,0,0,0,0,0,90069.03848729239,119177.98181898241,134424.02951780322,114313.80791271251,23721.75496583436,9900794.948993037,13090854.955273215,14777746.037454624,12563427.262606978,2607140.4289492904,75388.46685139678,99761.8871860968,112483.00672359898,95673.36059058878,19841.920932783276,14680.571635895632,19416.094632885593,21941.022794204175,18640.447322123706,3879.881372400588,2418852.047463869,2434098.095162686,2463207.038494385,2438962.26906896,23721.75496583744,2553276.0769816744,2553276.0769816744,2553276.0769816744,2553276.0769816744,0,2024885.7902535074,2037606.9097910174,2061980.3301257184,2041695.436386523,19841.92093278735,2137368.7969771144,2137368.7969771144,2137368.7969771144,2137368.7969771144,0,393966.25721035857,396491.1853716766,401226.7083686668,397266.83268243884,3879.8813724004644,415907.2800045623,415907.2800045623,415907.2800045623,415907.2800045623,0,0,0,0,0,0,14680.571635895632,19416.094632885593,21941.022794204175,18640.447322123706,3879.881372400588,0,0,0,0,0,0,0,0,0,0,393966.25721035857,396491.1853716766,401226.7083686668,397266.83268243884,3879.8813724004644,415907.2800045623,415907.2800045623,415907.2800045623,415907.2800045623,0
75+,Male,oil,FL,mrh-eq,4241.539443803265,5591.878384637192,6319.136993873128,5373.253706883511,1109.742961421298,0,0,0,0,0,4241.539443803265,5591.878384637192,6319.136993873128,5373.253706883511,1109.742961421298,9900794.948993037,13090854.955273215,14777746.037454624,12563427.262606978,2607140.4289492904,3550.1828544593154,4680.792430445621,5287.655066159965,4497.021574209845,928.2048081668065,691.3565893439514,911.0859541915687,1031.4819277131546,876.2321326736629,181.540260316678,113661.13277424539,114388.39138348128,115738.73032431524,114607.01606123499,1109.7429614213024,119980.26976811851,119980.26976811851,119980.26976811851,119980.26976811851,0,95147.70306129777,95754.56569701219,96885.17527299846,95938.33655324792,928.2048081668191,100435.35812745776,100435.35812745776,100435.35812745776,100435.35812745774,0,18513.429712947574,18633.825686469143,18853.5550513168,18668.679507987068,181.5402603166914,19544.911640660728,19544.911640660728,19544.911640660728,19544.911640660728,0,0,0,0,0,0,691.3565893439514,911.0859541915687,1031.4819277131546,876.2321326736629,181.540260316678,0,0,0,0,0,0,0,0,0,0,18513.429712947574,18633.825686469143,18853.5550513168,18668.679507987068,181.5402603166914,19544.911640660728,19544.911640660728,19544.911640660728,19544.911640660728,0
75+,Male,oil,Food_price,USD,57414.48321820831,94012.56712566214,135632.89556722602,95774.75819026218,41195.86240795221,0,0,0,0,0,57414.48321820831,94012.56712566214,135632.89556722602,95774.75819026218,41195.86240795221,9900794.948993037,13090854.955273215,14777746.037454624,12563427.262606978,2607140.4289492904,48042.23175120474,78656.45876781727,113465.28677378013,80128.24858864195,34456.76973947353,9372.251467003553,15356.108357844874,22167.608793445976,15646.509601620235,6739.092970820641,1880772.692755965,1922393.0211975232,1958991.1051049826,1920630.830132927,41195.86240795199,2016405.5883231885,2016405.5883231885,2016405.5883231885,2016405.5883231882,0,1573823.0824726995,1608631.9104786604,1639246.137495271,1607160.1206578359,34456.76973947156,1687288.3692464817,1687288.3692464817,1687288.3692464817,1687288.3692464817,0,306949.61028326204,313761.1107188628,319744.96760970395,313470.7094750875,6739.092970820339,329117.2190767079,329117.2190767079,329117.2190767079,329117.2190767079,0,0,0,0,0,0,9372.251467003553,15356.108357844874,22167.608793445976,15646.509601620235,6739.092970820641,0,0,0,0,0,0,0,0,0,0,306949.61028326204,313761.1107188628,319744.96760970395,313470.7094750875,6739.092970820339,329117.2190767079,329117.2190767079,329117.2190767079,329117.2190767079,0
75+,Male,sat_fat,CED,MJ,-8978497.468172714,-8549700.092381468,-8367346.716890514,-8636171.671434201,330260.5881863278,0,0,0,0,0,-8978497.468172714,-8549700.092381468,-8367346.716890514,-8636171.671434201,330260.5881863278,-170277382.70454058,-162190267.84691602,-158751483.06440127,-163821260.85572648,6228535.1447204305,-6940119.178739698,-6605360.682811207,-6466490.3713381775,-6674093.379111368,256286.59410999258,-2038378.2894330109,-1944339.409570256,-1900856.345552337,-1962078.29232283,73992.30429768443,16252007.798582006,16434361.174072951,16863158.54986417,16520832.753125677,330260.5881863056,7884661.081691484,7884661.081691484,7884661.081691484,7884661.081691484,0,12551106.086050943,12689976.397523971,13024734.89345246,12758709.093824133,256286.5941099921,6084615.714712774,6084615.714712774,6084615.714712774,6084615.714712773,0,3700901.7125310544,3744384.7765489835,3838423.6564117293,3762123.6593015506,73992.3042976838,1800045.3669787175,1800045.3669787175,1800045.3669787175,1800045.3669787173,0,0,0,0,0,0,-2038378.2894330109,-1944339.409570256,-1900856.345552337,-1962078.29232283,73992.30429768443,0,0,0,0,0,0,0,0,0,0,3700901.7125310544,3744384.7765489835,3838423.6564117293,3762123.6593015506,73992.3042976838,1800045.3669787175,1800045.3669787175,1800045.3669787175,1800045.3669787173,0
