age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,OTH,oil,Food_price,USD,-56270.04795093749,-54436.48765308068,-52352.34836667096,-54348.56520095685,2063.3525670596814,0,0,0,0,0,-56270.04795093749,-54436.48765308068,-52352.34836667096,-54348.56520095685,2063.3525670596814,-5941154.962208956,-5901354.051869955,-3594995.89669142,-5106070.808066609,1413908.9064635672,-46601.63566097532,-45154.89219629547,-43448.82260581505,-45063.90057320755,1661.2453060681626,-9668.412289962194,-9281.595456785171,-8903.525760855962,-9284.664627749316,402.58063198306246,477462.3800467161,479546.519333126,481380.0796309834,479458.59688100236,2063.3525670601034,425110.031680045,425110.031680045,425110.031680045,425110.031680045,0,396913.20669807633,398619.2762885569,400066.01975323673,398528.2846654689,1661.2453060682012,353464.3840922616,353464.3840922616,353464.3840922616,353464.3840922616,0,80549.1733486399,80927.2430445691,81314.05987774617,80930.31221553327,402.58063198308173,71645.647587784,71645.647587784,71645.647587784,71645.647587784,0,0,0,0,0,0,-9668.412289962194,-9281.595456785171,-8903.525760855962,-9284.664627749316,402.58063198306246,0,0,0,0,0,0,0,0,0,0,80549.1733486399,80927.2430445691,81314.05987774617,80930.31221553327,402.58063198308173,71645.647587784,71645.647587784,71645.647587784,71645.647587784,0
65-74,OTH,sat_fat,CED,MJ,-1372198.1896218413,-1311990.0786527689,-1228055.8519862434,-1303665.1257764695,76206.19418193414,0,0,0,0,0,-1372198.1896218413,-1311990.0786527689,-1228055.8519862434,-1303665.1257764695,76206.19418193414,-27435892.96094866,-26181872.63010156,-24561439.473797206,-26053306.72643235,1516961.8671462717,-1063534.4123424029,-1017762.8900882821,-951681.3724783995,-1010636.5759283657,59192.631597515254,-308663.77727943833,-294227.1885644867,-276374.4795078463,-293028.54984810465,17026.040915204445,3011970.1615350246,3095904.3882015515,3156112.4991706167,3087579.4353252486,76206.19418193115,1783914.3095487792,1783914.3095487792,1783914.3095487792,1783914.3095487792,0,2330617.9643808245,2396699.481990709,2442471.0042448263,2389573.167830791,59192.63159751432,1378936.591902427,1378936.591902427,1378936.591902427,1378936.591902427,0,681352.1971541982,699204.9062108381,713641.4949257897,698006.2674944563,17026.040915204147,404977.7176463515,404977.7176463515,404977.7176463515,404977.7176463515,0,0,0,0,0,0,-308663.77727943833,-294227.1885644867,-276374.4795078463,-293028.54984810465,17026.040915204445,0,0,0,0,0,0,0,0,0,0,681352.1971541982,699204.9062108381,713641.4949257897,698006.2674944563,17026.040915204147,404977.7176463515,404977.7176463515,404977.7176463515,404977.7176463515,0
65-74,OTH,sat_fat,FL,mrh-eq,-36214.09224940406,-34597.60025811554,-32414.12450076307,-34398.6585858124,2007.390207315033,0,0,0,0,0,-36214.09224940406,-34597.60025811554,-32414.12450076307,-34398.6585858124,2007.390207315033,-27435892.96094866,-26181872.63010156,-24561439.473797206,-26053306.72643235,1516961.8671462717,-28063.383090033898,-26834.43997684941,-25115.109269643006,-26662.374154385576,1558.8615880891134,-8150.709159370129,-7763.160281266155,-7299.015231120115,-7736.284431426834,448.8638181264127,79607.99570864093,81791.4714659935,83407.96345728198,81592.52979369031,2007.3902073150673,47193.87120787795,47193.87120787795,47193.87120787795,47193.87120787796,0,61588.7306189129,63308.0613261193,64537.00443930383,63135.99550365549,1558.8615880891352,36473.62134926994,36473.62134926994,36473.62134926994,36473.62134926994,0,18019.26508972806,18483.410139874097,18870.95901797809,18456.534290034782,448.8638181264206,10720.24985860795,10720.24985860795,10720.24985860795,10720.24985860795,0,0,0,0,0,0,-8150.709159370129,-7763.160281266155,-7299.015231120115,-7736.284431426834,448.8638181264127,0,0,0,0,0,0,0,0,0,0,18019.26508972806,18483.410139874097,18870.95901797809,18456.534290034782,448.8638181264206,10720.24985860795,10720.24985860795,10720.24985860795,10720.24985860795,0
65-74,OTH,sat_fat,Food_price,USD,-180666.0833900088,-176905.48665992543,-161487.31938336877,-172815.11102958393,10697.614604159644,0,0,0,0,0,-180666.0833900088,-176905.48665992543,-161487.31938336877,-172815.11102958393,10697.614604159644,-27435892.96094866,-26181872.63010156,-24561439.473797206,-26053306.72643235,1516961.8671462717,-140363.14924485405,-137545.73153266456,-125449.71899341448,-134290.084224924,8340.2013852585,-40302.934145154715,-39359.75512726056,-36037.60038995455,-38525.02680465991,2358.433945303189,388855.7627562723,404273.9300328283,408034.5267629125,400183.55440248735,10697.614604159577,227368.4433729032,227368.4433729032,227368.4433729032,227368.4433729032,0,301640.0272087154,313736.0397479652,316553.45746015524,310480.39244022494,8340.201385258591,176190.30821530128,176190.30821530128,176190.30821530128,176190.30821530128,0,87215.7355475567,90537.89028486279,91481.06930275692,89703.16196226211,2358.4339453032326,51178.13515760222,51178.13515760222,51178.13515760222,51178.13515760222,0,0,0,0,0,0,-40302.934145154715,-39359.75512726056,-36037.60038995455,-38525.02680465991,2358.433945303189,0,0,0,0,0,0,0,0,0,0,87215.7355475567,90537.89028486279,91481.06930275692,89703.16196226211,2358.4339453032326,51178.13515760222,51178.13515760222,51178.13515760222,51178.13515760222,0
75+,HIS,added_sugar,CED,MJ,-397927.94572839874,-364763.3114664077,-322768.7576987888,-361665.09409601195,39648.35985248701,0,0,0,0,0,-397927.94572839874,-364763.3114664077,-322768.7576987888,-361665.09409601195,39648.35985248701,-16336856.366600355,-14987160.68056836,-13217655.431449281,-14839859.079485172,1646633.530685214,-263744.69693406054,-241767.2934140663,-213918.3793735044,-239707.1142840426,26285.00023532673,-134183.24879433855,-122996.01805234159,-108850.37832528446,-121957.9798119696,13363.361255227663,660063.7627965572,702058.316564176,735222.9508261668,698960.0991937802,39648.359852486814,337295.005097769,337295.005097769,337295.005097769,337295.005097769,0,437476.3455342378,465325.25957479887,487302.6630947936,463265.0804447756,26285.000235326526,223557.9661607334,223557.9661607334,223557.9661607334,223557.9661607334,0,222587.41726231936,236733.0569893765,247920.28773137307,235695.01874900438,13363.361255227468,113737.0389370349,113737.0389370349,113737.0389370349,113737.0389370349,0,0,0,0,0,0,-134183.24879433855,-122996.01805234159,-108850.37832528446,-121957.9798119696,13363.361255227663,0,0,0,0,0,0,0,0,0,0,222587.41726231936,236733.0569893765,247920.28773137307,235695.01874900438,13363.361255227468,113737.0389370349,113737.0389370349,113737.0389370349,113737.0389370349,0
75+,HIS,added_sugar,FL,mrh-eq,-20167.669815127403,-18555.946566456718,-16163.123700927576,-18281.87652545375,2120.978305121364,0,0,0,0,0,-20167.669815127403,-18555.946566456718,-16163.123700927576,-18281.87652545375,2120.978305121364,-16336856.366600355,-14987160.68056836,-13217655.431449281,-14839859.079485172,1646633.530685214,-13367.87797271957,-12299.75998420251,-10712.974412941508,-12117.771358678321,1406.1779924005837,-6799.791842407796,-6256.186582254206,-5450.14928798607,-6164.105166775418,714.8003774209782,33266.30501558079,35659.12788110993,37270.851129780654,35385.05784010698,2120.9783051213885,17103.18131465322,17103.18131465322,17103.18131465322,17103.18131465322,0,22049.61956004361,23636.40513130464,24704.52311982171,23454.416505780446,1406.1779924006048,11336.6451471021,11336.6451471021,11336.6451471021,11336.6451471021,0,11216.685455537194,12022.72274980532,12566.328009958932,11930.641334326545,714.8003774209825,5766.536167551123,5766.536167551123,5766.536167551123,5766.536167551123,0,0,0,0,0,0,-6799.791842407796,-6256.186582254206,-5450.14928798607,-6164.105166775418,714.8003774209782,0,0,0,0,0,0,0,0,0,0,11216.685455537194,12022.72274980532,12566.328009958932,11930.641334326545,714.8003774209825,5766.536167551123,5766.536167551123,5766.536167551123,5766.536167551123,0
75+,HIS,added_sugar,Food_price,USD,-532143.3419557748,-528279.1758004206,-456853.0112549099,-504573.2114529973,44628.89486054442,0,0,0,0,0,-532143.3419557748,-528279.1758004206,-456853.0112549099,-504573.2114529973,44628.89486054442,-16336856.366600355,-14987160.68056836,-13217655.431449281,-14839859.079485172,1646633.530685214,-352715.8084855757,-350159.165358054,-302803.51095712197,-334440.2140340504,29587.286931968396,-179427.53347019904,-178120.0104423666,-154049.50029778792,-170132.99741894685,15041.608298351246,924924.3569469528,996350.521492464,1000214.6876478177,972644.5571450404,44628.89486054457,468071.3456920435,468071.3456920435,468071.3456920435,468071.3456920435,0,613053.7473346469,660409.4017355801,662966.0448631007,644690.4504115757,29587.28693196869,310250.23637752637,310250.23637752637,310250.23637752637,310250.23637752637,0,311870.60961230483,335941.11975688336,337248.6427847163,327954.1067334639,15041.60829835136,157821.109314517,157821.109314517,157821.109314517,157821.109314517,0,0,0,0,0,0,-179427.53347019904,-178120.0104423666,-154049.50029778792,-170132.99741894685,15041.608298351246,0,0,0,0,0,0,0,0,0,0,311870.60961230483,335941.11975688336,337248.6427847163,327954.1067334639,15041.60829835136,157821.109314517,157821.109314517,157821.109314517,157821.109314517,0
75+,HIS,oil,CED,MJ,-21691.143898133596,-13763.654022661842,-12508.692128247316,-16104.891910752098,5240.961010682969,0,0,0,0,0,-21691.143898133596,-13763.654022661842,-12508.692128247316,-16104.891910752098,5240.961010682969,-2374113.253756022,-1515236.662551788,-1383076.9413013533,-1770225.037974174,566417.5483225334,-18198.571920715658,-11547.521359098464,-10494.628280040402,-13511.787142452546,4397.090556337351,-3492.5719774179224,-2216.132663563361,-2014.0638482069285,-2593.104768299547,843.8704543462632,391427.070728778,392682.032623192,400609.522498664,395023.27051128255,5240.9610106828695,378918.3786005303,378918.3786005303,378918.3786005303,378918.3786005303,0,328401.89321566257,329454.786294721,336105.83685633854,331419.05207807507,4397.09055633769,317907.2649356227,317907.2649356227,317907.2649356227,317907.2649356227,0,63025.17751311466,63227.24632847101,64503.685642325676,63604.21843320726,843.8704543462993,61011.11366490775,61011.11366490775,61011.11366490775,61011.11366490775,0,0,0,0,0,0,-3492.5719774179224,-2216.132663563361,-2014.0638482069285,-2593.104768299547,843.8704543462632,0,0,0,0,0,0,0,0,0,0,63025.17751311466,63227.24632847101,64503.685642325676,63604.21843320726,843.8704543462993,61011.11366490775,61011.11366490775,61011.11366490775,61011.11366490775,0
75+,HIS,oil,FL,mrh-eq,-1011.5199304479243,-637.0771230373527,-575.7407950841992,-746.9390456539908,248.30841037006078,0,0,0,0,0,-1011.5199304479243,-637.0771230373527,-575.7407950841992,-746.9390456539908,248.30841037006078,-2374113.253756022,-1515236.662551788,-1383076.9413013533,-1770225.037974174,566417.5483225334,-848.6513304530902,-534.4991737873888,-483.03896493318655,-626.6717870545815,208.3271684941639,-162.86859999483397,-102.57794924996377,-92.70183015101306,-120.2672585994092,39.98124187592641,18299.914646142646,18361.2509740958,18735.693781506365,18471.11289671244,248.30841037005646,17724.17385105845,17724.17385105845,17724.17385105845,17724.17385105845,0,15353.374958449287,15404.8351673035,15718.987323969195,15497.007780570688,208.32716849416343,14870.335993516099,14870.335993516099,14870.335993516099,14870.335993516099,0,2946.5396876933582,2956.415806792313,3016.706457537179,2974.105116141756,39.98124187592554,2853.837857542347,2853.837857542347,2853.837857542347,2853.837857542347,0,0,0,0,0,0,-162.86859999483397,-102.57794924996377,-92.70183015101306,-120.2672585994092,39.98124187592641,0,0,0,0,0,0,0,0,0,0,2946.5396876933582,2956.415806792313,3016.706457537179,2974.105116141756,39.98124187592554,2853.837857542347,2853.837857542347,2853.837857542347,2853.837857542347,0
75+,HIS,oil,Food_price,USD,-21110.175428859126,-18968.204950223397,-14136.335092469923,-18024.38060667331,3760.3523560137455,0,0,0,0,0,-21110.175428859126,-18968.204950223397,-14136.335092469923,-18024.38060667331,3760.3523560137455,-2374113.253756022,-1515236.662551788,-1383076.9413013533,-1770225.037974174,566417.5483225334,-17711.146567382377,-15914.07008076358,-11860.193929243536,-15122.21054921928,3154.8828480213965,-3399.0288614767283,-3054.134869459779,-2276.141163226351,-2902.1700574539973,605.4695080057279,299188.36754073936,304020.23739849246,306162.2078771279,303076.41305494244,3760.352356013424,285052.0324482691,285052.0324482691,285052.0324482691,285052.0324482691,0,251014.9253942578,255068.80154577832,256865.87803239695,254276.9420142338,3154.8828480215993,239154.7314650148,239154.7314650148,239154.7314650148,239154.73146501477,0,48173.442146481175,48951.43585271459,49296.32984473155,48799.47104070882,605.4695080057281,45897.30098325476,45897.30098325476,45897.30098325476,45897.30098325476,0,0,0,0,0,0,-3399.0288614767283,-3054.134869459779,-2276.141163226351,-2902.1700574539973,605.4695080057279,0,0,0,0,0,0,0,0,0,0,48173.442146481175,48951.43585271459,49296.32984473155,48799.47104070882,605.4695080057281,45897.30098325476,45897.30098325476,45897.30098325476,45897.30098325476,0
75+,HIS,sat_fat,CED,MJ,-987686.2122227727,-983293.5859636331,-901136.4089840003,-956007.7786932847,51316.851694602876,0,0,0,0,0,-987686.2122227727,-983293.5859636331,-901136.4089840003,-956007.7786932847,51316.851694602876,-18683023.96903915,-18629656.377459027,-17051066.497111507,-18094490.662102047,975988.6717652308,-762602.3488733701,-757391.98783812,-695457.3156621695,-737488.7207712075,39319.01150421008,-225858.55945308608,-225040.82467697572,-205636.0546494034,-218519.05792207678,12049.172034879846,2075900.6137031403,2158057.790682771,2162450.41694191,2130771.9834124227,51316.85169460134,1174764.204719139,1174764.204719139,1174764.204719139,1174764.204719139,0,1599731.0539041208,1661665.726080072,1666876.0871153208,1641762.4590131592,39319.01150421004,904273.738241951,904273.738241951,904273.738241951,904273.738241951,0,476126.52112659224,495531.2911541641,496349.02593027434,489009.52439926536,12049.172034879533,270490.4664771884,270490.4664771884,270490.4664771884,270490.4664771884,0,0,0,0,0,0,-225858.55945308608,-225040.82467697572,-205636.0546494034,-218519.05792207678,12049.172034879846,0,0,0,0,0,0,0,0,0,0,476126.52112659224,495531.2911541641,496349.02593027434,489009.52439926536,12049.172034879533,270490.4664771884,270490.4664771884,270490.4664771884,270490.4664771884,0
75+,HIS,sat_fat,FL,mrh-eq,-26693.72984456856,-26661.869342946047,-24369.826518626473,-25868.822913929533,1402.7411542336758,0,0,0,0,0,-26693.72984456856,-26661.869342946047,-24369.826518626473,-25868.822913929533,1402.7411542336758,-18683023.96903915,-18629656.377459027,-17051066.497111507,-18094490.662102047,975988.6717652308,-20603.852974719823,-20529.40923776973,-18801.37671089805,-19949.202644814788,1073.5258711538645,-6130.218882264351,-6087.63564693671,-5566.208584816431,-5919.620269114731,330.5908777792404,56252.07068769738,58544.113512016964,58575.974013639425,57751.06708300043,1402.741154233668,31882.244169070953,31882.244169070953,31882.244169070953,31882.244169070953,0,43334.02469451366,45062.05722138536,45136.5009583355,44481.85062843043,1073.525871153886,24532.64798361568,24532.64798361568,24532.64798361568,24532.64798361568,0,12915.804770271687,13437.23183239195,13479.815067719619,13269.216454569987,330.59087777923975,7349.5961854552515,7349.5961854552515,7349.5961854552515,7349.5961854552515,0,0,0,0,0,0,-6130.218882264351,-6087.63564693671,-5566.208584816431,-5919.620269114731,330.5908777792404,0,0,0,0,0,0,0,0,0,0,12915.804770271687,13437.23183239195,13479.815067719619,13269.216454569987,330.59087777923975,7349.5961854552515,7349.5961854552515,7349.5961854552515,7349.5961854552515,0
75+,HIS,sat_fat,Food_price,USD,-95717.71462293263,-95427.90193696949,-85229.40503833968,-91951.17063427944,6287.920505962377,0,0,0,0,0,-95717.71462293263,-95427.90193696949,-85229.40503833968,-91951.17063427944,6287.920505962377,-18683023.96903915,-18629656.377459027,-17051066.497111507,-18094490.662102047,975988.6717652308,-73977.68193805515,-73571.3056477148,-65845.49326296279,-71003.08245669317,4823.492283603189,-21850.461362708575,-21733.897758331404,-19377.77684883075,-20948.08817758632,1468.604121093137,196560.75936585042,206759.25626448,207049.06895044373,203282.52496179022,6287.92050596243,111331.3543275107,111331.3543275107,111331.3543275107,111331.3543275107,0,151621.75020380976,159347.56258856176,159753.9388789021,156779.3393975401,4823.492283603185,85776.25694084697,85776.25694084697,85776.25694084697,85776.25694084697,0,44932.87423549447,47288.995144995046,47405.55874937227,46503.18556425001,1468.6041210931091,25555.09738666366,25555.09738666366,25555.09738666366,25555.09738666366,0,0,0,0,0,0,-21850.461362708575,-21733.897758331404,-19377.77684883075,-20948.08817758632,1468.604121093137,0,0,0,0,0,0,0,0,0,0,44932.87423549447,47288.995144995046,47405.55874937227,46503.18556425001,1468.6041210931091,25555.09738666366,25555.09738666366,25555.09738666366,25555.09738666366,0
75+,NHB,added_sugar,CED,MJ,-742174.8419175278,-733375.1068117861,-703668.2288016597,-726039.2671962125,21239.057006152707,0,0,0,0,0,-742174.8419175278,-733375.1068117861,-703668.2288016597,-726039.2671962125,21239.057006152707,-28586366.242345084,-28224255.58951827,-27012152.10034293,-27926012.489045102,867859.3779825274,-494195.08552029997,-488326.17185449856,-468517.5980389673,-483435.063030032,14162.733847081352,-247979.75639722843,-245048.9349572875,-235150.63076269222,-242604.2041661807,7076.323191794732,1241994.542864742,1271701.420874868,1280501.1559806098,1264365.5812592946,21239.057006152354,538326.3140630819,538326.3140630819,538326.3140630819,538326.3140630819,0,826917.9310750089,846726.504890541,852595.4185563427,841835.3960660743,14162.733847081992,358400.333036043,358400.333036043,358400.333036043,358400.333036043,0,415076.6117897313,424974.915984327,427905.7374242665,422530.1851932195,7076.323191794417,179925.981027039,179925.981027039,179925.981027039,179925.981027039,0,0,0,0,0,0,-247979.75639722843,-245048.9349572875,-235150.63076269222,-242604.2041661807,7076.323191794732,0,0,0,0,0,0,0,0,0,0,415076.6117897313,424974.915984327,427905.7374242665,422530.1851932195,7076.323191794417,179925.981027039,179925.981027039,179925.981027039,179925.981027039,0
75+,NHB,added_sugar,FL,mrh-eq,-36441.33640546297,-35967.934983489686,-34388.229116120965,-35579.75798510532,1131.6669957808954,0,0,0,0,0,-36441.33640546297,-35967.934983489686,-34388.229116120965,-35579.75798510532,1131.6669957808954,-28586366.242345084,-28224255.58951827,-27012152.10034293,-27926012.489045102,867859.3779825274,-24266.735158027004,-23951.05546480672,-22897.832966273967,-23692.268515574277,754.5276705806936,-12174.601247435954,-12016.879518682978,-11490.396149846954,-11887.48946953103,377.1393263220359,60568.555578161235,62148.26144553008,62621.6628675032,61760.084447145615,1131.6669957808938,26180.32646204029,26180.32646204029,26180.32646204029,26180.32646204029,0,40328.97857518819,41382.20107372095,41697.88076694124,41123.4141244885,754.5276705807005,17431.14560891425,17431.14560891425,17431.14560891425,17431.14560891425,0,20239.577002973056,20766.060371809028,20923.78210056201,20636.6703226571,377.139326322009,8749.1808531261,8749.1808531261,8749.1808531261,8749.1808531261,0,0,0,0,0,0,-12174.601247435954,-12016.879518682978,-11490.396149846954,-11887.48946953103,377.1393263220359,0,0,0,0,0,0,0,0,0,0,20239.577002973056,20766.060371809028,20923.78210056201,20636.6703226571,377.139326322009,8749.1808531261,8749.1808531261,8749.1808531261,8749.1808531261,0
75+,NHB,added_sugar,Food_price,USD,-1086310.2536114536,-1070971.260660762,-1047366.0378465551,-1068070.829129704,20650.292222215972,0,0,0,0,0,-1086310.2536114536,-1070971.260660762,-1047366.0378465551,-1068070.829129704,20650.292222215972,-28586366.242345084,-28224255.58951827,-27012152.10034293,-27926012.489045102,867859.3779825274,-723317.1032948925,-713118.996856867,-697342.3563793884,-711161.6164921466,13775.614013871389,-362993.150316562,-357852.263803896,-350023.68146716687,-356909.2126375581,6874.720345518303,1835742.9036303752,1859348.1264445828,1874687.1193952735,1856447.6949135242,20650.292222216038,788376.86578382,788376.86578382,788376.86578382,788376.86578382,0,1222203.7455437682,1237980.386021245,1248178.492459272,1236023.005656526,13775.614013871142,524861.3891643804,524861.3891643804,524861.3891643804,524861.3891643804,0,613539.1580866073,621367.7404233373,626508.6269360011,620424.6892569984,6874.720345517713,263515.4766194407,263515.4766194407,263515.4766194407,263515.4766194407,0,0,0,0,0,0,-362993.150316562,-357852.263803896,-350023.68146716687,-356909.2126375581,6874.720345518303,0,0,0,0,0,0,0,0,0,0,613539.1580866073,621367.7404233373,626508.6269360011,620424.6892569984,6874.720345517713,263515.4766194407,263515.4766194407,263515.4766194407,263515.4766194407,0
