age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Male,NHW,FL,mrh-eq,-616468.4071837676,-608728.2370982807,-593604.0825626346,-606137.3653613827,12241.247075491785,0,0,0,0,0,-616468.4071837676,-608728.2370982807,-593604.0825626346,-606137.3653613827,12241.247075491785,-457404918.6215378,-453563488.574494,-440045795.0213303,-450168308.3969081,9597858.679032965,-449428.24336594826,-445931.39200831775,-435284.81489309407,-443422.7163038991,7754.474985452101,-167040.16381781956,-162796.8450899629,-158319.2676695399,-162714.6490574835,4590.497290710289,1588803.781043294,1603927.935578939,1611668.1056644267,1601337.0638420414,12241.24707549147,995199.6984806589,995199.6984806589,995199.6984806589,995199.6984806588,0,1195054.4363967152,1205701.013511939,1209197.8648695697,1203192.3378075203,7754.47498545219,759769.6215036213,759769.6215036213,759769.6215036213,759769.6215036213,0,393749.3446465773,398226.9220670012,402470.2407948576,398144.7260345214,4590.497290710599,235430.076977038,235430.076977038,235430.076977038,235430.07697703797,0,0,0,0,0,0,-167040.16381781956,-162796.8450899629,-158319.2676695399,-162714.6490574835,4590.497290710289,0,0,0,0,0,0,0,0,0,0,393749.3446465773,398226.9220670012,402470.2407948576,398144.7260345214,4590.497290710599,235430.076977038,235430.076977038,235430.076977038,235430.07697703797,0
20-34,Male,NHW,Food_price,USD,-11206499.54241165,-10795944.79104938,-10205431.980081018,-10732801.612240225,529707.8147430938,0,0,0,0,0,-11206499.54241165,-10795944.79104938,-10205431.980081018,-10732801.612240225,529707.8147430938,-457404918.6215378,-453563488.574494,-440045795.0213303,-450168308.3969081,9597858.679032965,-7558980.693927312,-7311184.390406312,-6917348.681144958,-7259942.493655312,340604.3224612126,-3647518.848484337,-3484760.4006430586,-3288083.298936056,-3472859.11858491,189457.16738859768,27075759.644880466,27666272.455848824,28076827.207211103,27603129.277039673,529707.8147430953,16870327.664799456,16870327.664799456,16870327.664799456,16870327.664799456,0,19014542.175575186,19408377.88483655,19656174.18835754,19357135.988085542,340604.3224612125,12097193.494430237,12097193.494430237,12097193.494430237,12097193.494430237,0,8061217.469305287,8257894.57101229,8420653.018853556,8245993.288954136,189457.16738859183,4773134.170369233,4773134.170369233,4773134.170369233,4773134.170369233,0,0,0,0,0,0,-3647518.848484337,-3484760.4006430586,-3288083.298936056,-3472859.11858491,189457.16738859768,0,0,0,0,0,0,0,0,0,0,8061217.469305287,8257894.57101229,8420653.018853556,8245993.288954136,189457.16738859183,4773134.170369233,4773134.170369233,4773134.170369233,4773134.170369233,0
20-34,Male,OTH,CED,MJ,-3283469.897554656,-3244373.2680376363,-3023137.4442951554,-3180464.77883572,147773.14247668916,0,0,0,0,0,-3283469.897554656,-3244373.2680376363,-3023137.4442951554,-3180464.77883572,147773.14247668916,-77851240.28275068,-76767280.86777347,-68000062.58761333,-74071400.5642005,5686237.233984937,-2393822.1315067755,-2375150.749391274,-2221086.070898265,-2327644.329609692,99789.5220813823,-889647.76604788,-869222.5186463648,-802051.3733968873,-852820.4492260272,48242.0059084736,8453414.630892875,8674650.45463537,8713747.08415238,8610741.965433447,147773.14247669457,5430277.186597729,5430277.186597729,5430277.186597729,5430277.186597729,0,6332598.764742283,6486663.443235283,6505334.82535078,6439157.023453702,99789.52208137541,4111512.69384402,4111512.69384402,4111512.69384402,4111512.69384402,0,2120815.8661506004,2187987.011400078,2208412.2588015934,2171584.9419797403,48242.00590847374,1318764.4927537143,1318764.4927537143,1318764.4927537143,1318764.4927537143,0,0,0,0,0,0,-889647.76604788,-869222.5186463648,-802051.3733968873,-852820.4492260272,48242.0059084736,0,0,0,0,0,0,0,0,0,0,2120815.8661506004,2187987.011400078,2208412.2588015934,2171584.9419797403,48242.00590847374,1318764.4927537143,1318764.4927537143,1318764.4927537143,1318764.4927537143,0
20-34,Male,OTH,FL,mrh-eq,-102980.5004877459,-100783.83641509971,-91868.69352588459,-98426.47542682993,6194.409056015724,0,0,0,0,0,-102980.5004877459,-100783.83641509971,-91868.69352588459,-98426.47542682993,6194.409056015724,-77851240.28275068,-76767280.86777347,-68000062.58761333,-74071400.5642005,5686237.233984937,-73837.6164507882,-72653.10872195446,-66466.97785202954,-70898.15323385228,4166.382344198072,-29142.884036957636,-28130.727693145214,-25401.71567385516,-27528.322192977623,2036.9761861135603,285269.21154947474,294184.3544386897,296381.0185113359,291826.99345042,6194.409056015625,193400.51802358998,193400.51802358998,193400.51802358998,193400.51802358998,0,213641.8366553148,219827.96752523957,221012.47525407342,218073.0120371375,4166.382344198023,147174.85880328517,147174.85880328517,147174.85880328517,147174.85880328517,0,71627.37489415999,74356.38691345014,75368.54325726253,73753.9814132825,2036.9761861136085,46225.65922030487,46225.65922030487,46225.65922030487,46225.65922030487,0,0,0,0,0,0,-29142.884036957636,-28130.727693145214,-25401.71567385516,-27528.322192977623,2036.9761861135603,0,0,0,0,0,0,0,0,0,0,71627.37489415999,74356.38691345014,75368.54325726253,73753.9814132825,2036.9761861136085,46225.65922030487,46225.65922030487,46225.65922030487,46225.65922030487,0
20-34,Male,OTH,Food_price,USD,-2055871.758621151,-1976073.3319727175,-1640173.0905156014,-1886213.0460749343,232216.88200939383,0,0,0,0,0,-2055871.758621151,-1976073.3319727175,-1640173.0905156014,-1886213.0460749343,232216.88200939383,-77851240.28275068,-76767280.86777347,-68000062.58761333,-74071400.5642005,5686237.233984937,-1386675.8652756752,-1335167.6772075067,-1111253.1909519364,-1274674.2392470147,154135.6264575252,-669195.8933454723,-640905.6547652129,-528919.8995636648,-611538.8068279186,78087.12774566864,4913130.037322691,5249030.278779815,5328828.705428235,5159169.9928820245,232216.8820093941,3272956.9468070944,3272956.9468070944,3272956.9468070944,3272956.9468070944,0,3479638.6990879937,3703553.18534357,3755061.373411731,3643059.747383073,154135.62645752588,2368385.508136059,2368385.508136059,2368385.508136059,2368385.508136059,0,1433491.3382346982,1545477.0934362465,1573767.3320165053,1516110.2454989522,78087.1277456685,904571.4386710331,904571.4386710331,904571.4386710331,904571.4386710332,0,0,0,0,0,0,-669195.8933454723,-640905.6547652129,-528919.8995636648,-611538.8068279186,78087.12774566864,0,0,0,0,0,0,0,0,0,0,1433491.3382346982,1545477.0934362465,1573767.3320165053,1516110.2454989522,78087.1277456685,904571.4386710331,904571.4386710331,904571.4386710331,904571.4386710332,0
35-44,Female,HIS,CED,MJ,-4744549.503415961,-4673881.764870882,-4396775.2119503,-4601447.093160179,193490.04796263008,0,0,0,0,0,-4744549.503415961,-4673881.764870882,-4396775.2119503,-4601447.093160179,193490.04796263008,-120094460.45067342,-114131496.97850414,-104206541.81270587,-112741324.45442379,8448285.210787345,-3526734.439492396,-3447903.843109823,-3253493.845473038,-3407349.667231152,148037.28681509604,-1225548.2976643562,-1217385.439826863,-1142851.7423805573,-1194097.4259290341,47970.10564724395,11194148.280547073,11471254.833467664,11541922.572012737,11398820.161756955,193490.04796263218,6797373.068596768,6797373.068596768,6797373.068596768,6797373.068596768,0,8456369.804540966,8650779.80217776,8729610.398560317,8610225.626299081,148037.2868150948,5202875.959067931,5202875.959067931,5202875.959067931,5202875.959067931,0,2737348.8519094014,2811882.549355711,2820045.407193198,2788594.535457879,47970.10564724412,1594497.1095288421,1594497.1095288421,1594497.1095288421,1594497.1095288421,0,0,0,0,0,0,-1225548.2976643562,-1217385.439826863,-1142851.7423805573,-1194097.4259290341,47970.10564724395,0,0,0,0,0,0,0,0,0,0,2737348.8519094014,2811882.549355711,2820045.407193198,2788594.535457879,47970.10564724412,1594497.1095288421,1594497.1095288421,1594497.1095288421,1594497.1095288421,0
35-44,Female,HIS,FL,mrh-eq,-158652.29732147232,-154300.832531841,-144510.06553678637,-152392.30544221879,7624.583412244501,0,0,0,0,0,-158652.29732147232,-154300.832531841,-144510.06553678637,-152392.30544221879,7624.583412244501,-120094460.45067342,-114131496.97850414,-104206541.81270587,-112741324.45442379,8448285.210787345,-114528.42777220701,-112380.11233184973,-104581.80358003748,-110397.65853835677,5509.401206210331,-44123.869549265226,-41920.720199991294,-39928.26195674874,-41994.646903861954,2209.1424229768427,389368.58717203676,399159.3541670919,403510.81895672285,397250.8270774694,7624.58341224464,244858.5216352507,244858.5216352507,244858.5216352507,244858.52163525074,0,291458.83544164535,299257.1441934571,301405.45963381504,297274.6903999646,5509.401206210298,186877.03186160768,186877.03186160768,186877.03186160768,186877.03186160768,0,97909.75173039148,99902.20997363416,102105.35932290804,99976.13667750475,2209.142422976881,57981.48977364277,57981.48977364277,57981.48977364277,57981.48977364277,0,0,0,0,0,0,-44123.869549265226,-41920.720199991294,-39928.26195674874,-41994.646903861954,2209.1424229768427,0,0,0,0,0,0,0,0,0,0,97909.75173039148,99902.20997363416,102105.35932290804,99976.13667750475,2209.142422976881,57981.48977364277,57981.48977364277,57981.48977364277,57981.48977364277,0
35-44,Female,HIS,Food_price,USD,-2941884.166619796,-2492991.3626271132,-2346848.3341055787,-2599219.3540204987,326409.204579623,0,0,0,0,0,-2941884.166619796,-2492991.3626271132,-2346848.3341055787,-2599219.3540204987,326409.204579623,-120094460.45067342,-114131496.97850414,-104206541.81270587,-112741324.45442379,8448285.210787345,-1987916.6558838717,-1682231.7406081818,-1597482.4891763278,-1759753.0261674225,216180.45093013032,-953967.5107359252,-810759.6220189307,-749365.8449292483,-839466.3278530752,110517.57434687416,5848936.59407701,5995079.622598552,6443972.426591234,6101307.613991935,326409.20457962586,3502088.2599714366,3502088.2599714366,3502088.2599714366,3502088.2599714366,0,4124993.2901587957,4209742.5415906515,4515427.456866334,4287263.827149889,216180.45093012726,2527510.8009824655,2527510.8009824655,2527510.8009824655,2527510.8009824655,0,1723943.3039182231,1785337.081007905,1928544.969724894,1814043.786842048,110517.57434687077,974577.4589889743,974577.4589889743,974577.4589889743,974577.4589889743,0,0,0,0,0,0,-953967.5107359252,-810759.6220189307,-749365.8449292483,-839466.3278530752,110517.57434687416,0,0,0,0,0,0,0,0,0,0,1723943.3039182231,1785337.081007905,1928544.969724894,1814043.786842048,110517.57434687077,974577.4589889743,974577.4589889743,974577.4589889743,974577.4589889743,0
35-44,Female,NHB,CED,MJ,-3465862.6974427,-3324588.709658747,-3299820.0882988153,-3365467.7855970003,94289.3645232081,0,0,0,0,0,-3465862.6974427,-3324588.709658747,-3299820.0882988153,-3365467.7855970003,94289.3645232081,-107162082.49354991,-103026523.1985816,-100335245.66560207,-103533288.72910398,3619775.5427763853,-2537386.471881706,-2436056.076921416,-2424425.1020102473,-2467529.557640406,65403.63997910898,-928476.2255609906,-888532.6327373331,-875394.9862885689,-897938.227956594,29100.730349013134,7334411.335595759,7359179.956955688,7500453.944739632,7400059.032893938,94289.36452320135,4034591.2472969415,4034591.2472969415,4034591.2472969415,4034591.247296942,0,5510827.323112742,5522458.298023913,5623788.69298421,5553931.778742905,65403.6399791142,3086402.2211024985,3086402.2211024985,3086402.2211024985,3086402.2211024985,0,1823584.0124830105,1836721.6589317748,1876665.2517554334,1846127.254151036,29100.73034901377,948189.0261944425,948189.0261944425,948189.0261944425,948189.0261944425,0,0,0,0,0,0,-928476.2255609906,-888532.6327373331,-875394.9862885689,-897938.227956594,29100.730349013134,0,0,0,0,0,0,0,0,0,0,1823584.0124830105,1836721.6589317748,1876665.2517554334,1846127.254151036,29100.73034901377,948189.0261944425,948189.0261944425,948189.0261944425,948189.0261944425,0
35-44,Female,NHB,FL,mrh-eq,-115521.27997542804,-109835.3647526284,-109605.19950164687,-111749.66298835406,3527.562391225004,0,0,0,0,0,-115521.27997542804,-109835.3647526284,-109605.19950164687,-111749.66298835406,3527.562391225004,-107162082.49354991,-103026523.1985816,-100335245.66560207,-103533288.72910398,3619775.5427763853,-83418.56455661869,-79498.7061671165,-79339.00842609405,-80818.06078061817,2432.2233286202018,-32111.120563073535,-30504.76147079863,-30114.89847879464,-30931.602207735792,1113.7755157437412,248519.08269106416,248749.2479420457,254435.1631648454,250663.54617777138,3527.562391225029,138913.88318941742,138913.88318941742,138913.88318941742,138913.88318941742,0,185764.64672738704,185924.3444684096,189844.2028579118,187243.69908191124,2432.2233286202377,106425.63830129312,106425.63830129312,106425.63830129312,106425.63830129312,0,62603.14336691903,62993.006358923,64599.365451197904,63419.84709586017,1113.775515743737,32488.244888124413,32488.244888124413,32488.244888124413,32488.244888124416,0,0,0,0,0,0,-32111.120563073535,-30504.76147079863,-30114.89847879464,-30931.602207735792,1113.7755157437412,0,0,0,0,0,0,0,0,0,0,62603.14336691903,62993.006358923,64599.365451197904,63419.84709586017,1113.775515743737,32488.244888124413,32488.244888124413,32488.244888124413,32488.244888124416,0
35-44,Female,NHB,Food_price,USD,-2506106.1908552255,-2247933.559416189,-2202274.460594898,-2322499.711211889,172457.96856608745,0,0,0,0,0,-2506106.1908552255,-2247933.559416189,-2202274.460594898,-2322499.711211889,172457.96856608745,-107162082.49354991,-103026523.1985816,-100335245.66560207,-103533288.72910398,3619775.5427763853,-1683183.470309314,-1512979.8691180022,-1481918.5756398945,-1561801.7314735122,114055.29724078016,-822922.7205459131,-734953.6902981892,-720355.8849550084,-760697.9797383798,58405.40641865096,3756980.2626360566,3802639.36145734,4060811.9928963706,3877205.5132530406,172457.96856608047,1554705.8020411478,1554705.8020411478,1554705.8020411478,1554705.8020411478,0,2541051.7786926352,2572113.072170737,2742316.673362051,2620934.9345262502,114055.29724077911,1059133.203052737,1059133.203052737,1059133.203052737,1059133.203052737,0,1215928.4839434188,1230526.2892865993,1318495.3195343246,1256270.5787267906,58405.4064186516,495572.59898841137,495572.59898841137,495572.59898841137,495572.5989884113,0,0,0,0,0,0,-822922.7205459131,-734953.6902981892,-720355.8849550084,-760697.9797383798,58405.40641865096,0,0,0,0,0,0,0,0,0,0,1215928.4839434188,1230526.2892865993,1318495.3195343246,1256270.5787267906,58405.4064186516,495572.59898841137,495572.59898841137,495572.59898841137,495572.5989884113,0
35-44,Female,NHW,CED,MJ,-14838970.833340878,-14666457.141212612,-14652336.359321775,-14722033.600945042,109386.6028023332,0,0,0,0,0,-14838970.833340878,-14666457.141212612,-14652336.359321775,-14722033.600945042,109386.6028023332,-404848749.05235267,-399683165.6457836,-396203587.5568107,-400274746.45897526,4578837.120904719,-11106839.526768295,-11043724.629697468,-11006522.41183027,-11052816.797839092,53382.39686202521,-3734089.318039271,-3661892.7408490386,-3610569.741090999,-3669216.8031059485,65318.9941558407,30432248.315945156,30446369.09783598,30618882.789964247,30501945.557568416,109386.60280233176,15779911.95662335,15779911.95662335,15779911.95662335,15779911.956623351,0,23136522.529416434,23173724.7472836,23236839.64435449,23182816.915425256,53382.39686204407,12130000.117586166,12130000.117586166,12130000.117586166,12130000.117586166,0,7260481.580128189,7311804.579886233,7384001.157076469,7319128.642143142,65318.994155844135,3649911.839037189,3649911.839037189,3649911.839037189,3649911.839037189,0,0,0,0,0,0,-3734089.318039271,-3661892.7408490386,-3610569.741090999,-3669216.8031059485,65318.9941558407,0,0,0,0,0,0,0,0,0,0,7260481.580128189,7311804.579886233,7384001.157076469,7319128.642143142,65318.994155844135,3649911.839037189,3649911.839037189,3649911.839037189,3649911.839037189,0
35-44,Female,NHW,FL,mrh-eq,-485800.37420925207,-475501.80148397613,-470549.9611880405,-477377.8479504113,8189.316056434018,0,0,0,0,0,-485800.37420925207,-475501.80148397613,-470549.9611880405,-477377.8479504113,8189.316056434018,-404848749.05235267,-399683165.6457836,-396203587.5568107,-400274746.45897526,4578837.120904719,-357040.38017490384,-350614.5424535922,-349021.12881452363,-352310.12985087046,4468.805385632244,-128759.99403434902,-124887.25903038362,-121528.83237351637,-125067.71809954086,3809.081944576274,1017321.4307975965,1022273.2710935317,1032571.8438188098,1024149.3175599677,8189.31605643507,546771.4696095568,546771.4696095568,546771.4696095568,546771.4696095568,0,767401.3778435953,768994.7914826645,775420.6292039747,770690.3788799421,4468.805385631705,418380.24902907095,418380.24902907095,418380.24902907095,418380.2490290709,0,249920.05295400223,253278.4796108694,257151.21461483475,253458.93868002668,3809.081944576224,128391.2205804859,128391.2205804859,128391.2205804859,128391.2205804859,0,0,0,0,0,0,-128759.99403434902,-124887.25903038362,-121528.83237351637,-125067.71809954086,3809.081944576274,0,0,0,0,0,0,0,0,0,0,249920.05295400223,253278.4796108694,257151.21461483475,253458.93868002668,3809.081944576224,128391.2205804859,128391.2205804859,128391.2205804859,128391.2205804859,0
