"","age","female","race","outcome","pathway","V1","V2","V3"
"1621",25,0,4,"CC","medBMI",0.00102148047259376,0.00111660878402342,0.00119961525064483
"1622",35,0,4,"CC","medBMI",2.88764641369621e-05,0.00121751862592767,0
"1623",45,0,4,"CC","medBMI",0.000332135049683102,0.001304145703932,0.00188605273930298
"1624",55,0,4,"CC","medBMI",0.000239121264225761,4.39423542966111e-05,0.000641258938871236
"1625",65,0,4,"CC","medBMI",0.000135734804416865,0.000108908385783923,0
"1626",75,0,4,"CC","medBMI",0.000625851974928593,0.000631073541345062,0.000400253469161838
"1627",25,1,4,"CC","medBMI",0.000174031712733114,0.000518828579160968,0.000536676159328731
"1628",35,1,4,"CC","medBMI",0.0017729122292689,0.00123500681229372,0.00375156905877361
"1629",45,1,4,"CC","medBMI",1.5092872240885e-07,0.000218640248004887,0.000729854786326256
"1630",55,1,4,"CC","medBMI",3.67551277574707e-05,0.000306599543568487,0.000654205653502604
"1631",65,1,4,"CC","medBMI",0.000995579694403337,0.000775325869235455,0.00124146107838885
"1632",75,1,4,"CC","medBMI",0.000463896710654388,0.0020865290465969,0.00163635336721146
"1633",25,0,1,"CM","medBMI",0.016411357415046,0.00985484730769193,0.0111722097256304
"1634",35,0,1,"CM","medBMI",0.00808912472111067,0.00918108716570754,0.010742757164684
"1635",45,0,1,"CM","medBMI",0.0076930719581243,0.00699585471120601,0.00518308129846023
"1636",55,0,1,"CM","medBMI",0.00638369719587317,0.00589854884545138,0.00298552004860131
"1637",65,0,1,"CM","medBMI",0.00663915261671888,0.00330394946845258,0.00434468923482267
"1638",75,0,1,"CM","medBMI",0.0033362906674832,0.00461924133594804,0.00390060061160002
"1639",25,1,1,"CM","medBMI",0.0110095093661181,0.00965758045720799,0.0105499481959201
"1640",35,1,1,"CM","medBMI",0.00337564611351404,0.00992499556659221,0.0125508637988538
"1641",45,1,1,"CM","medBMI",0.00980888175647721,0.00936315111527231,0.00840728822991099
"1642",55,1,1,"CM","medBMI",0.00866086115307119,0.00470438788028371,0.00438984914724427
"1643",65,1,1,"CM","medBMI",0.00508481620355961,0.00555241566800657,0.00595453458745687
"1644",75,1,1,"CM","medBMI",0.00170284542642019,0.00423899196755595,0.00225874858195141
"1645",25,0,2,"CM","medBMI",0.0170343667972461,0.0122846747663931,0.00644332169605766
"1646",35,0,2,"CM","medBMI",0.011491032482369,0.0103912270972779,0.00731419321718618
"1647",45,0,2,"CM","medBMI",0.0106734310368387,0.0091898785007456,0.00468060647646162
"1648",55,0,2,"CM","medBMI",0.00777164454384138,0.0042462754729482,0.00534656074793971
"1649",65,0,2,"CM","medBMI",0.00499839267218738,0.0049554961508903,0.00519640162754031
"1650",75,0,2,"CM","medBMI",0.00171019530770733,0.00193367322031313,0.00156334642480138
"1651",25,1,2,"CM","medBMI",0.00860004327433272,0.00992837711305783,0.00481651471445244
"1652",35,1,2,"CM","medBMI",0.0120256529889237,0.00836410166446766,0.00901479781719883
"1653",45,1,2,"CM","medBMI",0.010801577188402,0.00811919252324966,0.0107120368016314
"1654",55,1,2,"CM","medBMI",0.00544930575201785,0.00951108149421864,0.00495986851619667
"1655",65,1,2,"CM","medBMI",0.00346330095144898,0.00343303897919789,0.00289661565485821
"1656",75,1,2,"CM","medBMI",0,0.00194595524713381,0.00526328733321024
"1657",25,0,3,"CM","medBMI",0.00303985583728861,0.00598823060000098,0.00153850133618594
"1658",35,0,3,"CM","medBMI",0.00327582726874054,0.000124782111067701,0.000450518518831711
"1659",45,0,3,"CM","medBMI",0.00342386732385902,0,0.000304474109639852
"1660",55,0,3,"CM","medBMI",0.0034947581667506,0.000991338581960544,0.00347792990775819
"1661",65,0,3,"CM","medBMI",0.00166378649375609,0,0.00114628265367145
"1662",75,0,3,"CM","medBMI",0,0,0
"1663",25,1,3,"CM","medBMI",0.00832062435145209,0.00748541222644716,0.0072018898598416
"1664",35,1,3,"CM","medBMI",0.00164084543528986,0.00206172532278459,0.00312994443037207
"1665",45,1,3,"CM","medBMI",0.00290437626866225,0.00248881191208816,0.00737491185643169
"1666",55,1,3,"CM","medBMI",0.00387528210951937,0.00494169691661184,0.00687625876890574
"1667",65,1,3,"CM","medBMI",0.00153907691784705,0.00203311609445656,0.000507835446109328
"1668",75,1,3,"CM","medBMI",0.00211962111441977,0.00592974409503944,0.00252354028394186
"1669",25,0,4,"CM","medBMI",0.00618743693083479,0.00596110360199598,0.00748307748846233
"1670",35,0,4,"CM","medBMI",0.000321476491615846,0.00686447472616758,0
"1671",45,0,4,"CM","medBMI",0.00801282939041392,0.00528028599373698,0.00537002349266413
"1672",55,0,4,"CM","medBMI",0.000548838698417597,0.000902443878929904,0.00314606806804019
"1673",65,0,4,"CM","medBMI",0.000552186398161125,0.000604933596600077,0
"1674",75,0,4,"CM","medBMI",0.00200265732647609,0.00390634960074132,0.00208641459621239
"1675",25,1,4,"CM","medBMI",0.006074559406956,0.00816952436373486,0.0122503352965269
"1676",35,1,4,"CM","medBMI",0.00849609009959329,0.011433732295178,0.00863037623293006
"1677",45,1,4,"CM","medBMI",0.00555079291761629,0.00995805097726188,0.00582772713724455
"1678",55,1,4,"CM","medBMI",0.00446877941169266,0.0044517805581642,0.00451118804713369
"1679",65,1,4,"CM","medBMI",0.00501516793444445,0.00411278223568745,0.00636975390095296
"1680",75,1,4,"CM","medBMI",0.000986082255092335,0.00365550948691284,0.00332404429139554
"1681",25,0,1,"DIAB","medBMI",0.0150005470236066,0.0247363975292348,0.0184996714674653
"1682",35,0,1,"DIAB","medBMI",0.0226136015729828,0.023772786614627,0.0194534692064964
"1683",45,0,1,"DIAB","medBMI",0.0207406859319148,0.0295484170064153,0.0164939462198344
"1684",55,0,1,"DIAB","medBMI",0.0113354551148424,0.0105082686991556,0.0129685755746991
"1685",65,0,1,"DIAB","medBMI",0.0197992777582031,0.0287480127471795,0.0125365445883519
"1686",75,0,1,"DIAB","medBMI",0.00833753140211357,0.0101428421515429,0.00963129749417757
"1687",25,1,1,"DIAB","medBMI",0.0156810942196007,0.0316875777835555,0.0191296226967433
"1688",35,1,1,"DIAB","medBMI",0.0208201936880344,0.039028392705642,0.0127915256640104
"1689",45,1,1,"DIAB","medBMI",0.0156247528162933,0.0305832370426967,0.0364890488062561
"1690",55,1,1,"DIAB","medBMI",0.0137135071641896,0.0125925081744372,0.0196415802297619
"1691",65,1,1,"DIAB","medBMI",0.0109079014986122,0.0112207347603418,0.0161887035193788
"1692",75,1,1,"DIAB","medBMI",0.0137587081905207,0.00791884503720464,0.0110713984851341
"1693",25,0,2,"DIAB","medBMI",0.0315097065227312,0.0307984038360642,0.0281365122669442
"1694",35,0,2,"DIAB","medBMI",0.0484727830063022,0.0375728767566416,0.0386800396093248
"1695",45,0,2,"DIAB","medBMI",0.0354309114175367,0.0263126732885729,0.0119578697822698
"1696",55,0,2,"DIAB","medBMI",0.0123093994189186,0.00464361859215856,0.0113211387129113
"1697",65,0,2,"DIAB","medBMI",0.0118775316652022,0.0112625601344351,0.0075567605352469
"1698",75,0,2,"DIAB","medBMI",0.00251362534462207,0.00352517233167071,0.00309633745864735
"1699",25,1,2,"DIAB","medBMI",0.0100558737683195,0.0196591222073097,0.0262751683270639
"1700",35,1,2,"DIAB","medBMI",0.0278291820829026,0.018041589619035,0.0163492353089706
"1701",45,1,2,"DIAB","medBMI",0.0276028908746435,0.0142095842749633,0.0252847714697355
"1702",55,1,2,"DIAB","medBMI",0.0123443720877573,0.0233907372355633,0.00831798286588958
"1703",65,1,2,"DIAB","medBMI",0.00810882146136138,0.0106210891855019,0.00626793928966773
"1704",75,1,2,"DIAB","medBMI",0,0.00339325958626191,0.0183856041806755
"1705",25,0,3,"DIAB","medBMI",0.00415642253659587,0.00284663671758534,0.0115729023649609
"1706",35,0,3,"DIAB","medBMI",0.0169361214585994,0.00038462038040521,0.00293564398287005
"1707",45,0,3,"DIAB","medBMI",0.00560025589206525,0,0.000763612982771278
"1708",55,0,3,"DIAB","medBMI",0.0057128808968846,0.00353775832106396,0.00582841625910635
"1709",65,0,3,"DIAB","medBMI",0.002926668238869,0,0.00490354039726948
"1710",75,0,3,"DIAB","medBMI",0,0,2.51232761135922e-05
"1711",25,1,3,"DIAB","medBMI",0.0152779105084847,0.0208204275878744,0.0142432709652258
"1712",35,1,3,"DIAB","medBMI",0.00307066724565297,0.00446163266940969,0.00500531808335314
"1713",45,1,3,"DIAB","medBMI",0.0109408624831903,0.00501388336834507,0.0222922698179894
"1714",55,1,3,"DIAB","medBMI",0.0126796376070981,0.0130142693868699,0.00804963866768271
"1715",65,1,3,"DIAB","medBMI",0.0022565379610695,0.00422383828778516,0.00135049661518005
"1716",75,1,3,"DIAB","medBMI",0.00379753152228735,0.0132703298038589,0.00356305514684319
"1717",25,0,4,"DIAB","medBMI",0.0142606724080322,0.00933125914054855,0.0217559251696263
"1718",35,0,4,"DIAB","medBMI",0.000297925801266419,0.0166994307926756,0
"1719",45,0,4,"DIAB","medBMI",0.024521893571388,0.0203634143658198,0.0162628853209865
"1720",55,0,4,"DIAB","medBMI",0.00395829516826574,0.00269352578984838,0.00749589741566725
"1721",65,0,4,"DIAB","medBMI",0.00251555062948017,0.00105326887096746,0
"1722",75,0,4,"DIAB","medBMI",0.00437632011025357,0.00698165641541049,0.00331841721366455
"1723",25,1,4,"DIAB","medBMI",0.00653263086008482,0.0148649342973729,0.0307859747567906
"1724",35,1,4,"DIAB","medBMI",0.0132822837685683,0.0140604374452615,0.0222404192951742
"1725",45,1,4,"DIAB","medBMI",0.01635972866304,0.018447759314105,0.0154177589216794
"1726",55,1,4,"DIAB","medBMI",0.0139942679207412,0.00663898338298541,0.0133031078427426
"1727",65,1,4,"DIAB","medBMI",0.0118100550722658,0.0107913966006422,0.00763140637001292
"1728",75,1,4,"DIAB","medBMI",0.00312297041012899,0.0100262976530087,0.00900476585144172
"1729",25,0,1,"ECA","medBMI",0.00967171532907563,0.00829665454160733,0.00485038204672072
"1730",35,0,1,"ECA","medBMI",0.0065269284045173,0.00586657281632474,0.00569694362438011
"1731",45,0,1,"ECA","medBMI",0.00887002248154312,0.00945257473602545,0.00798589560121943
"1732",55,0,1,"ECA","medBMI",0.00769759766243416,0.0073270340434306,0.00601739914361554
"1733",65,0,1,"ECA","medBMI",0.00707682236681895,0.009031991835461,0.00734601511148847
"1734",75,0,1,"ECA","medBMI",0.00527915247707822,0.00965876720527148,0.00362735495593802
"1735",25,1,1,"ECA","medBMI",0.00473514789956853,0.00875603973263261,0.00312065401972073
"1736",35,1,1,"ECA","medBMI",0.0047656712097045,0.00855245488053258,0.00457560185382322
"1737",45,1,1,"ECA","medBMI",0.00775580652732455,0.00592947641908614,0.00785358989810481
"1738",55,1,1,"ECA","medBMI",0.00516782886571721,0.00672023700414814,0.00665529038906321
"1739",65,1,1,"ECA","medBMI",0.00821862826850839,0.00551890720789949,0.0075234543315017
"1740",75,1,1,"ECA","medBMI",0.009235356834568,0.00654400677196731,0.00834857790311572
"1741",25,0,2,"ECA","medBMI",0.00485189490225013,0.00758934343853213,0.00533463030787695
"1742",35,0,2,"ECA","medBMI",0.0115853198002165,0.0121486221827103,0.00514033011915882
"1743",45,0,2,"ECA","medBMI",0.0043478933473392,0.0101362127489432,0.005269756547991
"1744",55,0,2,"ECA","medBMI",0.00578819228781358,0.00643893097719983,0.010037034214169
"1745",65,0,2,"ECA","medBMI",0.00783157146957758,0.00678449491682309,0.00777655916233799
"1746",75,0,2,"ECA","medBMI",0.00240773851047682,0.0024639358703985,0.00311049817985765
"1747",25,1,2,"ECA","medBMI",0.00958662790255682,0.0059385081933695,0.00878626335225041
"1748",35,1,2,"ECA","medBMI",0.00983164662962055,0.00680637240314086,0.0136154977570345
"1749",45,1,2,"ECA","medBMI",0.0102808310027144,0.00767036039112123,0.00875639844563114
"1750",55,1,2,"ECA","medBMI",0.00592506519302649,0.00496183923815952,0.00617336575126259
"1751",65,1,2,"ECA","medBMI",0.00552954888324853,0.00529208544776394,0.00371111724318285
"1752",75,1,2,"ECA","medBMI",0,0.0032745064672759,0.00846527433818767
"1753",25,0,3,"ECA","medBMI",0.00161041575977838,0.00408080517556209,0.00419700710565674
"1754",35,0,3,"ECA","medBMI",0.00627653915452042,6.28060485592385e-05,0.000555645953813744
"1755",45,0,3,"ECA","medBMI",0.00204610106263992,0,0.000200412964840857
"1756",55,0,3,"ECA","medBMI",0.00337170900224837,0.00132686185398756,0.00391280577345732
"1757",65,0,3,"ECA","medBMI",0.00189061140329139,0,0.00227262308423415
"1758",75,0,3,"ECA","medBMI",0,0,2.32921088660909e-06
"1759",25,1,3,"ECA","medBMI",0.00403984013914194,0.00566372031108431,0.00322670183643492
"1760",35,1,3,"ECA","medBMI",0.00155439597200924,0.00197389394707059,0.00129941385307542
"1761",45,1,3,"ECA","medBMI",0.00477428483345621,0.00237431823530687,0.0047160472988178
"1762",55,1,3,"ECA","medBMI",0.00715747623681073,0.00350978881217789,0.00747965144712015
"1763",65,1,3,"ECA","medBMI",0.00152824210374447,0.00225704588271769,0.000687277284419308
"1764",75,1,3,"ECA","medBMI",0.00248590689383177,0.00404402751405275,0.00369937477591853
"1765",25,0,4,"ECA","medBMI",0.00301019901421939,0.00213512687063278,0.00609542390255913
"1766",35,0,4,"ECA","medBMI",0.000153232055572605,0.00555952227604262,0
"1767",45,0,4,"ECA","medBMI",0.00812679586569831,0.00734717010623631,0.00850104410476582
"1768",55,0,4,"ECA","medBMI",0.00114849127414829,0.000969942595528073,0.00214086218035159
"1769",65,0,4,"ECA","medBMI",0.000775866149455129,0.000717629219988525,0
"1770",75,0,4,"ECA","medBMI",0.00227320251909124,0.00443492135909052,0.00334824737694961
"1771",25,1,4,"ECA","medBMI",0.00396867666807554,0.00544457798870468,0.00886282458281573
"1772",35,1,4,"ECA","medBMI",0.00589276861199495,0.00545077990197695,0.00748422779736335
"1773",45,1,4,"ECA","medBMI",0.00750485818839863,0.00657098836350534,0.00745259605837301
"1774",55,1,4,"ECA","medBMI",0.00446609207149007,0.00365953548647602,0.00425407382081766
"1775",65,1,4,"ECA","medBMI",0.00598241991927717,0.00727195247184642,0.00724402713161132
"1776",75,1,4,"ECA","medBMI",0.00137255263925284,0.00515663551051504,0.00496052618052456
"1777",25,0,1,"ENDO","medBMI",0.00678950091965302,0.0086803107042196,0.011496444755938
"1778",35,0,1,"ENDO","medBMI",0.0124760005745106,0.0171778540340142,0.0065659066259478
"1779",45,0,1,"ENDO","medBMI",0.00842530661799168,0.00986793341058878,0.00716873199446422
"1780",55,0,1,"ENDO","medBMI",0.00729669840278435,0.00585818576672958,0.0047349423344154
"1781",65,0,1,"ENDO","medBMI",0.00403712220162689,0.00690711814228417,0.00539512386083851
"1782",75,0,1,"ENDO","medBMI",0.00429361656502247,0.00381484475981519,0.00470585878572172
"1783",25,1,1,"ENDO","medBMI",0.0133608376824521,0.00970588312981113,0.00671457482541726
"1784",35,1,1,"ENDO","medBMI",0.0104451828688004,0.00518162406812617,0.0103371838525248
"1785",45,1,1,"ENDO","medBMI",0.0131582161105795,0.00967042557807563,0.00826611135748156
"1786",55,1,1,"ENDO","medBMI",0.00785548345335485,0.00446746560405797,0.00636512866606365
"1787",65,1,1,"ENDO","medBMI",0.00440822988437617,0.00457050826356131,0.00496650441568158
"1788",75,1,1,"ENDO","medBMI",0.00618618875612198,0.00317695791908912,0.00502308703920717
"1789",25,0,2,"ENDO","medBMI",0.016601597756941,0.014529046866964,0.0110469605690198
"1790",35,0,2,"ENDO","medBMI",0.0155264857562895,0.00949599992137984,0.00890121977338287
"1791",45,0,2,"ENDO","medBMI",0.00892788964234592,0.00874277615087304,0.00436005508423909
"1792",55,0,2,"ENDO","medBMI",0.00998364079699088,0.00507262486922799,0.00376128590607883
"1793",65,0,2,"ENDO","medBMI",0.005375404807615,0.00537426287267906,0.00407435429537317
"1794",75,0,2,"ENDO","medBMI",0.00225615044136429,0.00200096035862207,0.00279813120949945
"1795",25,1,2,"ENDO","medBMI",0.0142829405333723,0.0116051682268279,0.0112949864725302
"1796",35,1,2,"ENDO","medBMI",0.0116979506175948,0.00862557928062813,0.0110042415118591
"1797",45,1,2,"ENDO","medBMI",0.00611841830909032,0.00487942022265664,0.0150556338663563
"1798",55,1,2,"ENDO","medBMI",0.00350779251561351,0.00343805230833449,0.00302056982194276
"1799",65,1,2,"ENDO","medBMI",0.00458164095445146,0.00417738073837215,0.00569301735058791
"1800",75,1,2,"ENDO","medBMI",0,0.000995626821264417,0.00664713803895134
"1801",25,0,3,"ENDO","medBMI",0.00437036266906921,0.00395247575622393,0.00588194937856912
"1802",35,0,3,"ENDO","medBMI",0.00360715252966703,0.000107617079379674,0.000429385167994067
"1803",45,0,3,"ENDO","medBMI",0.00303873545472189,0,0.00034839514623608
"1804",55,0,3,"ENDO","medBMI",0.00204456493276939,0.00148357838399438,0.00312116307901789
"1805",65,0,3,"ENDO","medBMI",0.00164377272067417,0,0.00113115693939225
"1806",75,0,3,"ENDO","medBMI",0,0,0
"1807",25,1,3,"ENDO","medBMI",0.00419521596572581,0.00790553674200167,0.00959456916090629
"1808",35,1,3,"ENDO","medBMI",0.00149974677231335,0.00278908803391897,0.00147331916476223
"1809",45,1,3,"ENDO","medBMI",0.00328539928134564,0.00341095025900884,0.00793954127357654
"1810",55,1,3,"ENDO","medBMI",0.00344589148669372,0.0037406577054222,0.00620067725401685
"1811",65,1,3,"ENDO","medBMI",0.00083681972827232,0.00333274007741091,0.000661498877925215
"1812",75,1,3,"ENDO","medBMI",0.00166672028803261,0.00444021104334658,0.00139650906499755
"1813",25,0,4,"ENDO","medBMI",0.00513640578990027,0.00756672700097438,0.0146286830567746
"1814",35,0,4,"ENDO","medBMI",0.000311117197476674,0.00761172347016803,0
"1815",45,0,4,"ENDO","medBMI",0.00949187126019002,0.0113886494876121,0.00629253080246661
"1816",55,0,4,"ENDO","medBMI",0.00168670857876241,0.00102464501787514,0.00264173663261824
"1817",65,0,4,"ENDO","medBMI",0.00100811608406381,0.00050016720930568,0
"1818",75,0,4,"ENDO","medBMI",0.00288228343386765,0.00239451668700386,0.00103044524601237
"1819",25,1,4,"ENDO","medBMI",0.00495437829368128,0.0109052748998213,0.00551338642081067
"1820",35,1,4,"ENDO","medBMI",0.00807792102247828,0.0101341060212958,0.0107648988757393
"1821",45,1,4,"ENDO","medBMI",0.00323886238044213,0.00517345935944236,0.00627979879797502
"1822",55,1,4,"ENDO","medBMI",0.00419782030883453,0.00238132196818974,0.00390444459081274
"1823",65,1,4,"ENDO","medBMI",0.00252310534256228,0.00449444744006489,0.00558669597877914
"1824",75,1,4,"ENDO","medBMI",0.00106098021300094,0.00446689356735697,0.00550974980732677
"1825",25,0,1,"GC","medBMI",0.00537910453808721,0.00353901002899659,0.00420733089898984
"1826",35,0,1,"GC","medBMI",0.00373300078241745,0.00181932773795779,0.00446366794603859
"1827",45,0,1,"GC","medBMI",0.00555456254739572,0.00690828510165775,0.00217585946101384
"1828",55,0,1,"GC","medBMI",0.00385673842425249,0.00297162527596606,0.00409415298458482
"1829",65,0,1,"GC","medBMI",0.00460896801046862,0.00200057218544269,0.00537679358965537
"1830",75,0,1,"GC","medBMI",0.00327697926334924,0.00341376636650847,0.00496009828924115
"1831",25,1,1,"GC","medBMI",0.00269957776120222,0.00333219618427727,0.00448775721942196
"1832",35,1,1,"GC","medBMI",0.00328175740591996,0.00194304129773437,0.00453049838839814
"1833",45,1,1,"GC","medBMI",0.00320210309614144,0.00276824441476475,0.00475268834921416
"1834",55,1,1,"GC","medBMI",0.00443793423393568,0.00343352008639475,0.00259874822577477
"1835",65,1,1,"GC","medBMI",0.00302843054296209,0.00238900561560307,0.00413042453755241
"1836",75,1,1,"GC","medBMI",0.00354271035654752,0.00583949729592892,0.0039768982136057
"1837",25,0,2,"GC","medBMI",0.0057805028087623,0.00662505467267849,0.00329302313546576
"1838",35,0,2,"GC","medBMI",0.00379287559374952,0.0103897177778349,0.00354189581637343
"1839",45,0,2,"GC","medBMI",0.00281930329670943,0.0040999515994623,0.00307651619503546
"1840",55,0,2,"GC","medBMI",0.00306963040414909,0.00201887296841319,0.00398513031941328
"1841",65,0,2,"GC","medBMI",0.00378410295384102,0.00370993284789423,0.00500493778656852
"1842",75,0,2,"GC","medBMI",0.00175704251924758,0.00215206431756043,0.00185614960784986
"1843",25,1,2,"GC","medBMI",0.00576156093414948,0.00357071235261663,0.00303261791259535
"1844",35,1,2,"GC","medBMI",0.00681080710291149,0.00499632400349992,0.00516567545188318
"1845",45,1,2,"GC","medBMI",0.00253129848461064,0.0048256196933727,0.00693854339152156
"1846",55,1,2,"GC","medBMI",0.00500921546537425,0.00165257152585641,0.00279047031321733
"1847",65,1,2,"GC","medBMI",0.00318789508798245,0.00279654090882941,0.00357690183979276
"1848",75,1,2,"GC","medBMI",0,0.00205736322699146,0.00453256205587638
"1849",25,0,3,"GC","medBMI",0.000978794923459536,0.00241953034131426,0.00209158084857342
"1850",35,0,3,"GC","medBMI",0.00219122077712053,4.12153996716125e-05,0.000292849588640398
"1851",45,0,3,"GC","medBMI",0.00106517400989536,0,0.000160482075106994
"1852",55,0,3,"GC","medBMI",0.00141130649660837,0.000746213499201898,0.00132128295635181
"1853",65,0,3,"GC","medBMI",0.00107402645146282,0,0.00071414900589517
"1854",75,0,3,"GC","medBMI",0,0,0
"1855",25,1,3,"GC","medBMI",0.00277424955651384,0.00224480892030121,0.00163200121825346
"1856",35,1,3,"GC","medBMI",0.000622258372702134,0.000437806982365063,0.00107388103900696
