age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,NHW,oil,CED,MJ,-780006.5781275466,-516796.04380609834,-278326.6429195642,-525477.1432569454,264149.0799895505,0,0,0,0,0,-780006.5781275466,-516796.04380609834,-278326.6429195642,-525477.1432569454,264149.0799895505,-84430161.90751368,-55940981.95025228,-30251384.974212885,-56923291.76822492,28527832.66963621,-649098.5418443433,-430054.9091517915,-230982.0845339106,-437062.2102306234,220144.95115614537,-130908.03628320327,-86741.13465430748,-47344.5583856513,-88414.93302632139,44004.65907407875,6726804.378115392,6965273.779001931,7228484.313323372,6973954.878452773,264149.0799895493,6448477.7351958295,6448477.7351958295,6448477.7351958295,6448477.7351958295,0,5609283.399933452,5808356.224551329,6027399.857243884,5815363.525630164,220144.95115614537,5378301.31539955,5378301.31539955,5378301.31539955,5378301.31539955,0,1117520.978181932,1156917.554450588,1201084.456079484,1158591.352822602,44004.65907407881,1070176.419796282,1070176.419796282,1070176.419796282,1070176.419796282,0,0,0,0,0,0,-130908.03628320327,-86741.13465430748,-47344.5583856513,-88414.93302632139,44004.65907407875,0,0,0,0,0,0,0,0,0,0,1117520.978181932,1156917.554450588,1201084.456079484,1158591.352822602,44004.65907407881,1070176.419796282,1070176.419796282,1070176.419796282,1070176.419796282,0
35-44,NHW,oil,FL,mrh-eq,-37305.45309494845,-24717.23143197062,-13342.948428150117,-25143.174821148627,12617.237973139745,0,0,0,0,0,-37305.45309494845,-24717.23143197062,-13342.948428150117,-25143.174821148627,12617.237973139745,-84430161.90751368,-55940981.95025228,-30251384.974212885,-56923291.76822492,28527832.66963621,-31044.557118534052,-20568.62992211819,-11073.464681227439,-20912.756924056826,10515.32537405425,-6260.895976414389,-4148.601509852339,-2269.4837469226463,-4230.417897091763,2101.9378591752684,321156.62830603635,332530.9113098567,345119.13297283486,332956.8546990349,12617.237973139856,307813.6798778861,307813.6798778861,307813.6798778861,307813.6798778861,0,267802.3404412275,277297.5056821184,287773.4328785341,277641.63268405694,10515.325374054213,256728.87576,256728.87576,256728.87576,256728.87576,0,53354.28786480864,55233.4056277384,57345.70009430045,55315.2220149778,2101.9378591753034,51084.804117886,51084.804117886,51084.804117886,51084.804117886,0,0,0,0,0,0,-6260.895976414389,-4148.601509852339,-2269.4837469226463,-4230.417897091763,2101.9378591752684,0,0,0,0,0,0,0,0,0,0,53354.28786480864,55233.4056277384,57345.70009430045,55315.2220149778,2101.9378591753034,51084.804117886,51084.804117886,51084.804117886,51084.804117886,0
35-44,NHW,oil,Food_price,USD,-389858.77581450733,-335917.7558326145,-144849.80902020953,-287803.0446640137,135517.19454600036,0,0,0,0,0,-389858.77581450733,-335917.7558326145,-144849.80902020953,-287803.0446640137,135517.19454600036,-84430161.90751368,-55940981.95025228,-30251384.974212885,-56923291.76822492,28527832.66963621,-324369.30413980404,-279751.6493893123,-120181.32922487975,-239417.3808230173,113001.64756859625,-65489.47167470297,-56166.10644330228,-24668.47979532875,-48385.66384099602,22516.553884603578,3805935.509519362,3997003.456331762,4050944.476313662,3948888.7451631655,135517.19454600022,3661085.700499147,3661085.700499147,3661085.700499147,3661085.700499147,0,3173952.4560332466,3333522.776197675,3378140.4309481713,3293188.5076313834,113001.64756859587,3053771.126808373,3053771.126808373,3053771.126808373,3053771.126808373,0,631983.0534861133,663480.6801340859,672804.0453654865,655700.2375317799,22516.55388460297,607314.5736907846,607314.5736907846,607314.5736907846,607314.5736907846,0,0,0,0,0,0,-65489.47167470297,-56166.10644330228,-24668.47979532875,-48385.66384099602,22516.553884603578,0,0,0,0,0,0,0,0,0,0,631983.0534861133,663480.6801340859,672804.0453654865,655700.2375317799,22516.55388460297,607314.5736907846,607314.5736907846,607314.5736907846,607314.5736907846,0
35-44,NHW,sat_fat,CED,MJ,-19468745.098447148,-19443473.52987037,-18133657.665530205,-18992756.233111285,803813.0165038777,0,0,0,0,0,-19468745.098447148,-19443473.52987037,-18133657.665530205,-18992756.233111285,803813.0165038777,-370552220.8584195,-370201147.9350292,-345134893.8058515,-361529154.52948976,15341486.026221627,-14981358.004509285,-14971509.07640164,-13953527.422319345,-14617778.295357903,621679.6351917695,-4487387.093937859,-4471964.453468731,-4180130.2432108596,-4374977.937753382,182225.81773458843,38542705.72573008,39852521.59007027,39877793.15864699,39401804.29331116,803813.0165038784,20409048.060199842,20409048.060199842,20409048.060199842,20409048.060199842,0,29642328.323124416,30660309.97720672,30670158.905314326,30306579.19616297,621679.6351917628,15688800.900805078,15688800.900805078,15688800.900805078,15688800.900805078,0,8900377.40260563,9192211.61286348,9207634.253332632,9095225.097148148,182225.81773458363,4720247.159394771,4720247.159394771,4720247.159394771,4720247.159394771,0,0,0,0,0,0,-4487387.093937859,-4471964.453468731,-4180130.2432108596,-4374977.937753382,182225.81773458843,0,0,0,0,0,0,0,0,0,0,8900377.40260563,9192211.61286348,9207634.253332632,9095225.097148148,182225.81773458363,4720247.159394771,4720247.159394771,4720247.159394771,4720247.159394771,0
35-44,NHW,sat_fat,FL,mrh-eq,-527951.5316539428,-526688.9702987,-491775.02395846526,-514881.466795194,21612.372141821485,0,0,0,0,0,-527951.5316539428,-526688.9702987,-491775.02395846526,-514881.466795194,21612.372141821485,-370552220.8584195,-370201147.9350292,-345134893.8058515,-361529154.52948976,15341486.026221627,-406132.490090983,-405422.0832609008,-378290.54505942966,-396151.5108498871,16708.897261012375,-121819.04156295888,-121266.8870378004,-113484.47889903621,-118729.95594530716,4906.055313207647,1046195.5997569733,1081109.546097208,1082372.1074524499,1069302.0425937017,21612.3721418212,554420.5757985071,554420.5757985071,554420.5757985071,554420.5757985071,0,804346.3387032703,831477.876904741,832188.2837348247,822207.3044937281,16708.89726101263,426055.7936438419,426055.7936438419,426055.7936438419,426055.7936438419,0,241849.2610537021,249631.6691924661,250183.8237176246,247094.73809997295,4906.0553132075165,128364.7821546658,128364.7821546658,128364.7821546658,128364.7821546658,0,0,0,0,0,0,-121819.04156295888,-121266.8870378004,-113484.47889903621,-118729.95594530716,4906.055313207647,0,0,0,0,0,0,0,0,0,0,241849.2610537021,249631.6691924661,250183.8237176246,247094.73809997295,4906.0553132075165,128364.7821546658,128364.7821546658,128364.7821546658,128364.7821546658,0
35-44,NHW,sat_fat,Food_price,USD,-2236272.4895658237,-2126254.863019268,-2009761.518608184,-2123982.681312416,119232.53923802312,0,0,0,0,0,-2236272.4895658237,-2126254.863019268,-2009761.518608184,-2123982.681312416,119232.53923802312,-370552220.8584195,-370201147.9350292,-345134893.8058515,-361529154.52948976,15341486.026221627,-1722388.2468966711,-1638721.82254442,-1547804.2077029208,-1636177.5451797715,91912.75118697941,-513884.2426691534,-487533.0404748528,-461957.31090526225,-487805.1361326457,27330.979931049333,4270180.245947558,4386673.590358634,4496691.216905197,4384401.408651787,119232.53923802258,2260418.7273393683,2260418.7273393683,2260418.7273393683,2260418.7273393683,0,3287014.3046953273,3377931.9195368267,3461598.343889075,3375387.642172177,91912.75118697793,1739210.096992409,1739210.096992409,1739210.096992409,1739210.096992409,0,983165.9412522212,1008741.6708218106,1035092.8730161113,1009013.766479604,27330.979931048812,521208.6303469588,521208.6303469588,521208.6303469588,521208.6303469588,0,0,0,0,0,0,-513884.2426691534,-487533.0404748528,-461957.31090526225,-487805.1361326457,27330.979931049333,0,0,0,0,0,0,0,0,0,0,983165.9412522212,1008741.6708218106,1035092.8730161113,1009013.766479604,27330.979931048812,521208.6303469588,521208.6303469588,521208.6303469588,521208.6303469588,0
35-44,OTH,added_sugar,CED,MJ,-1323590.994027703,-1299596.5915229241,-1275217.6236392073,-1299461.6563022442,25459.936805829424,0,0,0,0,0,-1323590.994027703,-1299596.5915229241,-1275217.6236392073,-1299461.6563022442,25459.936805829424,-52991074.38161828,-52022817.466038845,-51024838.098300934,-52012388.535456926,1034900.6130174634,-880053.7132986794,-864130.7029548194,-848009.9561332356,-864061.3217345654,16865.242384768546,-443537.2807290237,-435465.8885681046,-427207.66750597203,-435400.3345676788,8594.720775877606,2667302.880020969,2691681.847904683,2715676.250409466,2691546.912684005,25459.936805830115,1392085.256381761,1392085.256381761,1392085.256381761,1392085.256381761,0,1774055.7516331787,1790176.498454763,1806099.5087986223,1790107.1172345087,16865.242384768313,926045.795499943,926045.795499943,926045.795499943,926045.7954999428,0,893247.1283877894,901505.349449923,909576.7416108407,901439.7954494962,8594.72077587735,466039.4608818174,466039.4608818174,466039.4608818174,466039.4608818174,0,0,0,0,0,0,-443537.2807290237,-435465.8885681046,-427207.66750597203,-435400.3345676788,8594.720775877606,0,0,0,0,0,0,0,0,0,0,893247.1283877894,901505.349449923,909576.7416108407,901439.7954494962,8594.72077587735,466039.4608818174,466039.4608818174,466039.4608818174,466039.4608818174,0
35-44,OTH,added_sugar,FL,mrh-eq,-67452.38894465193,-66248.70635814303,-65061.35291466362,-66254.43588201301,1258.4497979290081,0,0,0,0,0,-67452.38894465193,-66248.70635814303,-65061.35291466362,-66254.43588201301,1258.4497979290081,-52991074.38161828,-52022817.466038845,-51024838.098300934,-52012388.535456926,1034900.6130174634,-44849.64476694203,-44050.89296059088,-43265.98105275222,-44055.74906533211,833.5178275022687,-22602.744177709956,-22197.813397552272,-21795.37186191144,-22198.68681668099,424.93347100723213,136283.47411294442,137470.8275564239,138674.510142933,137476.55708029395,1258.4497979291466,71222.1211982809,71222.1211982809,71222.1211982809,71222.1211982809,0,90645.32549260894,91430.2374004476,92228.98920679897,91435.0935051889,833.5178275023782,47379.3444398568,47379.3444398568,47379.3444398568,47379.3444398568,0,45638.14862033545,46040.59015597626,46445.520936134,46041.46357510501,424.93347100725043,23842.77675842408,23842.77675842408,23842.77675842408,23842.77675842408,0,0,0,0,0,0,-22602.744177709956,-22197.813397552272,-21795.37186191144,-22198.68681668099,424.93347100723213,0,0,0,0,0,0,0,0,0,0,45638.14862033545,46040.59015597626,46445.520936134,46041.46357510501,424.93347100725043,23842.77675842408,23842.77675842408,23842.77675842408,23842.77675842408,0
35-44,OTH,added_sugar,Food_price,USD,-2004406.564309801,-1958181.9767055651,-1925018.1622973974,-1962764.7041427821,41971.43085710583,0,0,0,0,0,-2004406.564309801,-1958181.9767055651,-1925018.1622973974,-1962764.7041427821,41971.43085710583,-52991074.38161828,-52022817.466038845,-51024838.098300934,-52012388.535456926,1034900.6130174634,-1332797.0939292656,-1302142.9466834909,-1280202.8835864768,-1305200.5200690208,27807.52362254004,-671609.4703805353,-656039.030022074,-644815.2787109206,-657564.184073761,14163.925629208405,4084349.064703135,4117512.8791113044,4163737.466715541,4122095.606548521,41971.43085710741,2159330.902405739,2159330.902405739,2159330.902405739,2159330.902405739,0,2716783.394652252,2738723.457749266,2769377.6049950407,2741781.031134796,27807.523622539917,1436580.511065774,1436580.511065774,1436580.511065774,1436580.511065774,0,1367565.6700508837,1378789.421362038,1394359.8617204984,1380314.5754137244,14163.925629208175,722750.391339964,722750.391339964,722750.391339964,722750.3913399639,0,0,0,0,0,0,-671609.4703805353,-656039.030022074,-644815.2787109206,-657564.184073761,14163.925629208405,0,0,0,0,0,0,0,0,0,0,1367565.6700508837,1378789.421362038,1394359.8617204984,1380314.5754137244,14163.925629208175,722750.391339964,722750.391339964,722750.391339964,722750.3913399639,0
35-44,OTH,oil,CED,MJ,15695.27032736146,35568.57855300141,85503.64488819703,46116.56385459989,37859.799656362,0,0,0,0,0,15695.27032736146,35568.57855300141,85503.64488819703,46116.56385459989,37859.799656362,1831667.404709708,3903670.932358604,9338171.867515543,5083494.584115812,4080777.3661276055,13161.308128466064,29717.891248001757,71419.02999898737,38540.54234675611,31599.606035817098,2533.962198895313,5850.687304999743,14084.614889209433,7576.021507843693,6260.220547590575,1430811.227319802,1480746.2936549978,1500619.601880638,1470198.3083533992,37859.7996563623,1516314.8722080002,1516314.8722080002,1516314.8722080002,1516314.8722080002,0,1193110.6386359066,1234811.777386893,1251368.3605064275,1225989.126288138,31599.606035816974,1264529.6686348938,1264529.6686348938,1264529.6686348938,1264529.6686348938,0,237700.58868389553,245934.5162681053,249251.24137420973,244209.18206526132,6260.220547590614,251785.2035731051,251785.2035731051,251785.2035731051,251785.20357310507,0,0,0,0,0,0,2533.962198895313,5850.687304999743,14084.614889209433,7576.021507843693,6260.220547590575,0,0,0,0,0,0,0,0,0,0,237700.58868389553,245934.5162681053,249251.24137420973,244209.18206526132,6260.220547590614,251785.2035731051,251785.2035731051,251785.2035731051,251785.20357310507,0
35-44,OTH,oil,FL,mrh-eq,772.2448482770544,1913.839569343417,4631.101789617246,2466.705358539019,2086.651475756927,0,0,0,0,0,772.2448482770544,1913.839569343417,4631.101789617246,2466.705358539019,2086.651475756927,1831667.404709708,3903670.932358604,9338171.867515543,5083494.584115812,4080777.3661276055,648.0468861172127,1599.1292282725558,3868.3933821306946,2061.6491622033614,1741.6069131871343,124.19796215984478,314.71034107087286,762.7084074865459,405.05619633566056,345.046150999862,80537.80672881844,83255.0689490923,84396.6636701586,82702.20315989667,2086.6514757569116,85168.9085184357,85168.9085184357,85168.9085184357,85168.9085184357,0,67157.20910051122,69426.4732543694,70377.5555965247,68963.95332043857,1741.606913187144,71025.6024826419,71025.6024826419,71025.6024826419,71025.6024826419,0,13380.597628307234,13828.59569472291,14019.108073633932,13738.24983945812,345.046150999861,14143.30603579378,14143.30603579378,14143.30603579378,14143.30603579378,0,0,0,0,0,0,124.19796215984478,314.71034107087286,762.7084074865459,405.05619633566056,345.046150999862,0,0,0,0,0,0,0,0,0,0,13380.597628307234,13828.59569472291,14019.108073633932,13738.24983945812,345.046150999861,14143.30603579378,14143.30603579378,14143.30603579378,14143.30603579378,0
35-44,OTH,oil,Food_price,USD,31.881595671569983,7359.019973711238,22602.52675699197,10136.693098357226,12120.3984622942,0,0,0,0,0,31.881595671569983,7359.019973711238,22602.52675699197,10136.693098357226,12120.3984622942,1831667.404709708,3903670.932358604,9338171.867515543,5083494.584115812,4080777.3661276055,81.19002263162884,6170.089790174465,18914.29665817773,8505.285264020227,10116.362824172718,-49.30842696016632,1188.9301835366978,3688.2300988142188,1631.407834336928,2004.1014802764819,994996.5083667353,1010240.0151500176,1017567.1535280574,1007462.3420253713,12120.398462295143,1017599.0351237282,1017599.0351237282,1017599.0351237282,1017599.0351237282,0,829573.2666586173,842317.4735266203,848406.3732941626,839982.2780527744,10116.362824172265,848487.5633167955,848487.5633167955,848487.5633167955,848487.5633167955,0,165423.24170811908,167922.5416233967,169160.78023389314,167480.06397259628,2004.101480276337,169111.47180693335,169111.47180693335,169111.47180693335,169111.47180693335,0,0,0,0,0,0,-49.30842696016632,1188.9301835366978,3688.2300988142188,1631.407834336928,2004.1014802764819,0,0,0,0,0,0,0,0,0,0,165423.24170811908,167922.5416233967,169160.78023389314,167480.06397259628,2004.101480276337,169111.47180693335,169111.47180693335,169111.47180693335,169111.47180693335,0
35-44,OTH,sat_fat,CED,MJ,-3449909.6051097456,-3260709.553109208,-2998563.496664764,-3235114.4638306443,238582.503793359,0,0,0,0,0,-3449909.6051097456,-3260709.553109208,-2998563.496664764,-3235114.4638306443,238582.503793359,-67230870.66942516,-63398951.13545789,-58502308.225953184,-63025363.98614651,4605358.824622218,-2665613.455168249,-2520995.5510806534,-2316147.861472062,-2499862.2930031107,184837.58701372257,-784296.1499415011,-739714.002028546,-682415.6351927046,-735252.1708275331,53760.36916463481,7579167.652333927,7841313.70877837,8030513.760778917,7815718.61949981,238582.50379336308,4580604.155669158,4580604.155669158,4580604.155669158,4580604.155669158,0,5853100.361355007,6057948.050963607,6202565.95505119,6036814.792886057,184837.58701372155,3536952.4998829532,3536952.4998829532,3536952.4998829532,3536952.4998829532,0,1726067.290978921,1783365.657814762,1827947.805727717,1778903.8266137494,53760.36916463457,1043651.655786216,1043651.655786216,1043651.655786216,1043651.6557862159,0,0,0,0,0,0,-784296.1499415011,-739714.002028546,-682415.6351927046,-735252.1708275331,53760.36916463481,0,0,0,0,0,0,0,0,0,0,1726067.290978921,1783365.657814762,1827947.805727717,1778903.8266137494,53760.36916463457,1043651.655786216,1043651.655786216,1043651.655786216,1043651.6557862159,0
35-44,OTH,sat_fat,FL,mrh-eq,-93239.97805049593,-88078.6864668723,-81063.71069846045,-87428.27096343784,6433.268541827815,0,0,0,0,0,-93239.97805049593,-88078.6864668723,-81063.71069846045,-87428.27096343784,6433.268541827815,-67230870.66942516,-63398951.13545789,-58502308.225953184,-63025363.98614651,4605358.824622218,-72039.68614962873,-68094.46533327628,-62612.26262131417,-67555.17344007992,4983.733989465646,-21200.29190086723,-19984.22113359589,-18451.44807714623,-19873.097523357883,1449.9570930575965,204932.9665120851,211947.9422804969,217109.23386412064,211297.52677706248,6433.268541827832,123869.25581362461,123869.25581362461,123869.25581362461,123869.25581362461,0,158254.4796116816,163736.6823236438,167681.90313999614,163197.39043044735,4983.733989465643,95642.21699036751,95642.21699036751,95642.21699036751,95642.21699036751,0,46678.4869004035,48211.25995685306,49427.3307241245,48100.13634661512,1449.9570930575924,28227.038823257182,28227.038823257182,28227.038823257182,28227.038823257182,0,0,0,0,0,0,-21200.29190086723,-19984.22113359589,-18451.44807714623,-19873.097523357883,1449.9570930575965,0,0,0,0,0,0,0,0,0,0,46678.4869004035,48211.25995685306,49427.3307241245,48100.13634661512,1449.9570930575924,28227.038823257182,28227.038823257182,28227.038823257182,28227.038823257182,0
35-44,OTH,sat_fat,Food_price,USD,-452004.086617682,-419776.72031811613,-394698.9214790874,-422285.3404797081,30238.757775355738,0,0,0,0,0,-452004.086617682,-419776.72031811613,-394698.9214790874,-422285.3404797081,30238.757775355738,-67230870.66942516,-63398951.13545789,-58502308.225953184,-63025363.98614651,4605358.824622218,-349026.36199106683,-324509.6507180563,-304806.52207202866,-326198.6270784012,23319.51834485242,-102977.72462661543,-95267.06960005996,-89892.39940705811,-96086.71340130684,6923.49722318028,995131.1629802713,1020208.9618192989,1052436.3281188658,1022717.5819808916,30238.757775355814,600432.241501184,600432.241501184,600432.241501184,600432.241501184,0,768259.0758373948,787962.2044834215,812478.9157564329,789651.1808437671,23319.518344852393,463452.55376536516,463452.55376536516,463452.55376536516,463452.55376536516,0,226872.08714287548,232246.75733587792,239957.41236243304,233066.40113712449,6923.49722318038,136979.6877358178,136979.6877358178,136979.6877358178,136979.6877358178,0,0,0,0,0,0,-102977.72462661543,-95267.06960005996,-89892.39940705811,-96086.71340130684,6923.49722318028,0,0,0,0,0,0,0,0,0,0,226872.08714287548,232246.75733587792,239957.41236243304,233066.40113712449,6923.49722318038,136979.6877358178,136979.6877358178,136979.6877358178,136979.6877358178,0
