age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Male,oil,Food_price,USD,-74593.91502389034,-48400.772521572726,17996.30522865238,-34294.12857493852,50239.686876583546,0,0,0,0,0,-74593.91502389034,-48400.772521572726,17996.30522865238,-34294.12857493852,50239.686876583546,-4994886.657452271,-3119182.3957543243,12496093.284084667,1701719.8562249884,10108273.312175615,-62335.07496416405,-40279.80949992913,15195.130429613708,-28553.607933154428,42050.043710385835,-12258.840059726721,-8120.9630216437745,2801.174799038802,-5740.520641784256,8190.023529353289,5313179.686706948,5379576.764457174,5405769.906959499,5365470.120510542,50239.68687658714,5331175.991935603,5331175.991935603,5331175.991935603,5331175.991935603,0,4442805.405912961,4498280.345842498,4520335.611306739,4486554.144275728,42050.04371038502,4458000.536342571,4458000.536342571,4458000.536342571,4458000.536342571,0,870374.2807939943,881296.4186146768,885434.29565276,878915.9762348174,8190.023529353356,873175.455593033,873175.455593033,873175.455593033,873175.4555930331,0,0,0,0,0,0,-12258.840059726721,-8120.9630216437745,2801.174799038802,-5740.520641784256,8190.023529353289,0,0,0,0,0,0,0,0,0,0,870374.2807939943,881296.4186146768,885434.29565276,878915.9762348174,8190.023529353356,873175.455593033,873175.455593033,873175.455593033,873175.4555930331,0
55-64,Male,sat_fat,CED,MJ,-17615251.27961172,-17548864.10607832,-17111973.817914907,-17418863.013225686,287816.17458279984,0,0,0,0,0,-17615251.27961172,-17548864.10607832,-17111973.817914907,-17418863.013225686,287816.17458279984,-343275147.37141615,-341666542.8678227,-333610207.3861635,-339404181.1211329,5451087.2086526025,-13227758.36981999,-13177902.657010458,-12850048.839183545,-13080359.462267518,215998.27617084768,-4387492.909791725,-4370961.449067862,-4261924.9787313575,-4338503.550958163,71817.9014146134,38565725.786363505,39002616.07452688,39069003.24806028,38872614.981674254,287816.1745827793,21453751.968448617,21453751.968448617,21453751.968448617,21453751.968448617,0,28961239.340519536,29289093.158346467,29338948.871156033,29191549.963603538,215998.27617087256,16111190.501336036,16111190.501336036,16111190.501336036,16111190.501336036,0,9604486.445843935,9713522.916180437,9730054.376904314,9681065.018070744,71817.9014146177,5342561.467112585,5342561.467112585,5342561.467112585,5342561.467112585,0,0,0,0,0,0,-4387492.909791725,-4370961.449067862,-4261924.9787313575,-4338503.550958163,71817.9014146134,0,0,0,0,0,0,0,0,0,0,9604486.445843935,9713522.916180437,9730054.376904314,9681065.018070744,71817.9014146177,5342561.467112585,5342561.467112585,5342561.467112585,5342561.467112585,0
55-64,Male,sat_fat,FL,mrh-eq,-493104.1417506357,-491335.53204796,-478968.38537184964,-487616.74714500044,8107.016278726104,0,0,0,0,0,-493104.1417506357,-491335.53204796,-478968.38537184964,-487616.74714500044,8107.016278726104,-343275147.37141615,-341666542.8678227,-333610207.3861635,-339404181.1211329,5451087.2086526025,-370279.0187143786,-368950.83966425643,-359670.1675694232,-366160.49122751574,6084.093010715089,-122825.12303625677,-122384.69238370372,-119298.21780242574,-121456.25591748445,2022.9233405945145,1079235.7205198577,1091602.867195967,1093371.4768986448,1087884.0822930085,8107.016278726192,600267.335148008,600267.335148008,600267.335148008,600267.335148008,0,810447.350619228,819728.0227140595,821056.2017641834,816937.6742773199,6084.093010714695,450777.1830498049,450777.1830498049,450777.1830498049,450777.1830498048,0,268788.36990062916,271874.8444819075,272315.27513446094,270946.40801568824,2022.9233405948817,149490.15209820378,149490.15209820378,149490.15209820378,149490.15209820378,0,0,0,0,0,0,-122825.12303625677,-122384.69238370372,-119298.21780242574,-121456.25591748445,2022.9233405945145,0,0,0,0,0,0,0,0,0,0,268788.36990062916,271874.8444819075,272315.27513446094,270946.40801568824,2022.9233405948817,149490.15209820378,149490.15209820378,149490.15209820378,149490.15209820378,0
55-64,Male,sat_fat,Food_price,USD,-1906805.5830258299,-1905003.3605533089,-1866608.098913153,-1892163.697687472,23900.694254049573,0,0,0,0,0,-1906805.5830258299,-1905003.3605533089,-1866608.098913153,-1892163.697687472,23900.694254049573,-343275147.37141615,-341666542.8678227,-333610207.3861635,-339404181.1211329,5451087.2086526025,-1431862.797853176,-1430492.4027832006,-1401663.4254967389,-1420857.8125318019,17951.355243524155,-474942.7851726539,-474510.9577701118,-464944.6734164103,-471305.8851556699,5949.347752168504,4229348.1825003335,4267743.4441405,4269545.666613019,4254903.781274659,23900.69425405537,2362740.0835871906,2362740.0835871906,2362740.0835871906,2362740.0835871906,0,3175964.804749102,3204793.7820355655,3206164.177105544,3195159.1917841677,17951.35524352638,1774301.3792523637,1774301.3792523637,1774301.3792523637,1774301.3792523637,0,1053383.3777512354,1062949.6621049368,1063381.4895074787,1059744.589490495,5949.347752168364,588438.7043348256,588438.7043348256,588438.7043348256,588438.7043348256,0,0,0,0,0,0,-474942.7851726539,-474510.9577701118,-464944.6734164103,-471305.8851556699,5949.347752168504,0,0,0,0,0,0,0,0,0,0,1053383.3777512354,1062949.6621049368,1063381.4895074787,1059744.589490495,5949.347752168364,588438.7043348256,588438.7043348256,588438.7043348256,588438.7043348256,0
65-74,Female,added_sugar,CED,MJ,-5101218.065390774,-4882564.87152675,-4658131.355698002,-4880536.688381233,233210.14602848937,0,0,0,0,0,-5101218.065390774,-4882564.87152675,-4658131.355698002,-4880536.688381233,233210.14602848937,-206466594.73421466,-197568288.96745446,-188378543.26177016,-197466029.33976176,9520438.991055056,-3380097.641808567,-3235351.8220298938,-3086706.1236392558,-3233983.4435695554,154421.13570306808,-1721120.4235821979,-1647213.049496861,-1571425.232058747,-1646553.2448116762,78789.01496598574,8991304.964418478,9215738.480247231,9434391.67411124,9213710.297101706,233210.14602848337,4333173.6087204795,4333173.6087204795,4333173.6087204795,4333173.6087204795,0,5958574.289115129,6107219.987505766,6251965.80728444,6105851.609045428,154421.13570306715,2871868.1654758775,2871868.1654758775,2871868.1654758775,2871868.1654758775,0,3032730.6753033507,3108518.492741461,3182425.8668268016,3107858.6880562785,78789.01496598573,1461305.4432446028,1461305.4432446028,1461305.4432446028,1461305.4432446028,0,0,0,0,0,0,-1721120.4235821979,-1647213.049496861,-1571425.232058747,-1646553.2448116762,78789.01496598574,0,0,0,0,0,0,0,0,0,0,3032730.6753033507,3108518.492741461,3182425.8668268016,3107858.6880562785,78789.01496598573,1461305.4432446028,1461305.4432446028,1461305.4432446028,1461305.4432446028,0
65-74,Female,added_sugar,FL,mrh-eq,-251838.6655866183,-241528.75397715493,-230631.20462897487,-241322.56529690346,11163.249786307462,0,0,0,0,0,-251838.6655866183,-241528.75397715493,-230631.20462897487,-241322.56529690346,11163.249786307462,-206466594.73421466,-197568288.96745446,-188378543.26177016,-197466029.33976176,9520438.991055056,-166874.96241016008,-160050.66450398244,-152833.12014640143,-159912.6832929637,7391.409285982375,-84963.70317645828,-81478.0894731721,-77798.08448257305,-81409.88200393952,3771.840820301061,445959.5571232053,456857.10647138517,467167.0180808486,456650.9177911338,11163.249786307431,215328.35249423032,215328.35249423032,215328.35249423032,215328.35249423035,0,295551.5298250803,302769.07418266183,309593.37208883924,302631.0929716429,7391.4092859825105,142718.409678679,142718.409678679,142718.409678679,142718.409678679,0,150408.02729812468,154088.03228872368,157573.6459920098,154019.8248194911,3771.8408203009953,72609.94281555149,72609.94281555149,72609.94281555149,72609.94281555149,0,0,0,0,0,0,-84963.70317645828,-81478.0894731721,-77798.08448257305,-81409.88200393952,3771.840820301061,0,0,0,0,0,0,0,0,0,0,150408.02729812468,154088.03228872368,157573.6459920098,154019.8248194911,3771.8408203009953,72609.94281555149,72609.94281555149,72609.94281555149,72609.94281555149,0
65-74,Female,added_sugar,Food_price,USD,-8333563.9444195405,-8130156.407063441,-7741512.073457089,-8065161.03995809,316649.25710253854,0,0,0,0,0,-8333563.9444195405,-8130156.407063441,-7741512.073457089,-8065161.03995809,316649.25710253854,-206466594.73421466,-197568288.96745446,-188378543.26177016,-197466029.33976176,9520438.991055056,-5521716.561927787,-5387041.434641226,-5129606.897819728,-5343967.957611424,209717.70999273163,-2811847.382491759,-2743114.9724222138,-2611905.175637363,-2721193.082346668,106931.55105446381,14849138.492657881,15237782.826264234,15441190.363620333,15172787.459158882,316649.2571025384,7107626.419200798,7107626.419200798,7107626.419200798,7107626.419200798,0,9840027.200910829,10097461.737732327,10232136.865018887,10054388.260702522,209717.70999273204,4710420.303091102,4710420.303091102,4710420.303091102,4710420.303091102,0,5009111.291747053,5140321.088531908,5209053.498601447,5118399.198456359,106931.5510544627,2397206.1161096906,2397206.1161096906,2397206.1161096906,2397206.1161096906,0,0,0,0,0,0,-2811847.382491759,-2743114.9724222138,-2611905.175637363,-2721193.082346668,106931.55105446381,0,0,0,0,0,0,0,0,0,0,5009111.291747053,5140321.088531908,5209053.498601447,5118399.198456359,106931.5510544627,2397206.1161096906,2397206.1161096906,2397206.1161096906,2397206.1161096906,0
65-74,Female,oil,CED,MJ,-700454.1063164956,-572914.1208066018,-449434.9452620415,-574338.9664084732,132121.11033314123,0,0,0,0,0,-700454.1063164956,-572914.1208066018,-449434.9452620415,-574338.9664084732,132121.11033314123,-75767980.5616531,-61975416.20714973,-48595429.50631757,-62120180.296157174,14301892.16082755,-584212.0247909054,-477849.9588472985,-374770.2881370683,-479001.67647304473,110237.005346461,-116242.08152558943,-95064.16195930331,-74664.65712497366,-95337.28993542837,21884.133289446425,5116040.816418172,5239519.991962736,5367059.977472635,5240944.837564607,132121.11033314565,4666605.871156139,4666605.871156139,4666605.871156139,4666605.871156139,0,4268009.324354251,4371088.99506448,4477451.061008075,4372240.712690222,110237.00534645459,3893239.036217176,3893239.036217176,3893239.036217176,3893239.036217176,0,848031.4920639341,868430.9968982643,889608.9164645501,868704.1248743889,21884.13328944657,773366.83493896,773366.83493896,773366.83493896,773366.83493896,0,0,0,0,0,0,-116242.08152558943,-95064.16195930331,-74664.65712497366,-95337.28993542837,21884.133289446425,0,0,0,0,0,0,0,0,0,0,848031.4920639341,868430.9968982643,889608.9164645501,868704.1248743889,21884.13328944657,773366.83493896,773366.83493896,773366.83493896,773366.83493896,0
65-74,Female,oil,FL,mrh-eq,-33680.1467556149,-27681.341069463735,-21824.177794086652,-27731.04016096341,6240.132100067071,0,0,0,0,0,-33680.1467556149,-27681.341069463735,-21824.177794086652,-27731.04016096341,6240.132100067071,-75767980.5616531,-61975416.20714973,-48595429.50631757,-62120180.296157174,14301892.16082755,-28089.881467253945,-23086.96655767557,-18197.06935026037,-23126.62189176791,5206.8564760939435,-5590.265288360883,-4594.374511788246,-3627.1084438262806,-4604.418269195499,1033.2770557459176,246334.30994276935,252191.4732181465,258190.2789042978,252241.17230964618,6240.132100067176,224510.1321486829,224510.1321486829,224510.1321486829,224510.13214868293,0,205492.37560498927,210382.2728124049,215385.1877219832,210421.92814649708,5206.8564760941445,187295.30625472925,187295.30625472925,187295.30625472925,187295.30625472925,0,40841.93433777952,41809.20040574156,42805.09118231415,41819.24416314877,1033.2770557459262,37214.82589395326,37214.82589395326,37214.82589395326,37214.82589395326,0,0,0,0,0,0,-5590.265288360883,-4594.374511788246,-3627.1084438262806,-4604.418269195499,1033.2770557459176,0,0,0,0,0,0,0,0,0,0,40841.93433777952,41809.20040574156,42805.09118231415,41819.24416314877,1033.2770557459262,37214.82589395326,37214.82589395326,37214.82589395326,37214.82589395326,0
65-74,Female,oil,Food_price,USD,-710774.6747550047,-545851.7498871649,-450067.8977602426,-570111.0736559079,138813.1602286843,0,0,0,0,0,-710774.6747550047,-545851.7498871649,-450067.8977602426,-570111.0736559079,138813.1602286843,-75767980.5616531,-61975416.20714973,-48595429.50631757,-62120180.296157174,14301892.16082755,-592816.3342119853,-455291.47858885705,-375256.9910507325,-475463.53756605135,115829.87565183487,-117958.34054301913,-90560.27129830724,-74810.90670951013,-94647.5360898563,22983.384458441466,4997861.328465947,5093645.180592865,5258568.105460706,5117904.50436161,138813.16022868303,4547793.430705702,4547793.430705702,4547793.430705702,4547793.430705702,0,4169067.9599538716,4249102.447491996,4386627.3031151295,4269274.506469192,115829.87565183759,3793810.968903147,3793810.968903147,3793810.968903147,3793810.968903147,0,828793.3685120678,844542.7331008643,871940.802345576,848629.9978924136,22983.384458441007,753982.4618025568,753982.4618025568,753982.4618025568,753982.4618025568,0,0,0,0,0,0,-117958.34054301913,-90560.27129830724,-74810.90670951013,-94647.5360898563,22983.384458441466,0,0,0,0,0,0,0,0,0,0,828793.3685120678,844542.7331008643,871940.802345576,848629.9978924136,22983.384458441007,753982.4618025568,753982.4618025568,753982.4618025568,753982.4618025568,0
65-74,Female,sat_fat,CED,MJ,-14369094.58678627,-14208960.026149822,-14078067.875631249,-14219220.520928023,153429.48078521053,0,0,0,0,0,-14369094.58678627,-14208960.026149822,-14078067.875631249,-14219220.520928023,153429.48078521053,-271021200.5079171,-267923133.98205176,-265837767.6512476,-268278467.3838276,2745423.291797307,-11111794.412662564,-10986792.854636583,-10887092.17231038,-10995670.35488212,118513.96930532258,-3257300.1741237044,-3222167.17151325,-3190975.703320876,-3223550.1660459097,34928.157337789235,28901534.615825012,29032426.766343582,29192561.326979995,29042687.26112177,153429.48078518952,14823466.740193736,14823466.740193736,14823466.740193736,14823466.740193734,0,22351515.478073724,22451216.160399895,22576217.718425825,22460093.660645425,118513.96930528038,11464423.30576331,11464423.30576331,11464423.30576331,11464423.30576331,0,6550019.137751298,6581210.60594367,6616343.608554125,6582593.600476331,34928.15733778835,3359043.4344304306,3359043.4344304306,3359043.4344304306,3359043.43443043,0,0,0,0,0,0,-3257300.1741237044,-3222167.17151325,-3190975.703320876,-3223550.1660459097,34928.157337789235,0,0,0,0,0,0,0,0,0,0,6550019.137751298,6581210.60594367,6616343.608554125,6582593.600476331,34928.15733778835,3359043.4344304306,3359043.4344304306,3359043.4344304306,3359043.43443043,0
65-74,Female,sat_fat,FL,mrh-eq,-387255.33709332865,-383034.0416110223,-379255.5216265064,-383189.40143480845,4212.578366742101,0,0,0,0,0,-387255.33709332865,-383034.0416110223,-379255.5216265064,-383189.40143480845,4212.578366742101,-271021200.5079171,-267923133.98205176,-265837767.6512476,-268278467.3838276,2745423.291797307,-299458.03697026806,-296163.00974631164,-293280.755180661,-296307.8422579979,3253.6195086291805,-87797.3001230606,-86871.03186471094,-85974.76644584544,-86881.55917681064,959.2715757593267,778352.4812490519,782131.0012335682,786352.2967158738,782286.3610573538,4212.578366741857,399096.959622545,399096.959622545,399096.959622545,399096.959622545,0,601927.7168988737,604809.971464524,608104.9986884797,604954.8039762102,3253.6195086286502,308646.9617182124,308646.9617182124,308646.9617182124,308646.9617182124,0,176424.76435017865,177321.02976904405,178247.2980273938,177331.5570811438,959.2715757593053,90449.99790433317,90449.99790433317,90449.99790433317,90449.99790433317,0,0,0,0,0,0,-87797.3001230606,-86871.03186471094,-85974.76644584544,-86881.55917681064,959.2715757593267,0,0,0,0,0,0,0,0,0,0,176424.76435017865,177321.02976904405,178247.2980273938,177331.5570811438,959.2715757593053,90449.99790433317,90449.99790433317,90449.99790433317,90449.99790433317,0
65-74,Female,sat_fat,Food_price,USD,-1618974.2996121715,-1608279.590114728,-1600684.9103040462,-1609367.3198293813,9671.976768598517,0,0,0,0,0,-1618974.2996121715,-1608279.590114728,-1600684.9103040462,-1609367.3198293813,9671.976768598517,-271021200.5079171,-267923133.98205176,-265837767.6512476,-268278467.3838276,2745423.291797307,-1252209.445157826,-1243801.6153833151,-1238119.2388007361,-1244757.9147489052,7461.9987758074285,-366764.8544543428,-364477.9747314098,-362565.67150331417,-364609.40508047555,2213.0253192474156,3303168.976276745,3310763.6560874176,3321458.36558486,3311851.385802074,9671.976768593437,1702484.065972689,1702484.065972689,1702484.065972689,1702484.0659726888,0,2555163.955458797,2560846.3320413823,2569254.161815891,2561802.6314069694,7461.9987758094585,1317044.716658063,1317044.716658063,1317044.716658063,1317044.716658063,0,748005.0208179434,749917.324046039,752204.203768972,750048.7543951046,2213.025319247356,385439.3493146291,385439.3493146291,385439.3493146291,385439.3493146291,0,0,0,0,0,0,-366764.8544543428,-364477.9747314098,-362565.67150331417,-364609.40508047555,2213.0253192474156,0,0,0,0,0,0,0,0,0,0,748005.0208179434,749917.324046039,752204.203768972,750048.7543951046,2213.025319247356,385439.3493146291,385439.3493146291,385439.3493146291,385439.3493146291,0
65-74,Male,added_sugar,CED,MJ,-4007784.626305577,-3893944.759659688,-3506145.4986854913,-3797818.6563865975,276833.96572969557,0,0,0,0,0,-4007784.626305577,-3893944.759659688,-3506145.4986854913,-3797818.6563865975,276833.96572969557,-151488077.12086532,-146813064.51909727,-132703017.86095874,-143502526.2537041,10294173.655528767,-2666709.570837535,-2591667.3466935875,-2332951.361330798,-2527220.41293259,184315.6787098028,-1341075.0554680412,-1302277.4129660982,-1173194.1373546899,-1270598.243454005,92519.6211106798,7519865.880343903,7907665.141318099,8021505.007963988,7811539.038045009,276833.9657296952,4013720.3816584125,4013720.3816584125,4013720.3816584125,4013720.3816584125,0,5003834.364554934,5262550.349917724,5337592.574061673,5198103.416156727,184315.67870980353,2670883.0032241396,2670883.0032241396,2670883.0032241396,2670883.0032241396,0,2516031.5157889696,2645114.791400376,2683912.4339023167,2613435.6218882822,92519.62111067759,1342837.3784342795,1342837.3784342795,1342837.3784342795,1342837.3784342795,0,0,0,0,0,0,-1341075.0554680412,-1302277.4129660982,-1173194.1373546899,-1270598.243454005,92519.6211106798,0,0,0,0,0,0,0,0,0,0,2516031.5157889696,2645114.791400376,2683912.4339023167,2613435.6218882822,92519.62111067759,1342837.3784342795,1342837.3784342795,1342837.3784342795,1342837.3784342795,0
65-74,Male,added_sugar,FL,mrh-eq,-194711.93236358883,-189386.58591935583,-170356.6364220827,-184577.95326916632,13478.060781916567,0,0,0,0,0,-194711.93236358883,-189386.58591935583,-170356.6364220827,-184577.95326916632,13478.060781916567,-151488077.12086532,-146813064.51909727,-132703017.86095874,-143502526.2537041,10294173.655528767,-129562.70340796346,-126052.98552065331,-113358.6550025956,-122830.31442214541,8973.494690324695,-65149.22895562535,-63333.60039870276,-56997.98141948768,-61747.63884702119,4504.627994698059,366190.5522454448,385220.5017427169,390545.8481869499,380411.8690925278,13478.060781915925,195833.91582336114,195833.91582336114,195833.91582336114,195833.91582336114,0,243677.2113160532,256371.54183411115,259881.25972142155,253148.87073560324,8973.494690324937,130318.55631345794,130318.55631345794,130318.55631345794,130318.55631345794,0,122513.34092939102,128848.95990860618,130664.58846552878,127262.99835692458,4504.627994698113,65515.35950990344,65515.35950990344,65515.35950990344,65515.35950990344,0,0,0,0,0,0,-65149.22895562535,-63333.60039870276,-56997.98141948768,-61747.63884702119,4504.627994698059,0,0,0,0,0,0,0,0,0,0,122513.34092939102,128848.95990860618,130664.58846552878,127262.99835692458,4504.627994698113,65515.35950990344,65515.35950990344,65515.35950990344,65515.35950990344,0
65-74,Male,added_sugar,Food_price,USD,-6019396.376719181,-5902973.157550308,-5219407.611224992,-5703975.849776118,454950.8607401425,0,0,0,0,0,-6019396.376719181,-5902973.157550308,-5219407.611224992,-5703975.849776118,454950.8607401425,-151488077.12086532,-146813064.51909727,-132703017.86095874,-143502526.2537041,10294173.655528767,-4005917.8494684245,-3927844.722763302,-3472724.6122919875,-3795547.535476919,303115.4807804409,-2013478.5272507626,-1975128.4347870168,-1746682.998933003,-1908428.3142992035,151835.7356351134,11346330.147954158,12029895.694279471,12146318.913448334,11830898.386505278,454950.86074013636,6126922.536729164,6126922.536729164,6126922.536729164,6126922.536729164,0,7549674.82540412,8004794.935875423,8082868.062580548,7872497.748589045,303115.4807804354,4076950.2131121233,4076950.2131121233,4076950.2131121233,4076950.2131121233,0,3796655.322550036,4025100.758404048,4063450.850867795,3958400.6379162357,151835.73563511268,2049972.32361703,2049972.32361703,2049972.32361703,2049972.32361703,0,0,0,0,0,0,-2013478.5272507626,-1975128.4347870168,-1746682.998933003,-1908428.3142992035,151835.7356351134,0,0,0,0,0,0,0,0,0,0,3796655.322550036,4025100.758404048,4063450.850867795,3958400.6379162357,151835.73563511268,2049972.32361703,2049972.32361703,2049972.32361703,2049972.32361703,0
65-74,Male,oil,CED,MJ,-189519.2908215225,-16618.118942151406,52941.080178203076,-52878.46026110462,131417.67585179704,0,0,0,0,0,-189519.2908215225,-16618.118942151406,52941.080178203076,-52878.46026110462,131417.67585179704,-20947274.978219688,-1851347.1132829404,5794773.473609462,-5868823.351193237,14498414.44798274,-158748.0976123497,-13939.143668886645,44323.63449284311,-44306.222890547455,110067.81494054048,-30771.193209172827,-2678.9752732646675,8617.445685359886,-8572.23737055716,21349.861047754657,3938319.5370528065,4007878.7361731655,4180779.9080525273,4044139.077492114,131417.67585179379,3991260.617231017,3991260.617231017,3991260.617231017,3991260.617231017,0,3297555.49709813,3355818.2752598557,3500627.229203318,3386185.354481518,110067.81494053805,3341879.131590975,3341879.131590975,3341879.131590975,3341879.131590975,0,640764.0399546748,652060.4609132999,680152.6788492077,657953.7230105922,21349.861047754686,649381.485640035,649381.485640035,649381.485640035,649381.485640035,0,0,0,0,0,0,-30771.193209172827,-2678.9752732646675,8617.445685359886,-8572.23737055716,21349.861047754657,0,0,0,0,0,0,0,0,0,0,640764.0399546748,652060.4609132999,680152.6788492077,657953.7230105922,21349.861047754686,649381.485640035,649381.485640035,649381.485640035,649381.485640035,0
65-74,Male,oil,FL,mrh-eq,-9147.124536832262,-861.8997261655082,2572.1767197621402,-2564.0570471265983,6341.757334018592,0,0,0,0,0,-9147.124536832262,-861.8997261655082,2572.1767197621402,-2564.0570471265983,6341.757334018592,-20947274.978219688,-1851347.1132829404,5794773.473609462,-5868823.351193237,14498414.44798274,-7661.943085881656,-722.8528328560521,2153.4912420952696,-2148.3778076189583,5311.481315274117,-1485.1814509506028,-139.0468933094581,418.6854776668719,-415.67923950763867,1030.2760234722616,190319.53547703093,193753.6119229586,202038.8367336254,195455.76924391973,6341.757334018602,192891.71219679315,192891.71219679315,192891.71219679315,192891.71219679315,0,159354.65448290476,162230.99855785616,169170.08881088166,163656.523532619,5311.481315274087,161508.145725,161508.145725,161508.145725,161508.145725,0,30964.88099412621,31522.61336510251,32868.747922743714,31799.245711300726,1030.2760234722825,31383.56647179304,31383.56647179304,31383.56647179304,31383.566471793038,0,0,0,0,0,0,-1485.1814509506028,-139.0468933094581,418.6854776668719,-415.67923950763867,1030.2760234722616,0,0,0,0,0,0,0,0,0,0,30964.88099412621,31522.61336510251,32868.747922743714,31799.245711300726,1030.2760234722825,31383.56647179304,31383.56647179304,31383.56647179304,31383.566471793038,0
65-74,Male,oil,Food_price,USD,-129656.76863156138,9876.720078876053,16192.964791686943,-36866.172551870106,86782.68478401331,0,0,0,0,0,-129656.76863156138,9876.720078876053,16192.964791686943,-36866.172551870106,86782.68478401331,-20947274.978219688,-1851347.1132829404,5794773.473609462,-5868823.351193237,14498414.44798274,-108602.99923910905,8256.312309324225,13541.489052561266,-30892.506920569187,72678.99267170523,-21053.7693924519,1620.407769551793,2651.475739125659,-5973.66563130078,14103.692357416503,2413290.4124887455,2419606.6572015556,2559140.1459119925,2466349.5498323017,86782.68478401273,2429483.377280427,2429483.377280427,2429483.377280427,2429483.377280427,0,2020709.7357185367,2025994.912461774,2142854.2240102063,2065143.731691667,72678.99267170475,2034251.2247710994,2034251.2247710994,2034251.2247710994,2034251.2247710994,0,392580.6767702026,393611.74473977624,416285.9219017803,401205.81814062904,14103.69235741665,395232.1525093291,395232.1525093291,395232.1525093291,395232.1525093291,0,0,0,0,0,0,-21053.7693924519,1620.407769551793,2651.475739125659,-5973.66563130078,14103.692357416503,0,0,0,0,0,0,0,0,0,0,392580.6767702026,393611.74473977624,416285.9219017803,401205.81814062904,14103.69235741665,395232.1525093291,395232.1525093291,395232.1525093291,395232.1525093291,0
