age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,OTH,FL,mrh-eq,-121391.25757281588,-116812.91004658605,-113412.62202065115,-117226.26425721585,4214.512367712617,0,0,0,0,0,-121391.25757281588,-116812.91004658605,-113412.62202065115,-117226.26425721585,4214.512367712617,-107409320.33736897,-106405634.55193815,-97058845.14695323,-103478229.77314723,6008645.57179616,-89469.27460936506,-86517.08634764596,-83793.4263432776,-86597.27170110236,2988.095583386284,-31921.982963450857,-30295.823698940105,-29619.19567737364,-30628.992556113535,1245.8647178962128,316757.55094113894,320157.8389670737,324736.18649330345,320571.19317770354,4214.512367712481,203344.9289204876,203344.9289204876,203344.9289204876,203344.9289204876,0,239590.1688356252,242313.82883999348,245266.01710171255,242394.01419344987,2988.095583386219,155796.7424923476,155796.7424923476,155796.7424923476,155796.7424923476,0,77167.382105513665,77844.01012708011,79470.16939159093,78177.17898425357,1245.8647178962385,47548.186428140034,47548.186428140034,47548.186428140034,47548.186428140034,0,0,0,0,0,0,-31921.982963450857,-30295.823698940105,-29619.19567737364,-30628.992556113535,1245.8647178962128,0,0,0,0,0,0,0,0,0,0,77167.382105513665,77844.01012708011,79470.16939159093,78177.17898425357,1245.8647178962385,47548.186428140034,47548.186428140034,47548.186428140034,47548.186428140034,0
20-34,Female,OTH,Food_price,USD,-2482098.4502748186,-2283748.165888122,-2235439.2333148965,-2336394.2542437254,137593.9921128305,0,0,0,0,0,-2482098.4502748186,-2283748.165888122,-2235439.2333148965,-2336394.2542437254,137593.9921128305,-107409320.33736897,-106405634.55193815,-97058845.14695323,-103478229.77314723,6008645.57179616,-1706916.2175317989,-1579207.7724248467,-1530502.129676279,-1606928.0539541047,95902.7833597931,-775203.1122259314,-704957.9831215322,-704561.2729461868,-729466.2002896214,42811.62974581276,5789311.835025931,5837620.76759916,6035971.051985853,5890266.855954762,137593.9921128299,3553872.6017110366,3553872.6017110366,3553872.6017110366,3553872.6017110366,0,4097864.296218421,4146569.938966988,4274278.384073942,4174290.220496246,95902.7833597939,2567362.166542145,2567362.166542145,2567362.166542145,2567362.166542145,0,1691071.7081150766,1691468.4182904225,1761713.5473948224,1715976.6354585115,42811.62974581327,986510.4351688896,986510.4351688896,986510.4351688896,986510.4351688897,0,0,0,0,0,0,-775203.1122259314,-704957.9831215322,-704561.2729461868,-729466.2002896214,42811.62974581276,0,0,0,0,0,0,0,0,0,0,1691071.7081150766,1691468.4182904225,1761713.5473948224,1715976.6354585115,42811.62974581327,986510.4351688896,986510.4351688896,986510.4351688896,986510.4351688897,0
20-34,Male,HIS,CED,MJ,-6514053.138704148,-6441583.635167234,-6349943.6423150245,-6434857.147688183,86569.63533128051,0,0,0,0,0,-6514053.138704148,-6441583.635167234,-6349943.6423150245,-6434857.147688183,86569.63533128051,-144077130.07041067,-138757050.15692118,-137737885.52886578,-140266143.23952964,3583278.2924115835,-4746419.17582675,-4696316.092676696,-4637732.322426617,-4693340.4129924765,57261.6246890288,-1767633.9628774028,-1745267.5424905433,-1712211.3198884143,-1741516.734695712,29350.11681839727,16871528.926741228,16963168.919593424,17035638.423130352,16956442.43211438,86569.63533127993,10521585.284426203,10521585.284426203,10521585.284426203,10521585.284426203,0,12607771.27143387,12666355.041683935,12716458.124833988,12663379.36199972,57261.62468902207,7970038.949007251,7970038.949007251,7970038.949007251,7970038.949007251,0,4263757.655307368,4296813.8779094955,4319180.298296361,4293063.0701146675,29350.116818399318,2551546.3354189517,2551546.3354189517,2551546.3354189517,2551546.3354189517,0,0,0,0,0,0,-1767633.9628774028,-1745267.5424905433,-1712211.3198884143,-1741516.734695712,29350.11681839727,0,0,0,0,0,0,0,0,0,0,4263757.655307368,4296813.8779094955,4319180.298296361,4293063.0701146675,29350.116818399318,2551546.3354189517,2551546.3354189517,2551546.3354189517,2551546.3354189517,0
20-34,Male,HIS,FL,mrh-eq,-191894.98501215986,-188542.2544854443,-185892.59967020768,-188788.94771754218,3166.3659015829508,0,0,0,0,0,-191894.98501215986,-188542.2544854443,-185892.59967020768,-188788.94771754218,3166.3659015829508,-144077130.07041067,-138757050.15692118,-137737885.52886578,-140266143.23952964,3583278.2924115835,-137975.15880005452,-135573.64342912805,-133999.01126354336,-135863.7778871427,2107.739410611746,-53919.826212105494,-52968.61105631625,-51893.58840666442,-52925.16983039956,1067.104332019084,544988.0156417075,547637.6704569432,550990.4009836593,547884.3636890416,3166.365901582822,359095.41597149917,359095.41597149917,359095.41597149917,359095.41597149917,0,408271.8913210099,409846.5234865942,412248.03885752056,410136.65794460895,2107.7394106114803,274272.8800574662,274272.8800574662,274272.8800574662,274272.8800574662,0,136716.12432069736,137791.1469703492,138742.3621261384,137747.7057444325,1067.104332019077,84822.53591403292,84822.53591403292,84822.53591403292,84822.53591403292,0,0,0,0,0,0,-53919.826212105494,-52968.61105631625,-51893.58840666442,-52925.16983039956,1067.104332019084,0,0,0,0,0,0,0,0,0,0,136716.12432069736,137791.1469703492,138742.3621261384,137747.7057444325,1067.104332019077,84822.53591403292,84822.53591403292,84822.53591403292,84822.53591403292,0
20-34,Male,HIS,Food_price,USD,-3973059.067656044,-3852605.605599898,-3652999.35114791,-3824832.6959873214,170160.9229487977,0,0,0,0,0,-3973059.067656044,-3852605.605599898,-3652999.35114791,-3824832.6959873214,170160.9229487977,-144077130.07041067,-138757050.15692118,-137737885.52886578,-140266143.23952964,3583278.2924115835,-2655263.717679784,-2567564.0522458474,-2447332.160762759,-2556149.2360882503,109883.23476874694,-1317795.34997626,-1285041.5533540573,-1205667.1903851503,-1268683.4598990735,60691.346125992255,9061178.010097025,9260784.264549015,9381237.72660516,9233011.354936438,170160.92294879802,5408178.658949116,5408178.658949116,5408178.658949116,5408178.658949116,0,6275369.858982031,6395601.7504651025,6483301.415899048,6384186.934307515,109883.23476874157,3828037.69821926,3828037.69821926,3828037.69821926,3828037.69821926,0,2785808.1511150063,2865182.514083908,2897936.3107061186,2848824.420628929,60691.346125992575,1580140.9607298535,1580140.9607298535,1580140.9607298535,1580140.9607298535,0,0,0,0,0,0,-1317795.34997626,-1285041.5533540573,-1205667.1903851503,-1268683.4598990735,60691.346125992255,0,0,0,0,0,0,0,0,0,0,2785808.1511150063,2865182.514083908,2897936.3107061186,2848824.420628929,60691.346125992575,1580140.9607298535,1580140.9607298535,1580140.9607298535,1580140.9607298535,0
20-34,Male,NHB,CED,MJ,-4422861.464698062,-4315926.873631715,-4261521.954602005,-4334358.337504219,86402.7583893236,0,0,0,0,0,-4422861.464698062,-4315926.873631715,-4261521.954602005,-4334358.337504219,86402.7583893236,-116170041.24044,-115776307.79419997,-111113847.79228921,-114278509.00273657,2960455.01609983,-3218668.783064065,-3118725.6733327312,-3089847.976630913,-3143660.905974666,71156.32033924626,-1204192.681633999,-1197201.2002989827,-1171673.9779710916,-1190697.431529553,18018.07843012702,10435973.333447067,10490378.252476782,10597312.843543127,10508809.716349283,86402.75838932412,6174451.37884506,6174451.37884506,6174451.37884506,6174451.378845061,0,7768095.21300921,7796972.90971103,7896916.019442358,7821908.142352962,71156.32033924368,4678247.236378302,4678247.236378302,4678247.236378302,4678247.236378302,0,2667878.1204378563,2693405.3427657452,2700396.8241007607,2686901.573996316,18018.078430125614,1496204.1424667633,1496204.1424667633,1496204.1424667633,1496204.1424667633,0,0,0,0,0,0,-1204192.681633999,-1197201.2002989827,-1171673.9779710916,-1190697.431529553,18018.07843012702,0,0,0,0,0,0,0,0,0,0,2667878.1204378563,2693405.3427657452,2700396.8241007607,2686901.573996316,18018.078430125614,1496204.1424667633,1496204.1424667633,1496204.1424667633,1496204.1424667633,0
20-34,Male,NHB,FL,mrh-eq,-137004.8155539286,-134433.22823424885,-133961.222196885,-135169.92342102635,1724.2666253263485,0,0,0,0,0,-137004.8155539286,-134433.22823424885,-133961.222196885,-135169.92342102635,1724.2666253263485,-116170041.24044,-115776307.79419997,-111113847.79228921,-114278509.00273657,2960455.01609983,-98419.06106126912,-95890.94091965893,-95698.1031255496,-96710.3382345715,1598.2556253585478,-38737.41285491334,-38588.04223887356,-38072.56902344012,-38459.58518645473,367.1762270625985,343591.8866711717,344063.8927085354,346635.4800282151,344800.5878953129,1724.266625326284,209630.66447428672,209630.66447428672,209630.66447428672,209630.66447428672,0,255273.5279144704,255466.3657085798,257994.4858501898,256285.7630234923,1598.2556253584585,159575.4247889209,159575.4247889209,159575.4247889209,159575.4247889209,0,88127.80870880591,88643.28192423945,88792.6525402792,88514.82487182059,367.1762270626421,50055.2396853659,50055.2396853659,50055.2396853659,50055.2396853659,0,0,0,0,0,0,-38737.41285491334,-38588.04223887356,-38072.56902344012,-38459.58518645473,367.1762270625985,0,0,0,0,0,0,0,0,0,0,88127.80870880591,88643.28192423945,88792.6525402792,88514.82487182059,367.1762270626421,50055.2396853659,50055.2396853659,50055.2396853659,50055.2396853659,0
20-34,Male,NHB,Food_price,USD,-3226183.9000880313,-3126605.5996796256,-3006781.667856976,-3119501.869358838,115638.61948048662,0,0,0,0,0,-3226183.9000880313,-3126605.5996796256,-3006781.667856976,-3119501.869358838,115638.61948048662,-116170041.24044,-115776307.79419997,-111113847.79228921,-114278509.00273657,2960455.01609983,-2157247.132858195,-2091975.0202960433,-2019883.3411411787,-2089582.1899126351,72326.42501602897,-1068936.7672298346,-1034630.5793835835,-986898.3267158002,-1029919.6794462038,43370.43980835891,6000676.678513702,6120500.610336357,6220078.910744755,6113396.880015564,115638.61948048545,2993895.010656729,2993895.010656729,2993895.010656729,2993895.010656729,0,4110137.32604045,4182229.005195314,4247501.117757466,4179836.1748119057,72326.42501602862,2090253.9848992708,2090253.9848992708,2090253.9848992708,2090253.9848992706,0,1890539.3524732566,1938271.6051410413,1972577.7929872866,1933560.7052036591,43370.439808356794,903641.025757456,903641.025757456,903641.025757456,903641.0257574558,0,0,0,0,0,0,-1068936.7672298346,-1034630.5793835835,-986898.3267158002,-1029919.6794462038,43370.43980835891,0,0,0,0,0,0,0,0,0,0,1890539.3524732566,1938271.6051410413,1972577.7929872866,1933560.7052036591,43370.439808356794,903641.025757456,903641.025757456,903641.025757456,903641.0257574558,0
20-34,Male,NHW,CED,MJ,-19834681.722747315,-19317051.176895857,-18976612.739573915,-19379223.846555337,454813.6085887371,0,0,0,0,0,-19834681.722747315,-19317051.176895857,-18976612.739573915,-19379223.846555337,454813.6085887371,-422841902.3310902,-405746598.1971135,-396221130.83521074,-408402681.2750342,14198496.707726123,-14706132.384104084,-14309968.454433374,-14037184.789890373,-14353259.775530815,354068.2101465373,-5128549.338643226,-5007082.722462474,-4939427.949683542,-5025964.0710245175,100871.73766015956,48564097.55958967,48904535.996911645,49422166.54276304,48966708.66657109,454813.608588717,29587484.82001572,29587484.82001572,29587484.82001572,29587484.820015717,0,36511330.52132092,36784114.185864,37180278.115534686,36827405.506961405,354068.2101465671,22474145.731430583,22474145.731430583,22474145.731430583,22474145.73143058,0,12052767.038268689,12120421.811047614,12241888.427228373,12139303.15960966,100871.73766016067,7113339.088585144,7113339.088585144,7113339.088585144,7113339.088585143,0,0,0,0,0,0,-5128549.338643226,-5007082.722462474,-4939427.949683542,-5025964.0710245175,100871.73766015956,0,0,0,0,0,0,0,0,0,0,12052767.038268689,12120421.811047614,12241888.427228373,12139303.15960966,100871.73766016067,7113339.088585144,7113339.088585144,7113339.088585144,7113339.088585143,0
20-34,Male,NHW,FL,mrh-eq,-587896.2786711886,-571436.6009001634,-562082.2090349132,-573929.6836741195,13756.83716979232,0,0,0,0,0,-587896.2786711886,-571436.6009001634,-562082.2090349132,-573929.6836741195,13756.83716979232,-422841902.3310902,-405746598.1971135,-396221130.83521074,-408402681.2750342,14198496.707726123,-430052.45621634007,-417406.5717877764,-409710.66869924415,-419143.40734568215,10811.348272612291,-157843.82245484856,-154030.02911238602,-152371.54033567026,-154786.27632843753,2953.6735902005353,1586524.7749252408,1595879.16679049,1612338.844561514,1598372.2495644458,13756.837169791324,1024442.5658903271,1024442.5658903271,1024442.5658903271,1024442.5658903271,0,1190894.0803343353,1198589.983422867,1211235.8678514317,1200326.8189807732,10811.348272612613,781183.4116350907,781183.4116350907,781183.4116350907,781183.4116350907,0,395630.69459090667,397289.1833676218,401102.9767100852,398045.4305836738,2953.6735902007777,243259.1542552363,243259.1542552363,243259.1542552363,243259.1542552363,0,0,0,0,0,0,-157843.82245484856,-154030.02911238602,-152371.54033567026,-154786.27632843753,2953.6735902005353,0,0,0,0,0,0,0,0,0,0,395630.69459090667,397289.1833676218,401102.9767100852,398045.4305836738,2953.6735902007777,243259.1542552363,243259.1542552363,243259.1542552363,243259.1542552363,0
20-34,Male,NHW,Food_price,USD,-10202457.128145875,-10002117.511350205,-9815399.301275361,-10006896.952304883,203756.69111281598,0,0,0,0,0,-10202457.128145875,-10002117.511350205,-9815399.301275361,-10006896.952304883,203756.69111281598,-422841902.3310902,-405746598.1971135,-396221130.83521074,-408402681.2750342,14198496.707726123,-6880699.175935407,-6741564.126853293,-6608128.0404105745,-6743563.762867115,143468.94418134916,-3321757.952210478,-3260553.38449692,-3207271.2608647863,-3263333.1894377708,60304.22457793413,27220412.524298884,27407130.734373737,27607470.351169474,27411910.175328434,203756.69111285638,17405013.223023538,17405013.223023538,17405013.223023538,17405013.223023538,0,19068029.27638408,19201465.362826794,19340600.411908913,19203464.998840623,143468.94418134732,12459901.23597351,12459901.23597351,12459901.23597351,12459901.235973513,0,8152383.247914815,8205665.371546949,8266869.939260504,8208445.1764878,60304.224577932706,4945111.987050032,4945111.987050032,4945111.987050032,4945111.987050032,0,0,0,0,0,0,-3321757.952210478,-3260553.38449692,-3207271.2608647863,-3263333.1894377708,60304.22457793413,0,0,0,0,0,0,0,0,0,0,8152383.247914815,8205665.371546949,8266869.939260504,8208445.1764878,60304.224577932706,4945111.987050032,4945111.987050032,4945111.987050032,4945111.987050032,0
20-34,Male,OTH,CED,MJ,-3266243.8885184797,-3219545.6049616747,-3100563.9941152707,-3194183.033982868,89923.71940884367,0,0,0,0,0,-3266243.8885184797,-3219545.6049616747,-3100563.9941152707,-3194183.033982868,89923.71940884367,-77700208.8311296,-76487954.37766221,-72181882.4662277,-75402404.39241059,3052744.7660797006,-2397690.8511770735,-2363607.6728652427,-2277972.833314983,-2345519.3706763205,64927.53626726022,-868553.0373414028,-855937.9320964372,-822591.1608002912,-848663.6633065493,24997.293044211994,8711917.505886689,8830899.1167331,8877597.400289895,8805536.545754287,89923.71940884407,5611353.511771419,5611353.511771419,5611353.511771419,5611353.511771419,0,6522829.588832309,6608464.428382566,6642547.606694398,6590376.126193645,64927.53626726022,4244856.755517324,4244856.755517324,4244856.755517324,4244856.755517324,0,2189087.9170543845,2222434.6883505313,2235049.793595496,2215160.419560643,24997.293044212114,1366496.7562540933,1366496.7562540933,1366496.7562540933,1366496.7562540933,0,0,0,0,0,0,-868553.0373414028,-855937.9320964372,-822591.1608002912,-848663.6633065493,24997.293044211994,0,0,0,0,0,0,0,0,0,0,2189087.9170543845,2222434.6883505313,2235049.793595496,2215160.419560643,24997.293044212114,1366496.7562540933,1366496.7562540933,1366496.7562540933,1366496.7562540933,0
20-34,Male,OTH,FL,mrh-eq,-100585.64780148023,-99984.57723076042,-95149.8916198499,-98499.09826929,3136.8572957792735,0,0,0,0,0,-100585.64780148023,-99984.57723076042,-95149.8916198499,-98499.09826929,3136.8572957792735,-77700208.8311296,-76487954.37766221,-72181882.4662277,-75402404.39241059,3052744.7660797006,-72758.00626667107,-72380.679448092,-68894.51203476165,-71289.85818677577,2242.143416271333,-27827.641534809165,-27603.897782668348,-26255.37958508811,-27209.240082514167,895.3115011512859,294182.4028298507,299017.088440761,299618.15901148104,297531.6094792907,3136.8572957792503,199032.51121000078,199032.51121000078,199032.51121000078,199032.51121000075,0,220165.75760037565,223651.9250137061,224029.25183228517,222561.1037523898,2242.143416271388,151271.2455656141,151271.2455656141,151271.2455656141,151271.2455656141,0,74016.64522947474,75365.16342705503,75588.90717919597,74970.50572690087,895.3115011513624,47761.26564438667,47761.26564438667,47761.26564438667,47761.26564438667,0,0,0,0,0,0,-27827.641534809165,-27603.897782668348,-26255.37958508811,-27209.240082514167,895.3115011512859,0,0,0,0,0,0,0,0,0,0,74016.64522947474,75365.16342705503,75588.90717919597,74970.50572690087,895.3115011513624,47761.26564438667,47761.26564438667,47761.26564438667,47761.26564438667,0
20-34,Male,OTH,Food_price,USD,-1811066.316754492,-1750424.8972495901,-1736220.8770343622,-1766718.7215617567,41843.4310652664,0,0,0,0,0,-1811066.316754492,-1750424.8972495901,-1736220.8770343622,-1766718.7215617567,41843.4310652664,-77700208.8311296,-76487954.37766221,-72181882.4662277,-75402404.39241059,3052744.7660797006,-1225308.4518455293,-1182314.3566947083,-1177515.7419331514,-1195716.2796383097,27702.622262005916,-585757.8649089677,-568110.5405548826,-558705.1351012074,-571002.4419234475,14456.863582602604,5109880.64834899,5124084.668564221,5184726.088069136,5140378.492876391,41843.4310652756,3373659.77131463,3373659.77131463,3373659.77131463,3373659.77131463,0,3614599.208531135,3619397.8232926964,3662391.918443518,3632799.746236297,27702.622262007924,2437083.466597986,2437083.466597986,2437083.466597986,2437083.466597986,0,1495281.4398178526,1504686.8452715275,1522334.169625612,1507578.7466400925,14456.86358260212,936576.3047166441,936576.3047166441,936576.3047166441,936576.3047166442,0,0,0,0,0,0,-585757.8649089677,-568110.5405548826,-558705.1351012074,-571002.4419234475,14456.863582602604,0,0,0,0,0,0,0,0,0,0,1495281.4398178526,1504686.8452715275,1522334.169625612,1507578.7466400925,14456.86358260212,936576.3047166441,936576.3047166441,936576.3047166441,936576.3047166442,0
35-44,Female,HIS,CED,MJ,-4548015.819727482,-4456103.5293457,-4101642.161029445,-4363981.045859919,248110.18831549713,0,0,0,0,0,-4548015.819727482,-4456103.5293457,-4101642.161029445,-4363981.045859919,248110.18831549713,-120297102.37457441,-119711639.5983621,-101812208.55613166,-113636563.01379435,11060345.660370158,-3377696.6573898047,-3304713.671909144,-3034611.0432004253,-3235548.88481158,190246.80712481937,-1170319.1623376806,-1151389.8574365638,-1067031.117829016,-1128432.1610483425,57883.78791306602,11125609.28220934,11480070.650525605,11571982.940907385,11387948.16703982,248110.18831550243,7023967.121179909,7023967.121179909,7023967.121179909,7023967.121179909,0,8406765.64698553,8676868.275694236,8749851.261174917,8607703.488596683,190246.80712481917,5372154.603785107,5372154.603785107,5372154.603785107,5372154.603785107,0,2718843.635223813,2803202.374831357,2822131.679732481,2780244.6784431394,57883.787913066524,1651812.517394798,1651812.517394798,1651812.517394798,1651812.517394798,0,0,0,0,0,0,-1170319.1623376806,-1151389.8574365638,-1067031.117829016,-1128432.1610483425,57883.78791306602,0,0,0,0,0,0,0,0,0,0,2718843.635223813,2803202.374831357,2822131.679732481,2780244.6784431394,57883.787913066524,1651812.517394798,1651812.517394798,1651812.517394798,1651812.517394798,0
35-44,Female,HIS,FL,mrh-eq,-152530.75593226904,-150818.87279067503,-136712.25642211075,-146469.8435882293,9137.82935903628,0,0,0,0,0,-152530.75593226904,-150818.87279067503,-136712.25642211075,-146469.8435882293,9137.82935903628,-120297102.37457441,-119711639.5983621,-101812208.55613166,-113636563.01379435,11060345.660370158,-111090.36271848188,-109668.11927669187,-98948.89127034864,-106406.0194294802,6986.862151958855,-41440.39321378708,-41150.7535139833,-37763.36515176215,-40063.824158749136,2152.0599953678156,388856.7210217446,402963.3373903087,404675.2205319029,398614.3081878631,9137.829359036241,252144.4645996336,252144.4645996336,252144.4645996336,252144.4645996336,0,291168.1294953009,301887.3575016438,303309.60094343376,298625.25765443227,6986.862151958641,192219.2382249522,192219.2382249522,192219.2382249522,192219.23822495216,0,97688.5915264436,101075.97988866479,101365.61958846869,99989.05053343065,2152.0599953678807,59925.2263746814,59925.2263746814,59925.2263746814,59925.2263746814,0,0,0,0,0,0,-41440.39321378708,-41150.7535139833,-37763.36515176215,-40063.824158749136,2152.0599953678156,0,0,0,0,0,0,0,0,0,0,97688.5915264436,101075.97988866479,101365.61958846869,99989.05053343065,2152.0599953678807,59925.2263746814,59925.2263746814,59925.2263746814,59925.2263746814,0
35-44,Female,HIS,Food_price,USD,-2644332.744230615,-2464797.8733879863,-2323130.7058637664,-2478084.786833042,169444.86278507716,0,0,0,0,0,-2644332.744230615,-2464797.8733879863,-2323130.7058637664,-2478084.786833042,169444.86278507716,-120297102.37457441,-119711639.5983621,-101812208.55613166,-113636563.01379435,11060345.660370158,-1799265.1737459337,-1683855.2833188125,-1574233.7215693367,-1685886.2758372845,118450.66614328529,-845067.5704846843,-780942.5900691724,-748896.9842944285,-792198.5109957578,51546.204449557634,5935107.743221847,6076774.910746073,6256309.781588697,6090061.824191126,169444.86278507762,3611977.037358085,3611977.037358085,3611977.037358085,3611977.037358085,0,4176795.746098636,4286417.307848117,4401827.198275238,4288448.300366587,118450.66614328793,2602562.0245293025,2602562.0245293025,2602562.0245293025,2602562.0245293025,0,1758311.9971232102,1790357.6028979546,1854482.5833134667,1801613.5238245397,51546.20444955796,1009415.0128287821,1009415.0128287821,1009415.0128287821,1009415.0128287821,0,0,0,0,0,0,-845067.5704846843,-780942.5900691724,-748896.9842944285,-792198.5109957578,51546.204449557634,0,0,0,0,0,0,0,0,0,0,1758311.9971232102,1790357.6028979546,1854482.5833134667,1801613.5238245397,51546.20444955796,1009415.0128287821,1009415.0128287821,1009415.0128287821,1009415.0128287821,0
35-44,Female,NHB,CED,MJ,-3490271.352720983,-3441168.6653936626,-3392001.2659766776,-3441145.9593972885,51721.102024522224,0,0,0,0,0,-3490271.352720983,-3441168.6653936626,-3392001.2659766776,-3441145.9593972885,51721.102024522224,-109611464.62674133,-106891787.54674314,-104176110.05454393,-106893190.91088313,2860713.190900699,-2551589.213227639,-2511535.2379235355,-2485896.667288076,-2516593.2746493756,34851.4002387113,-938682.1394933457,-929633.4274701322,-906104.5986886059,-924552.6847479172,17701.647303732123,7560262.515785563,7609429.915202552,7658532.602529866,7609407.209206174,51721.102024521526,4168261.249808888,4168261.249808888,4168261.249808888,4168261.2498088875,0,5672042.47891543,5697681.049550877,5737735.024854996,5702739.086276726,34851.400238714166,3186145.811627345,3186145.811627345,3186145.811627345,3186145.811627345,0,1888220.0368701448,1911748.8656516718,1920797.5776748855,1906668.1229294566,17701.647303732738,982115.4381815395,982115.4381815395,982115.4381815395,982115.4381815395,0,0,0,0,0,0,-938682.1394933457,-929633.4274701322,-906104.5986886059,-924552.6847479172,17701.647303732123,0,0,0,0,0,0,0,0,0,0,1888220.0368701448,1911748.8656516718,1920797.5776748855,1906668.1229294566,17701.647303732738,982115.4381815395,982115.4381815395,982115.4381815395,982115.4381815395,0
35-44,Female,NHB,FL,mrh-eq,-117189.16382508984,-114609.21446506129,-113503.5860931715,-115126.52007493454,1990.8394094015166,0,0,0,0,0,-117189.16382508984,-114609.21446506129,-113503.5860931715,-115126.52007493454,1990.8394094015166,-109611464.62674133,-106891787.54674314,-104176110.05454393,-106893190.91088313,2860713.190900699,-84511.32050212483,-82404.28962435696,-82096.92895230975,-83035.75285443438,1383.4088972502498,-32677.843322965025,-32204.924840704356,-31406.657140861756,-32090.76722050017,676.3103312014044,256462.6332609696,257568.2616328596,260148.21099288797,258085.5672427327,1990.8394094015023,142959.04716779798,142959.04716779798,142959.04716779798,142959.04716779798,0,191498.16910400015,191805.52977604727,193912.56065381513,192436.9930061247,1383.408897250203,109401.24015169035,109401.24015169035,109401.24015169035,109401.24015169036,0,64964.46415696956,65762.73185681214,66235.65033907273,65648.57423660794,676.31033120135,33557.80701610781,33557.80701610781,33557.80701610781,33557.80701610781,0,0,0,0,0,0,-32677.843322965025,-32204.924840704356,-31406.657140861756,-32090.76722050017,676.3103312014044,0,0,0,0,0,0,0,0,0,0,64964.46415696956,65762.73185681214,66235.65033907273,65648.57423660794,676.31033120135,33557.80701610781,33557.80701610781,33557.80701610781,33557.80701610781,0
