age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,NHB,added_sugar,FL,mrh-eq,-76157.07633569669,-75980.68164253561,-70091.4101526954,-73976.16346826224,3633.9158515244085,0,0,0,0,0,-76157.07633569669,-75980.68164253561,-70091.4101526954,-73976.16346826224,3633.9158515244085,-75049126.08727038,-74875297.6237167,-69071704.5780102,-72899941.62997887,3581048.827681398,-50356.31615033587,-50239.681067117795,-46345.59753205244,-48914.2605576977,2402.80515334472,-25800.760185360825,-25741.0005754179,-23745.812620642973,-25061.902910564564,1231.1106981797136,122572.8605363417,128462.132026182,128638.52671934309,126457.6138519086,3633.9158515244635,52481.4503836464,52481.4503836464,52481.4503836464,52481.45038364639,0,81047.19894198373,84941.2824770491,85057.91756026726,83615.86196762904,2402.805153344753,34701.6014099314,34701.6014099314,34701.6014099314,34701.6014099314,0,41525.661594357975,43520.8495491329,43580.60915907582,42841.75188427956,1231.1106981797125,17779.84897371501,17779.84897371501,17779.84897371501,17779.84897371501,0,0,0,0,0,0,-25800.760185360825,-25741.0005754179,-23745.812620642973,-25061.902910564564,1231.1106981797136,0,0,0,0,0,0,0,0,0,0,41525.661594357975,43520.8495491329,43580.60915907582,42841.75188427956,1231.1106981797125,17779.84897371501,17779.84897371501,17779.84897371501,17779.84897371501,0
20-34,Female,NHB,added_sugar,Food_price,USD,-3562387.4519834793,-3478987.944688957,-3056617.976576956,-3360050.9408933506,285427.74756970117,0,0,0,0,0,-3562387.4519834793,-3478987.944688957,-3056617.976576956,-3360050.9408933506,285427.74756970117,-75049126.08727038,-74875297.6237167,-69071704.5780102,-72899941.62997887,3581048.827681398,-2355509.394705915,-2300364.263640317,-2021086.2678188577,-2221721.153199664,188729.53881976908,-1206878.0572775572,-1178623.681048641,-1035531.7087580983,-1138329.7876936842,96698.20874992957,5511340.027847854,5933709.99595984,6017109.503254367,5814772.99216424,285427.7475696941,2454722.0512708873,2454722.0512708873,2454722.0512708873,2454722.0512708873,0,3644189.0131255197,3923467.0089469803,3978612.140012578,3844823.8985063266,188729.53881976986,1623102.745306659,1623102.745306659,1623102.745306659,1623102.7453066588,0,1867151.0147223363,2010242.987012878,2038497.3632417924,1969949.093657921,96698.20874992837,831619.305964233,831619.305964233,831619.305964233,831619.305964233,0,0,0,0,0,0,-1206878.0572775572,-1178623.681048641,-1035531.7087580983,-1138329.7876936842,96698.20874992957,0,0,0,0,0,0,0,0,0,0,1867151.0147223363,2010242.987012878,2038497.3632417924,1969949.093657921,96698.20874992837,831619.305964233,831619.305964233,831619.305964233,831619.305964233,0
20-34,Female,NHB,oil,CED,MJ,-261672.83385645621,-258298.5522522318,-222368.0337715599,-246875.31124295198,22930.523530662053,0,0,0,0,0,-261672.83385645621,-258298.5522522318,-222368.0337715599,-246875.31124295198,22930.523530662053,-28260303.646363255,-27895885.906400196,-24015439.673330154,-26662191.698292483,2476464.7831270746,-218592.71413029186,-215773.9523840432,-185758.8016362694,-206231.35975192915,19155.39072636593,-43080.11972616338,-42524.5998681888,-36609.232135290826,-40643.9514910227,3775.1328042956147,1597931.0511667854,1633861.569647457,1637235.8512516853,1622438.3286381785,22930.523530663184,1375563.017395225,1375563.017395225,1375563.017395225,1375563.017395225,0,1334858.0374958976,1364873.1882436709,1367691.9499899202,1355330.5956115571,19155.390726365873,1149099.2358596278,1149099.2358596278,1149099.2358596278,1149099.2358596278,0,263073.01367088774,268988.381403786,269543.90126176114,267107.73302662,3775.1328042959785,226463.7815355976,226463.7815355976,226463.7815355976,226463.7815355976,0,0,0,0,0,0,-43080.11972616338,-42524.5998681888,-36609.232135290826,-40643.9514910227,3775.1328042956147,0,0,0,0,0,0,0,0,0,0,263073.01367088774,268988.381403786,269543.90126176114,267107.73302662,3775.1328042959785,226463.7815355976,226463.7815355976,226463.7815355976,226463.7815355976,0
20-34,Female,NHB,oil,FL,mrh-eq,-13480.164839315272,-13306.337577352871,-11455.364724178484,-12717.865440085507,1181.2737015516077,0,0,0,0,0,-13480.164839315272,-13306.337577352871,-11455.364724178484,-12717.865440085507,1181.2737015516077,-28260303.646363255,-27895885.906400196,-24015439.673330154,-26662191.698292483,2476464.7831270746,-11260.877851638566,-11115.668383685,-9569.427706753142,-10624.07848579788,986.7964539817451,-2219.286987676705,-2190.6691936678762,-1885.9370174253356,-2093.7869542876265,194.4772475698682,82317.96038638418,84168.93323955851,84342.76050152101,83580.4611022912,1181.27370155161,70862.5956622057,70862.5956622057,70862.5956622057,70862.5956622057,0,68765.66480875318,70311.905485685,70457.1149536386,69820.3155877979,986.7964539817315,59196.237102,59196.237102,59196.237102,59196.23710200001,0,13552.295577630981,13857.027753873519,13885.645547882345,13760.14551449327,194.47724756986494,11666.358560205641,11666.358560205641,11666.358560205641,11666.358560205641,0,0,0,0,0,0,-2219.286987676705,-2190.6691936678762,-1885.9370174253356,-2093.7869542876265,194.4772475698682,0,0,0,0,0,0,0,0,0,0,13552.295577630981,13857.027753873519,13885.645547882345,13760.14551449327,194.47724756986494,11666.358560205641,11666.358560205641,11666.358560205641,11666.358560205641,0
20-34,Female,NHB,oil,Food_price,USD,-185272.55815138386,-183975.6922004162,-162476.00319798256,-176886.9823577966,13477.531017741392,0,0,0,0,0,-185272.55815138386,-183975.6922004162,-162476.00319798256,-176886.9823577966,13477.531017741392,-28260303.646363255,-27895885.906400196,-24015439.673330154,-26662191.698292483,2476464.7831270746,-154770.484743517,-153687.126399025,-135727.006875967,-147765.45581005447,11258.67764538171,-30502.073407867047,-30288.56580139106,-26748.99632201507,-29121.52654774194,2218.853372359987,1191344.0881657675,1212843.7771682008,1214140.6431191685,1205755.0673255813,13477.53101774115,1028868.084967785,1028868.084967785,1028868.084967785,1028868.084967785,0,995208.917399847,1013169.036922905,1014252.3952673958,1007247.366333934,11258.677645381364,859481.91052388,859481.91052388,859481.91052388,859481.9105238799,0,196135.17076592072,199674.74024529618,199888.24785177276,198507.70099164743,2218.853372359857,169386.174443906,169386.174443906,169386.174443906,169386.174443906,0,0,0,0,0,0,-30502.073407867047,-30288.56580139106,-26748.99632201507,-29121.52654774194,2218.853372359987,0,0,0,0,0,0,0,0,0,0,196135.17076592072,199674.74024529618,199888.24785177276,198507.70099164743,2218.853372359857,169386.174443906,169386.174443906,169386.174443906,169386.174443906,0
20-34,Female,NHB,sat_fat,CED,MJ,-3648815.8732307083,-3446044.5025434596,-3445882.6587378327,-3517135.5646071867,123280.89862011267,0,0,0,0,0,-3648815.8732307083,-3446044.5025434596,-3445882.6587378327,-3517135.5646071867,123280.89862011267,-75983002.88008042,-71760488.4594541,-71757118.221334,-73240889.92700015,2567203.4984371373,-2824794.498342619,-2667815.50235081,-2667690.2081437027,-2722851.8889419334,95440.05953484472,-824021.3748880874,-778229.000192648,-778192.4505941328,-794283.675665253,27840.83908526626,7406061.406732692,7406223.25053831,7608994.621225558,7477314.31260204,123280.89862010957,3960178.74799485,3960178.74799485,3960178.74799485,3960178.74799485,0,5733531.710823963,5733657.00503107,5890636.001022878,5788693.391622193,95440.05953484446,3065841.5026802598,3065841.5026802598,3065841.5026802598,3065841.5026802593,0,1672529.6959087239,1672566.24550724,1718358.6202026787,1688620.9209798444,27840.83908526599,894337.2453145911,894337.2453145911,894337.2453145911,894337.2453145911,0,0,0,0,0,0,-824021.3748880874,-778229.000192648,-778192.4505941328,-794283.675665253,27840.83908526626,0,0,0,0,0,0,0,0,0,0,1672529.6959087239,1672566.24550724,1718358.6202026787,1688620.9209798444,27840.83908526599,894337.2453145911,894337.2453145911,894337.2453145911,894337.2453145911,0
20-34,Female,NHB,sat_fat,FL,mrh-eq,-95602.80200275459,-90289.979466035,-90285.73898861937,-92152.63983772059,3230.088815379086,0,0,0,0,0,-95602.80200275459,-90289.979466035,-90285.73898861937,-92152.63983772059,3230.088815379086,-75983002.88008042,-71760488.4594541,-71757118.221334,-73240889.92700015,2567203.4984371373,-74012.57791734139,-69899.5636152226,-69896.28077561365,-71341.57465469974,2500.629637625992,-21590.22408541321,-20390.4158508125,-20389.458213005637,-20811.065183020866,729.4591777531016,194046.57480323868,194050.8152806543,199363.6378173736,195913.47565233978,3230.0888153789097,103760.83581461929,103760.83581461929,103760.83581461929,103760.83581461928,0,150224.54296689035,150227.8258064992,154340.840108618,151669.8368459764,2500.6296376259584,80328.2621912766,80328.2621912766,80328.2621912766,80328.2621912766,0,43822.03183634824,43822.989474155096,45022.79770875581,44243.63880636347,729.4591777531027,23432.5736233426,23432.5736233426,23432.5736233426,23432.5736233426,0,0,0,0,0,0,-21590.22408541321,-20390.4158508125,-20389.458213005637,-20811.065183020866,729.4591777531016,0,0,0,0,0,0,0,0,0,0,43822.03183634824,43822.989474155096,45022.79770875581,44243.63880636347,729.4591777531027,23432.5736233426,23432.5736233426,23432.5736233426,23432.5736233426,0
20-34,Female,NHB,sat_fat,Food_price,USD,-397636.0595044637,-389949.9859546405,-389451.2315415182,-392471.85231839516,4829.806871468217,0,0,0,0,0,-397636.0595044637,-389949.9859546405,-389451.2315415182,-392471.85231839516,4829.806871468217,-75983002.88008042,-71760488.4594541,-71757118.221334,-73240889.92700015,2567203.4984371373,-307836.8962027993,-301886.5882037896,-301500.4687691131,-303838.9350684679,3739.079293826059,-89799.16330166454,-88063.3977508508,-87950.76277240539,-88632.91724992741,1090.7275776421427,831486.9782512478,831985.732664371,839671.8062141943,834507.5990281254,4829.806871468566,442035.7467097306,442035.7467097306,442035.7467097306,442035.74670973065,0,643710.1578184094,644096.277253086,650046.585252096,646048.6241177643,3739.0792938262816,342209.68904929666,342209.68904929666,342209.68904929666,342209.68904929666,0,187776.82043283913,187889.4554112849,189625.2209620983,188458.97491036126,1090.727577642082,99826.0576604338,99826.0576604338,99826.0576604338,99826.0576604338,0,0,0,0,0,0,-89799.16330166454,-88063.3977508508,-87950.76277240539,-88632.91724992741,1090.7275776421427,0,0,0,0,0,0,0,0,0,0,187776.82043283913,187889.4554112849,189625.2209620983,188458.97491036126,1090.727577642082,99826.0576604338,99826.0576604338,99826.0576604338,99826.0576604338,0
20-34,Female,NHW,added_sugar,CED,MJ,-6030793.443273212,-5826986.740204221,-5579950.665215155,-5811818.539530511,237648.99786130057,0,0,0,0,0,-6030793.443273212,-5826986.740204221,-5579950.665215155,-5811818.539530511,237648.99786130057,-242172451.7764052,-233988392.84039,-224068415.88875797,-233379298.79982272,9543029.622158755,-3996376.721994921,-3861321.79570824,-3697620.4139803546,-3851270.407834133,157480.9238604706,-2034416.721278295,-1965664.944495983,-1882330.2512348045,-1960548.1316963807,80168.07400083037,10666534.922810616,10913570.99779969,11117377.700868672,10898402.797125975,237648.9978613009,5086584.25759547,5086584.25759547,5086584.25759547,5086584.25759547,0,7068305.733039685,7232007.11476757,7367062.041054252,7221955.726893463,157480.92386047085,3370685.31905933,3370685.31905933,3370685.31905933,3370685.3190593296,0,3598229.1897709304,3681563.88303211,3750315.65981442,3676447.070232507,80168.07400082971,1715898.93853613,1715898.93853613,1715898.93853613,1715898.93853613,0,0,0,0,0,0,-2034416.721278295,-1965664.944495983,-1882330.2512348045,-1960548.1316963807,80168.07400083037,0,0,0,0,0,0,0,0,0,0,3598229.1897709304,3681563.88303211,3750315.65981442,3676447.070232507,80168.07400082971,1715898.93853613,1715898.93853613,1715898.93853613,1715898.93853613,0
20-34,Female,NHW,added_sugar,FL,mrh-eq,-277491.8508332824,-268114.196005804,-256747.44993563765,-267416.2692539837,10934.823234372652,0,0,0,0,0,-277491.8508332824,-268114.196005804,-256747.44993563765,-267416.2692539837,10934.823234372652,-242172451.7764052,-233988392.84039,-224068415.88875797,-233379298.79982272,9543029.622158755,-183883.26240063197,-177669.0483321257,-170136.73938688976,-177206.55890169422,7246.090161108124,-93608.58843265117,-90445.1476736778,-86610.71054874797,-90209.71035228956,3688.7330732648475,490793.88069741166,502160.626767578,511538.28159505734,501462.700015758,10934.823234373132,234046.430761774,234046.430761774,234046.430761774,234046.43076177398,0,325230.37947924423,332762.688424481,338976.90249298664,332300.19899404905,7246.090161108236,155093.6400923549,155093.6400923549,155093.6400923549,155093.6400923549,0,165563.50121816728,169397.938343097,172561.37910207035,169162.5010217088,3688.7330732647883,78952.79066941931,78952.79066941931,78952.79066941931,78952.79066941931,0,0,0,0,0,0,-93608.58843265117,-90445.1476736778,-86610.71054874797,-90209.71035228956,3688.7330732648475,0,0,0,0,0,0,0,0,0,0,165563.50121816728,169397.938343097,172561.37910207035,169162.5010217088,3688.7330732647883,78952.79066941931,78952.79066941931,78952.79066941931,78952.79066941931,0
20-34,Female,NHW,added_sugar,Food_price,USD,-12895601.257363828,-12830233.4955349,-11840007.997828463,-12505722.00926209,622611.277889884,0,0,0,0,0,-12895601.257363828,-12830233.4955349,-11840007.997828463,-12505722.00926209,622611.277889884,-242172451.7764052,-233988392.84039,-224068415.88875797,-233379298.79982272,9543029.622158755,-8545422.947380243,-8502106.22559243,-7845921.5683357855,-8287064.844726172,412580.73936954304,-4350178.309983586,-4328127.269942479,-3994086.4294926883,-4218657.164535924,210030.538520338,22767747.37055215,23757972.86825857,23823340.63008756,23433461.381985784,622611.2778898927,10927739.372723699,10927739.372723699,10927739.372723699,10927739.372723699,0,15087317.524599494,15743502.18185615,15786818.903643992,15528460.800989902,412580.73936955835,7241395.95626371,7241395.95626371,7241395.95626371,7241395.95626371,0,7680429.845952678,8014470.68640247,8036521.726443585,7905000.580995916,210030.53852034122,3686343.4164599897,3686343.4164599897,3686343.4164599897,3686343.41645999,0,0,0,0,0,0,-4350178.309983586,-4328127.269942479,-3994086.4294926883,-4218657.164535924,210030.538520338,0,0,0,0,0,0,0,0,0,0,7680429.845952678,8014470.68640247,8036521.726443585,7905000.580995916,210030.53852034122,3686343.4164599897,3686343.4164599897,3686343.4164599897,3686343.41645999,0
20-34,Female,NHW,oil,CED,MJ,-620987.546860785,-435527.95067306596,-355219.7210275836,-472423.16700367536,143480.80893548517,0,0,0,0,0,-620987.546860785,-435527.95067306596,-355219.7210275836,-472423.16700367536,143480.80893548517,-66476747.05527104,-46623288.2748688,-38026288.3904311,-50572922.97520723,15359627.565974738,-517900.17256890994,-363227.897165435,-296251.2787093103,-393998.30311187374,119662.19948155164,-103087.37429187482,-72300.05350763121,-58968.44231827255,-78424.86389180137,23818.609453933714,5857076.606861561,5937384.83650705,6122844.4326947685,5974280.052837658,143480.80893548788,5501856.8858339805,5501856.8858339805,5501856.8858339805,5501856.8858339805,0,4884769.430203982,4951746.048660111,5106418.324063593,4982516.454606551,119662.19948155752,4588518.15149468,4588518.15149468,4588518.15149468,4588518.15149468,0,972307.1766575744,985638.787846933,1016426.108631177,991763.5982311034,23818.60945393396,913338.7343393019,913338.7343393019,913338.7343393019,913338.7343393019,0,0,0,0,0,0,-103087.37429187482,-72300.05350763121,-58968.44231827255,-78424.86389180137,23818.609453933714,0,0,0,0,0,0,0,0,0,0,972307.1766575744,985638.787846933,1016426.108631177,991763.5982311034,23818.60945393396,913338.7343393019,913338.7343393019,913338.7343393019,913338.7343393019,0
20-34,Female,NHW,oil,FL,mrh-eq,-33105.42003352503,-23218.397560884703,-18937.091618434693,-25185.315641653233,7649.094527855442,0,0,0,0,0,-33105.42003352503,-23218.397560884703,-18937.091618434693,-25185.315641653233,7649.094527855442,-66476747.05527104,-46623288.2748688,-38026288.3904311,-50572922.97520723,15359627.565974738,-27609.736837722015,-19364.01488941851,-15793.429460412806,-21004.413668119494,6379.302444949545,-5495.683195802968,-3854.38267146612,-3143.6621580219035,-4180.90197353371,1269.7920829058753,312246.1669624349,316527.472904884,326414.4953775249,318494.39098565304,7649.09452785534,293309.075343999,293309.075343999,293309.075343999,293309.075343999,0,260411.57277841298,263982.158207418,272227.8801557218,265622.5569861193,6379.302444949414,244618.143318,244618.143318,244618.143318,244618.143318,0,51834.59418402136,52545.3146974656,54186.6152218025,52871.833999533206,1269.792082905919,48690.9320259994,48690.9320259994,48690.9320259994,48690.93202599939,0,0,0,0,0,0,-5495.683195802968,-3854.38267146612,-3143.6621580219035,-4180.90197353371,1269.7920829058753,0,0,0,0,0,0,0,0,0,0,51834.59418402136,52545.3146974656,54186.6152218025,52871.833999533206,1269.792082905919,48690.9320259994,48690.9320259994,48690.9320259994,48690.93202599939,0
20-34,Female,NHW,oil,Food_price,USD,-404614.1122551648,-262462.9397095923,-222042.5703100482,-298157.95835732156,100940.29761992993,0,0,0,0,0,-404614.1122551648,-262462.9397095923,-222042.5703100482,-298157.95835732156,100940.29761992993,-66476747.05527104,-46623288.2748688,-38026288.3904311,-50572922.97520723,15359627.565974738,-337445.9272493971,-218892.63714818872,-185182.27307865594,-248662.08487860122,84183.64880389176,-67168.18500576721,-43570.30256140392,-36860.29723139242,-49495.873478720336,16756.648816037774,4059725.516069805,4100145.885469347,4242297.058014918,4135840.904117076,100940.29761992859,3837682.9457597546,3837682.9457597546,3837682.9457597546,3837682.9457597546,0,3385788.5814034096,3419498.945472939,3538052.235574152,3449268.393203354,84183.64880389292,3200606.3083247556,3200606.3083247556,3200606.3083247556,3200606.3083247556,0,673936.9346663972,680646.9399964084,704244.8224407724,686572.5109137251,16756.64881603812,637076.6374350048,637076.6374350048,637076.6374350048,637076.6374350048,0,0,0,0,0,0,-67168.18500576721,-43570.30256140392,-36860.29723139242,-49495.873478720336,16756.648816037774,0,0,0,0,0,0,0,0,0,0,673936.9346663972,680646.9399964084,704244.8224407724,686572.5109137251,16756.64881603812,637076.6374350048,637076.6374350048,637076.6374350048,637076.6374350048,0
20-34,Female,NHW,sat_fat,CED,MJ,-15848860.663610091,-15476151.35592037,-15081298.31928487,-15468381.62646571,404036.2153860265,0,0,0,0,0,-15848860.663610091,-15476151.35592037,-15081298.31928487,-15468381.62646571,404036.2153860265,-307809064.86943376,-300570481.232219,-292901832.5799723,-300419581.2269447,7847000.000253227,-12402120.450905716,-12110466.31719535,-11801484.174901476,-12104386.314183593,316168.2038918328,-3446740.2127043735,-3365685.03872502,-3279814.1443833923,-3363995.3122821166,87868.01149419323,31708399.838646293,32103252.875281803,32475962.18297151,32095483.145827133,404036.21538602473,16627101.51936141,16627101.51936141,16627101.51936141,16627101.519361412,0,24812597.097739574,25121579.24003344,25413233.373743795,25115499.237021685,316168.2038918235,13011112.92283808,13011112.92283808,13011112.92283808,13011112.922838083,0,6895802.740906701,6981673.63524832,7062728.809227674,6979983.90880542,87868.01149418851,3615988.5965233,3615988.5965233,3615988.5965233,3615988.5965233,0,0,0,0,0,0,-3446740.2127043735,-3365685.03872502,-3279814.1443833923,-3363995.3122821166,87868.01149419323,0,0,0,0,0,0,0,0,0,0,6895802.740906701,6981673.63524832,7062728.809227674,6979983.90880542,87868.01149418851,3615988.5965233,3615988.5965233,3615988.5965233,3615988.5965233,0
20-34,Female,NHW,sat_fat,FL,mrh-eq,-413089.30713579134,-403374.903498557,-393083.3392791335,-403172.39101357834,10530.91725733963,0,0,0,0,0,-413089.30713579134,-403374.903498557,-393083.3392791335,-403172.39101357834,10530.91725733963,-307809064.86943376,-300570481.232219,-292901832.5799723,-300419581.2269447,7847000.000253227,-323252.4692353692,-315650.71119263896,-307597.31090181717,-315492.2402283963,8240.69988727501,-89836.8379004224,-87724.1923059173,-85486.02837731651,-87680.15078518198,2290.2173700646745,826456.9420946275,836748.5063140499,846462.9099512852,836545.993829072,10530.91725733956,433373.602815494,433373.602815494,433373.602815494,433373.602815494,0,646722.7367882011,654776.137079023,662377.8951217524,654617.66611478,8240.69988727458,339125.425886384,339125.425886384,339125.425886384,339125.425886384,0,179734.20530642674,181972.3692350277,184085.01482953233,181928.32771429213,2290.217370064525,94248.1769291099,94248.1769291099,94248.1769291099,94248.1769291099,0,0,0,0,0,0,-89836.8379004224,-87724.1923059173,-85486.02837731651,-87680.15078518198,2290.2173700646745,0,0,0,0,0,0,0,0,0,0,179734.20530642674,181972.3692350277,184085.01482953233,181928.32771429213,2290.217370064525,94248.1769291099,94248.1769291099,94248.1769291099,94248.1769291099,0
20-34,Female,NHW,sat_fat,Food_price,USD,-1873247.5532243925,-1848337.9746554052,-1802937.6399179862,-1841148.2356489382,37525.39652895533,0,0,0,0,0,-1873247.5532243925,-1848337.9746554052,-1802937.6399179862,-1841148.2356489382,37525.39652895533,-307809064.86943376,-300570481.232219,-292901832.5799723,-300419581.2269447,7847000.000253227,-1465861.949483594,-1446369.596036185,-1410842.7255641734,-1440743.449711763,29364.539041517284,-407385.6037407974,-401968.37861922325,-392094.9143538079,-400404.78593717376,8160.85748744043,3770830.211819207,3816230.546556626,3841140.1251256038,3809040.807550156,37525.39652895077,1967892.5719012208,1967892.5719012208,1967892.5719012208,1967892.5719012208,0,2950766.713109809,2986293.583581811,3005785.9370292197,2980667.4372573923,29364.539041511718,1539923.987545636,1539923.987545636,1539923.987545636,1539923.9875456362,0,820063.4987093952,829936.962974811,835354.1880963851,828373.3702927614,8160.857487440651,427968.5843555876,427968.5843555876,427968.5843555876,427968.5843555876,0,0,0,0,0,0,-407385.6037407974,-401968.37861922325,-392094.9143538079,-400404.78593717376,8160.85748744043,0,0,0,0,0,0,0,0,0,0,820063.4987093952,829936.962974811,835354.1880963851,828373.3702927614,8160.857487440651,427968.5843555876,427968.5843555876,427968.5843555876,427968.5843555876,0
20-34,Female,OTH,added_sugar,CED,MJ,-1037639.434562996,-960103.9264900039,-913922.3553615365,-971105.3078740477,65807.58797664565,0,0,0,0,0,-1037639.434562996,-960103.9264900039,-913922.3553615365,-971105.3078740477,65807.58797664565,-40421720.68222827,-37401289.3590866,-35602265.04809603,-37829853.22299927,2563564.8100473094,-687502.8092962472,-636130.552378464,-605532.2936471853,-643419.6745491674,43601.75615916905,-350136.62526674883,-323973.37411154003,-308390.0617143512,-327685.6333248803,22205.83181747659,2031948.7057659249,2078130.276894401,2155665.784967392,2089131.6582784413,65807.58797664913,1118026.350404394,1118026.350404394,1118026.350404394,1118026.350404394,0,1346296.600753504,1376894.859484783,1428267.116402567,1384183.9816554866,43601.75615916955,740764.30710632,740764.30710632,740764.30710632,740764.3071063202,0,685652.1050124252,701235.4174096149,727398.6685648229,704947.6766229547,22205.831817476523,377262.043298075,377262.043298075,377262.043298075,377262.043298075,0,0,0,0,0,0,-350136.62526674883,-323973.37411154003,-308390.0617143512,-327685.6333248803,22205.83181747659,0,0,0,0,0,0,0,0,0,0,685652.1050124252,701235.4174096149,727398.6685648229,704947.6766229547,22205.831817476523,377262.043298075,377262.043298075,377262.043298075,377262.043298075,0
20-34,Female,OTH,added_sugar,FL,mrh-eq,-47173.886170149846,-43648.9129374965,-41549.37420852501,-44149.06539492874,2991.7903666121724,0,0,0,0,0,-47173.886170149846,-43648.9129374965,-41549.37420852501,-44149.06539492874,2991.7903666121724,-40421720.68222827,-37401289.3590866,-35602265.04809603,-37829853.22299927,2563564.8100473094,-31255.731217519038,-28920.2099184814,-27529.130583681377,-29251.593063827935,1982.2533852884706,-15918.154952630835,-14728.703019015138,-14020.243624843699,-14897.472331100842,1009.5369813236817,92377.86629587262,94477.4050248439,98002.37825749724,94977.55748227621,2991.7903666120806,50828.492087347404,50828.492087347404,50828.492087347404,50828.492087347404,0,61206.27308459308,62597.35241939299,64932.87371843064,62928.73556473956,1982.2533852884235,33677.1425009117,33677.1425009117,33677.1425009117,33677.1425009117,0,31171.59321127944,31880.052605450903,33069.504539066606,32048.8219175366,1009.5369813236944,17151.34958643577,17151.34958643577,17151.34958643577,17151.34958643577,0,0,0,0,0,0,-15918.154952630835,-14728.703019015138,-14020.243624843699,-14897.472331100842,1009.5369813236817,0,0,0,0,0,0,0,0,0,0,31171.59321127944,31880.052605450903,33069.504539066606,32048.8219175366,1009.5369813236944,17151.34958643577,17151.34958643577,17151.34958643577,17151.34958643577,0
