"","age_gp","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"55","45-54","Female","NHW","CED","MJ",-1.33599894221951,-1.30187802656064,-1.24277830207594,-1.29311353223579,0.0496471428562027,0,0,0,0,0,-1.33599894221951,-1.30187802656064,-1.24277830207594,-1.29311353223579,0.0496471428562027,-35.7414076841534,-34.6105688953145,-33.5349152740505,-34.6299321120075,1.1614328587315,-0.987595861397584,-0.969234081544503,-0.925399562788077,-0.960296278420523,0.0336375761467903,-0.348403080821921,-0.332643945016138,-0.317378739287869,-0.332817253815265,0.0163292905933533,2.77399112910948,2.83309085359417,2.86721176925304,2.82432635926932,0.0496471428562053,1.53121282703354,1.53121282703354,1.53121282703354,1.53121282703354,0,2.09974130732808,2.1435758260845,2.16193760593758,2.13463802296052,0.0336375761467891,1.17434174454,1.17434174454,1.17434174454,1.17434174454,0,0.674249821781404,0.689515027509674,0.705274163315457,0.689688336308801,0.0163292905933537,0.356871082493536,0.356871082493536,0.356871082493536,0.356871082493536,0,0,0,0,0,0,-0.348403080821921,-0.332643945016138,-0.317378739287869,-0.332817253815265,0.0163292905933533,0,0,0,0,0,0,0,0,0,0,0.674249821781404,0.689515027509674,0.705274163315457,0.689688336308801,0.0163292905933537,0.356871082493536,0.356871082493536,0.356871082493536,0.356871082493536,0
"56","45-54","Female","NHW","FL","mrh-eq",-0.0440813616552138,-0.0423038344006696,-0.0405579274676942,-0.0423149292503429,0.00185446393799661,0,0,0,0,0,-0.0440813616552138,-0.0423038344006696,-0.0405579274676942,-0.0423149292503429,0.00185446393799661,-35.7414076841534,-34.6105688953145,-33.5349152740505,-34.6299321120075,1.1614328587315,-0.0320324008825122,-0.0310186696279668,-0.029756884894729,-0.0309316333196537,0.00120000960138754,-0.0120489607727016,-0.0112851647727028,-0.0108010425729652,-0.0113832959306892,0.000662274330229785,0.0953533974342284,0.0970993043672037,0.0988768316217479,0.097110399216877,0.00185446393799657,0.0547954699665341,0.0547954699665341,0.0547954699665341,0.0547954699665341,0,0.071855520934729,0.0731173056679667,0.0741310369225122,0.0730302693596537,0.00120000960138751,0.04209863604,0.04209863604,0.04209863604,0.0420986360399999,0,0.0234978764994993,0.0239819986992369,0.0247457946992357,0.0240801298572233,0.000662274330229785,0.0126968339265341,0.0126968339265341,0.0126968339265341,0.0126968339265341,0,0,0,0,0,0,-0.0120489607727016,-0.0112851647727028,-0.0108010425729652,-0.0113832959306892,0.000662274330229785,0,0,0,0,0,0,0,0,0,0,0.0234978764994993,0.0239819986992369,0.0247457946992357,0.0240801298572233,0.000662274330229785,0.0126968339265341,0.0126968339265341,0.0126968339265341,0.0126968339265341,0
"57","45-54","Female","NHW","Food_price","USD",-0.839605319600256,-0.71507158508855,-0.690630677412931,-0.750191875206475,0.0841002051640737,0,0,0,0,0,-0.839605319600256,-0.71507158508855,-0.690630677412931,-0.750191875206475,0.0841002051640737,-35.7414076841534,-34.6105688953145,-33.5349152740505,-34.6299321120075,1.1614328587315,-0.569440248587157,-0.488545229076697,-0.473051174606975,-0.511492936108535,0.0544847831531662,-0.270165071013099,-0.226526356011854,-0.217579502805955,-0.23869893909794,0.0296162766661698,1.4955202231506,1.51996113082622,1.64449486533793,1.55508142094415,0.0841002051640735,0.804889545737671,0.804889545737671,0.804889545737671,0.804889545737671,0,1.06050274490471,1.07599679937443,1.15689181888489,1.09894450640627,0.0544847831531668,0.587451570297737,0.587451570297737,0.587451570297737,0.587451570297737,0,0.43501747824589,0.443964331451788,0.487603046453033,0.456136914537875,0.0296162766661699,0.217437975439935,0.217437975439935,0.217437975439935,0.217437975439935,0,0,0,0,0,0,-0.270165071013099,-0.226526356011854,-0.217579502805955,-0.23869893909794,0.0296162766661698,0,0,0,0,0,0,0,0,0,0,0.43501747824589,0.443964331451788,0.487603046453033,0.456136914537875,0.0296162766661699,0.217437975439935,0.217437975439935,0.217437975439935,0.217437975439935,0
"58","45-54","Female","OTH","CED","MJ",-1.02598568114239,-0.883623047595462,-0.846102017430982,-0.920409575098076,0.0998919819238743,0,0,0,0,0,-1.02598568114239,-0.883623047595462,-0.846102017430982,-0.920409575098076,0.0998919819238743,-28.3826550367305,-23.9534806179717,-20.655601061094,-24.350426183544,4.08137355678682,-0.785190837491895,-0.67618371659094,-0.659690248518149,-0.70864464740784,0.0717863156286149,-0.240794843650495,-0.207439331004522,-0.186411768912836,-0.211764927690237,0.0288667694815104,2.32495033719201,2.36247136735649,2.50483400090342,2.3992578948591,0.0998919819238747,1.47884831976103,1.47884831976103,1.47884831976103,1.47884831976103,0,1.81705017041917,1.83354363849196,1.94255075939292,1.86600456930886,0.0717863156286161,1.15735992190102,1.15735992190102,1.15735992190102,1.15735992190102,0,0.50790016677284,0.528927728864527,0.5622832415105,0.533253325550241,0.0288667694815104,0.321488397860005,0.321488397860005,0.321488397860005,0.321488397860005,0,0,0,0,0,0,-0.240794843650495,-0.207439331004522,-0.186411768912836,-0.211764927690237,0.0288667694815104,0,0,0,0,0,0,0,0,0,0,0.50790016677284,0.528927728864527,0.5622832415105,0.533253325550241,0.0288667694815104,0.321488397860005,0.321488397860005,0.321488397860005,0.321488397860005,0
"59","45-54","Female","OTH","FL","mrh-eq",-0.0337904896095247,-0.0289205533022669,-0.0253623998876714,-0.0293808280014467,0.00445371045197778,0,0,0,0,0,-0.0337904896095247,-0.0289205533022669,-0.0253623998876714,-0.0293808280014467,0.00445371045197778,-28.3826550367305,-23.9534806179717,-20.655601061094,-24.350426183544,4.08137355678682,-0.0252253090623723,-0.0215760944154442,-0.0194039514022813,-0.0220943651641337,0.00309657356331134,-0.00856518054715237,-0.0073444588868227,-0.00595844848539018,-0.00728646283731293,0.00137288329455909,0.0786690568160194,0.0822272102306149,0.0870971465378726,0.0826874849297946,0.00445371045197774,0.053306656928348,0.053306656928348,0.053306656928348,0.053306656928348,0,0.0607775413175108,0.0629496843306738,0.0665988989776019,0.0634679550793633,0.00309657356331137,0.0413735899152295,0.0413735899152295,0.0413735899152295,0.0413735899152295,0,0.0178915154985086,0.0192775258999411,0.0204982475602708,0.0192195298504313,0.00137288329455909,0.0119330670131184,0.0119330670131184,0.0119330670131184,0.0119330670131184,0,0,0,0,0,0,-0.00856518054715237,-0.0073444588868227,-0.00595844848539018,-0.00728646283731293,0.00137288329455909,0,0,0,0,0,0,0,0,0,0,0.0178915154985086,0.0192775258999411,0.0204982475602708,0.0192195298504313,0.00137288329455909,0.0119330670131184,0.0119330670131184,0.0119330670131184,0.0119330670131184,0
"60","45-54","Female","OTH","Food_price","USD",-0.53696690334904,-0.480790402229264,-0.364725509564445,-0.459776931511705,0.092461922306855,0,0,0,0,0,-0.53696690334904,-0.480790402229264,-0.364725509564445,-0.459776931511705,0.092461922306855,-28.3826550367305,-23.9534806179717,-20.655601061094,-24.350426183544,4.08137355678682,-0.375178715878287,-0.336064075290531,-0.259717052256507,-0.323000081449735,0.061813496631353,-0.161788187470753,-0.144726326938732,-0.105008457307938,-0.136776850061969,0.0306668092157703,1.12423318420017,1.24029807686499,1.29647457798477,1.21928460614743,0.0924619223068556,0.759507674635725,0.759507674635725,0.759507674635725,0.759507674635725,0,0.813889836774858,0.890236859808883,0.929351500396637,0.877172865968086,0.0618134966313529,0.554172784518351,0.554172784518351,0.554172784518351,0.554172784518351,0,0.310343347425311,0.350061217056106,0.367123077588127,0.342111740179343,0.0306668092157705,0.205334890117374,0.205334890117374,0.205334890117374,0.205334890117374,0,0,0,0,0,0,-0.161788187470753,-0.144726326938732,-0.105008457307938,-0.136776850061969,0.0306668092157703,0,0,0,0,0,0,0,0,0,0,0.310343347425311,0.350061217056106,0.367123077588127,0.342111740179343,0.0306668092157705,0.205334890117374,0.205334890117374,0.205334890117374,0.205334890117374,0
"61","45-54","Male","HIS","CED","MJ",-0.920097658492076,-0.899014201449238,-0.843361896689212,-0.886884781197593,0.0417309420963014,0,0,0,0,0,-0.920097658492076,-0.899014201449238,-0.843361896689212,-0.886884781197593,0.0417309420963014,-19.2620130482515,-18.4555632127427,-16.8237117522903,-18.1659486074993,1.30759650919204,-0.661839497180773,-0.641330414603346,-0.602702938185916,-0.634973083431415,0.0316076974749414,-0.258258161311303,-0.257683786845892,-0.240658958503296,-0.251911697766178,0.0105254966839095,2.36899664306276,2.42464894782279,2.44573240486563,2.41251952757114,0.0417309420963022,1.52563474637355,1.52563474637355,1.52563474637355,1.52563474637355,0,1.74924743843744,1.78787491485487,1.8083839974323,1.78151758368294,0.0316076974749409,1.14654450025153,1.14654450025153,1.14654450025153,1.14654450025153,0,0.619749204625319,0.636774032967916,0.637348407433327,0.631001943888202,0.0105254966839093,0.379090246122023,0.379090246122023,0.379090246122023,0.379090246122023,0,0,0,0,0,0,-0.258258161311303,-0.257683786845892,-0.240658958503296,-0.251911697766178,0.0105254966839095,0,0,0,0,0,0,0,0,0,0,0.619749204625319,0.636774032967916,0.637348407433327,0.631001943888202,0.0105254966839093,0.379090246122023,0.379090246122023,0.379090246122023,0.379090246122023,0
"62","45-54","Male","HIS","FL","mrh-eq",-0.0296792629819135,-0.0295067320524889,-0.0273845654546412,-0.0288226493618141,0.00134521447433382,0,0,0,0,0,-0.0296792629819135,-0.0295067320524889,-0.0273845654546412,-0.0288226493618141,0.00134521447433382,-19.2620130482515,-18.4555632127427,-16.8237117522903,-18.1659486074993,1.30759650919204,-0.0209477522739196,-0.0206049653504808,-0.0191546160598466,-0.0202163469760263,0.0010019697518158,-0.00889280586021785,-0.00872254986620368,-0.00822098855300436,-0.00860630238578784,0.000367640614154518,0.08112584624893,0.0832480128467777,0.0834205437762023,0.0825639301561029,0.00134521447433384,0.0537412807942888,0.0537412807942888,0.0537412807942888,0.0537412807942888,0,0.0596205056389486,0.0610708549295828,0.0614136418530216,0.0606822365551283,0.0010019697518158,0.040465889579102,0.040465889579102,0.040465889579102,0.040465889579102,0,0.0214963797681912,0.0219979410813905,0.0221681970754047,0.0218816936009747,0.000367640614154503,0.0132753912151868,0.0132753912151868,0.0132753912151868,0.0132753912151868,0,0,0,0,0,0,-0.00889280586021785,-0.00872254986620368,-0.00822098855300436,-0.00860630238578784,0.000367640614154518,0,0,0,0,0,0,0,0,0,0,0.0214963797681912,0.0219979410813905,0.0221681970754047,0.0218816936009747,0.000367640614154503,0.0132753912151868,0.0132753912151868,0.0132753912151868,0.0132753912151868,0
"63","45-54","Male","HIS","Food_price","USD",-0.457329599962946,-0.449990950483524,-0.425724648555301,-0.444051423308506,0.0174113352817698,0,0,0,0,0,-0.457329599962946,-0.449990950483524,-0.425724648555301,-0.444051423308506,0.0174113352817698,-19.2620130482515,-18.4555632127427,-16.8237117522903,-18.1659486074993,1.30759650919204,-0.30408141008424,-0.301404426784002,-0.282614316517091,-0.295750698023766,0.0123137694373745,-0.153248189878706,-0.148586523699522,-0.14311033203821,-0.14830072528474,0.00534145218152446,1.07835111320769,1.10261741513591,1.10995606461533,1.09667788796089,0.0174113352817688,0.652626464652383,0.652626464652383,0.652626464652383,0.652626464652383,0,0.75389485472621,0.772684964993121,0.775361948293359,0.767031236232885,0.0123137694373745,0.47128053820912,0.47128053820912,0.47128053820912,0.47128053820912,0,0.324456258481474,0.329932450142785,0.33459411632197,0.329646651728004,0.00534145218152417,0.181345926443264,0.181345926443264,0.181345926443264,0.181345926443264,0,0,0,0,0,0,-0.153248189878706,-0.148586523699522,-0.14311033203821,-0.14830072528474,0.00534145218152446,0,0,0,0,0,0,0,0,0,0,0.324456258481474,0.329932450142785,0.33459411632197,0.329646651728004,0.00534145218152417,0.181345926443264,0.181345926443264,0.181345926443264,0.181345926443264,0
"64","45-54","Male","NHB","CED","MJ",-1.13322305822564,-0.963677614273309,-0.955718826047779,-1.02037468645815,0.105540645057719,0,0,0,0,0,-1.13322305822564,-0.963677614273309,-0.955718826047779,-1.02037468645815,0.105540645057719,-30.4461756030425,-27.3260318653684,-25.0425013989215,-27.6195803815885,2.85537846769251,-0.816914820695856,-0.695746249651018,-0.691525880660987,-0.736780706512354,0.0749539968566596,-0.316308237529787,-0.267931364622291,-0.264192945386792,-0.283593979945798,0.0305997341126236,2.43821035224138,2.44616914046691,2.61571458441924,2.50286621265175,0.105540645057719,1.4824915261936,1.4824915261936,1.4824915261936,1.4824915261936,0,1.80533956838099,1.80955993737102,1.93072850841585,1.85059439423235,0.0749539968566581,1.11381368772,1.11381368772,1.11381368772,1.11381368772,0,0.63287078386039,0.636609203095889,0.684986076003384,0.652271818419397,0.0305997341126233,0.368677838473598,0.368677838473598,0.368677838473598,0.368677838473598,0,0,0,0,0,0,-0.316308237529787,-0.267931364622291,-0.264192945386792,-0.283593979945798,0.0305997341126236,0,0,0,0,0,0,0,0,0,0,0.63287078386039,0.636609203095889,0.684986076003384,0.652271818419397,0.0305997341126233,0.368677838473598,0.368677838473598,0.368677838473598,0.368677838473598,0
"65","45-54","Male","NHB","FL","mrh-eq",-0.0373965325924986,-0.0321806771681621,-0.0310585404322044,-0.0336170696904003,0.00356017998045143,0,0,0,0,0,-0.0373965325924986,-0.0321806771681621,-0.0310585404322044,-0.0336170696904003,0.00356017998045143,-30.4461756030425,-27.3260318653684,-25.0425013989215,-27.6195803815885,2.85537846769251,-0.0266034414451682,-0.0229612715942399,-0.0221852321481199,-0.0239669313854007,0.00248311795173508,-0.0107930911473303,-0.00921940557392218,-0.00887330828408457,-0.00965013830499956,0.00107707032789308,0.0828699347805056,0.0839920715164632,0.0892079269407998,0.0854284640387015,0.00356017998045142,0.0518113943483012,0.0518113943483012,0.0518113943483012,0.0518113943483012,0,0.0612469986981199,0.0620230381442399,0.0656652079951683,0.0630286979354007,0.00248311795173511,0.03906176655,0.03906176655,0.03906176655,0.03906176655,0,0.0216229360823858,0.0219690333722234,0.0235427189456315,0.0223997661033007,0.00107707032789307,0.0127496277983012,0.0127496277983012,0.0127496277983012,0.0127496277983012,0,0,0,0,0,0,-0.0107930911473303,-0.00921940557392218,-0.00887330828408457,-0.00965013830499956,0.00107707032789308,0,0,0,0,0,0,0,0,0,0,0.0216229360823858,0.0219690333722234,0.0235427189456315,0.0223997661033007,0.00107707032789307,0.0127496277983012,0.0127496277983012,0.0127496277983012,0.0127496277983012,0
"66","45-54","Male","NHB","Food_price","USD",-0.624321463389065,-0.554117558349179,-0.49202006518303,-0.556961913392595,0.0696758712713531,0,0,0,0,0,-0.624321463389065,-0.554117558349179,-0.49202006518303,-0.556961913392595,0.0696758712713531,-30.4461756030425,-27.3260318653684,-25.0425013989215,-27.6195803815885,2.85537846769251,-0.421895618376155,-0.372749006022692,-0.332718301142799,-0.375947570048506,0.047017100183704,-0.20242584501291,-0.181368552326487,-0.159301764040231,-0.18101434334409,0.0226989575555172,1.16239243512232,1.22448992828847,1.29469383332836,1.22733428333189,0.069675871271352,0.670372369939293,0.670372369939293,0.670372369939293,0.670372369939293,0,0.814021639950768,0.85405234483066,0.903198957184125,0.857250908856475,0.0470171001837047,0.481303338807969,0.481303338807969,0.481303338807969,0.481303338807969,0,0.348370795171555,0.370437583457812,0.391494876144234,0.370083374475414,0.0226989575555173,0.189069031131324,0.189069031131324,0.189069031131324,0.189069031131324,0,0,0,0,0,0,-0.20242584501291,-0.181368552326487,-0.159301764040231,-0.18101434334409,0.0226989575555172,0,0,0,0,0,0,0,0,0,0,0.348370795171555,0.370437583457812,0.391494876144234,0.370083374475414,0.0226989575555173,0.189069031131324,0.189069031131324,0.189069031131324,0.189069031131324,0
"67","45-54","Male","NHW","CED","MJ",-1.19598461394523,-1.19481584524654,-1.17013809621472,-1.18656708021737,0.015365054884546,0,0,0,0,0,-1.19598461394523,-1.19481584524654,-1.17013809621472,-1.18656708021737,0.015365054884546,-28.9577323583906,-28.5911775359757,-27.7896175138774,-28.438544132578,0.628846897478146,-0.882936982526652,-0.879431507233984,-0.859935083532082,-0.873820648143025,0.0130450335238939,-0.315261353454978,-0.312924646861002,-0.310080028125065,-0.312746432074349,0.00273137732526908,2.72164918030781,2.74632692933963,2.74749569803831,2.73807816431046,0.0153650548845442,1.55151108409308,1.55151108409308,1.55151108409308,1.55151108409308,0,2.03639257009208,2.05588899379398,2.05939446908665,2.05027813470302,0.0130450335238928,1.17645748656,1.17645748656,1.17645748656,1.17645748656,0,0.685133625658151,0.687978244394088,0.690314950988063,0.687800029607434,0.00273137732526856,0.375053597533086,0.375053597533086,0.375053597533086,0.375053597533086,0,0,0,0,0,0,-0.315261353454978,-0.312924646861002,-0.310080028125065,-0.312746432074349,0.00273137732526908,0,0,0,0,0,0,0,0,0,0,0.685133625658151,0.687978244394088,0.690314950988063,0.687800029607434,0.00273137732526856,0.375053597533086,0.375053597533086,0.375053597533086,0.375053597533086,0
"68","45-54","Male","NHW","FL","mrh-eq",-0.0388051421254767,-0.0384151648168456,-0.0379363386184115,-0.0383839897677919,0.000458061345660534,0,0,0,0,0,-0.0388051421254767,-0.0384151648168456,-0.0379363386184115,-0.0383839897677919,0.000458061345660534,-28.9577323583906,-28.5911775359757,-27.7896175138774,-28.438544132578,0.628846897478146,-0.0281322352158552,-0.0279552809866988,-0.0274346786637299,-0.0278347027081681,0.000381696829053268,-0.0106751056530181,-0.0105038586980781,-0.0104620825735434,-0.0105492870596238,0.000118819677266304,0.0935614565682624,0.0940402827666964,0.0944302600753275,0.0940091077176427,0.00045806134566047,0.0556251179498509,0.0556251179498509,0.0556251179498509,0.0556251179498509,0,0.06968749808373,0.0702081004066988,0.0703850546358553,0.0700875221281682,0.000381696829053242,0.04225281942,0.04225281942,0.04225281942,0.04225281942,0,0.0238343811033942,0.023876157227929,0.0240474041828689,0.0239215855894746,0.000118819677266297,0.0133722985298508,0.0133722985298508,0.0133722985298508,0.0133722985298508,0,0,0,0,0,0,-0.0106751056530181,-0.0105038586980781,-0.0104620825735434,-0.0105492870596238,0.000118819677266304,0,0,0,0,0,0,0,0,0,0,0.0238343811033942,0.023876157227929,0.0240474041828689,0.0239215855894746,0.000118819677266297,0.0133722985298508,0.0133722985298508,0.0133722985298508,0.0133722985298508,0
"69","45-54","Male","NHW","Food_price","USD",-0.690231934378695,-0.675833719088449,-0.661056981699433,-0.675700904316951,0.0153556690380393,0,0,0,0,0,-0.690231934378695,-0.675833719088449,-0.661056981699433,-0.675700904316951,0.0153556690380393,-28.9577323583906,-28.5911775359757,-27.7896175138774,-28.438544132578,0.628846897478146,-0.465392475043887,-0.45567419729197,-0.447757869480385,-0.456306460428929,0.00929750889366266,-0.224839459334808,-0.22015952179648,-0.213299112219049,-0.219394443888023,0.00610989912439206,1.52972962526242,1.54450636265144,1.55890457794169,1.54437354787994,0.0153556690380394,0.86867264356299,0.86867264356299,0.86867264356299,0.86867264356299,0,1.07255009687271,1.08046642468429,1.09018470243621,1.08109868782125,0.00929750889366219,0.624792227392321,0.624792227392321,0.624792227392321,0.624792227392321,0,0.457179528389717,0.464039937967148,0.468719875505477,0.463274860058691,0.00610989912439254,0.243880416170668,0.243880416170668,0.243880416170668,0.243880416170668,0,0,0,0,0,0,-0.224839459334808,-0.22015952179648,-0.213299112219049,-0.219394443888023,0.00610989912439206,0,0,0,0,0,0,0,0,0,0,0.457179528389717,0.464039937967148,0.468719875505477,0.463274860058691,0.00610989912439254,0.243880416170668,0.243880416170668,0.243880416170668,0.243880416170668,0
"70","45-54","Male","OTH","CED","MJ",-0.83659326422588,-0.786692617534082,-0.749224718701459,-0.791054985203968,0.0461383777783262,0,0,0,0,0,-0.83659326422588,-0.786692617534082,-0.749224718701459,-0.791054985203968,0.0461383777783262,-21.0383582803036,-19.0596255249226,-16.7971553114427,-18.9600685220809,2.23387656492631,-0.620451474304219,-0.582480058277106,-0.557595365830194,-0.587071891112264,0.0333203115630031,-0.21614178992166,-0.204212559256976,-0.191629352871265,-0.203983094091703,0.0129028130623062,2.27138656524294,2.30885446407556,2.35875511076736,2.31321683174545,0.046138377778327,1.52216184654148,1.52216184654148,1.52216184654148,1.52216184654148,0,1.71231859081019,1.7372032832571,1.77517469928422,1.74179511609226,0.0333203115630026,1.15472322498,1.15472322498,1.15472322498,1.15472322498,0,0.559067974432746,0.571651180818457,0.583580411483141,0.571421715653184,0.0129028130623061,0.367438621561481,0.367438621561481,0.367438621561481,0.367438621561481,0,0,0,0,0,0,-0.21614178992166,-0.204212559256976,-0.191629352871265,-0.203983094091703,0.0129028130623062,0,0,0,0,0,0,0,0,0,0,0.559067974432746,0.571651180818457,0.583580411483141,0.571421715653184,0.0129028130623061,0.367438621561481,0.367438621561481,0.367438621561481,0.367438621561481,0
