"age","female","race","outcome","pathway","disease_type","disease_type1","disease_type2","disease_type3","riskfactor","mean (food)","se (food)","sd (food)","mean (food, counterfactual)","se (food, counterfactual)","sd (food, counterfactual)","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.0404131647242479,0.0132438813266299,0.0347540611102294,0.0311297583898625,0.054506809130549,0.0014941354119361,0.000315039124259622,0.00158142448465113,0.00116649420363829,0.00174758090842612,0.158142448465113,0.116649420363829,0.174758090842612,0.000209445488807531,6.86378118885749e-05,0.000180116587427545,0.000161333256301828,0.000282487287486221
25,0,1,"MMC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"MMC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OSTK","direct","CMD","CMD","OSTK","All_STK","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OSTK","direct","CMD","CMD","OSTK","All_STK","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.978949360713852,0.352655522865018,0.80837446670206,0.74722990902665,1.35565747231108,0.0401157511844307,0.0123858695195587,0.0330511440327166,0.0328873550105606,0.0533490634372579,3.30511440327166,3.28873550105606,5.33490634372579,0.00507350831768714,0.00182767444398686,0.00418948593789176,0.00387259781844779,0.00702583783975257
25,0,1,"OSTK","medBMI","CMD","CMD","OSTK","All_STK","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OSTK","medBMI","CMD","CMD","OSTK","All_STK","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.215697365903624,0.0251595271557644,0.218759779913302,0.190627454647201,0.23816422525182,0.00893402213374294,0.00104819521865528,0.00940137698526449,0.00781684024673202,0.00965395239696054,0.940137698526449,0.781684024673202,0.965395239696054,0.0011178743497184,0.000130391903214244,0.00113374563333513,0.000987946890354833,0.00123431121800775
25,0,1,"OSTK","medSBP","CMD","CMD","OSTK","All_STK","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OSTK","medSBP","CMD","CMD","OSTK","All_STK","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OTH","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OTH","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,1.44074139686346,0.344305567460962,1.29877705725102,1.19554980381515,1.80660267858233,0.00856747831444182,0.00125831247752836,0.00826578231272136,0.00752635564465454,0.00986504258569149,0.826578231272136,0.752635564465454,0.986504258569149,0.00746679425306816,0.00178439991938437,0.00673104908917792,0.00619606296023558,0.00936290893520745
25,0,1,"OTH","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"OTH","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.102316609735944,0.0627217027826624,0.0846744853336466,0.0520237506041528,0.167605274609688,0.00155203483501998,0.000958735334113446,0.00123955300283318,0.000811077265124838,0.00255860196227391,0.123955300283318,0.0811077265124838,0.255860196227391,0.000530266621916307,0.000325061840313469,0.000438834451378436,0.000269618574769775,0.000868632014020028
25,0,1,"PC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PVD","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PVD","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.058535849933689,0.0565622446258229,0.0304178114575925,0.0219864976822143,0.118985534889846,0.0101524865698388,0.0055179983065319,0.00838377259997016,0.0058681107541681,0.0159402692598978,0.838377259997016,0.58681107541681,1.59402692598978,0.000303368216416115,0.000293139798739854,0.000157643516231933,0.000113947343288709,0.000616655084700076
25,0,1,"PVD","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"PVD","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"RHD","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"RHD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"RHD","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"RHD","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.110466204511009,0.102124487497495,0.0739137685355154,0.0337611728036789,0.218240806797508,0.00449247811468132,0.00302976359055206,0.0037141914935212,0.00201710207010031,0.00762939778724845,0.37141914935212,0.201710207010031,0.762939778724845,0.000572502756425777,0.000529270928151235,0.000383065901573384,0.000174970839052834,0.00113105600042325
25,0,1,"RHD","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"RHD","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.144426097810501,0.0899603225614868,0.163898760808235,0.0522029394759054,0.220097492597021,0.00393700968651328,0.00246257194115936,0.00478110680268741,0.00134427607501392,0.00581226074926464,0.478110680268741,0.134427607501392,0.581226074926464,0.000748503485408429,0.00046622886034136,0.000849422615295273,0.000270547239997781,0.00114067847041526
25,0,1,"SCC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCNC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCNC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCNC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCNC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCNC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"SCNC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"TC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"TC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0.866040258924228,0.362880533758383,0.72719210335213,0.599790960267468,1.25031048981727,0.000907500322041745,0.000332961768346882,0.000758208189885342,0.000679456667219435,0.001262442289197,0.0758208189885343,0.0679456667219435,0.1262442289197,0.0044883449884476,0.00188066664143627,0.00376874977702944,0.00310847991521397,0.00647986599138667
25,0,1,"TC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"TC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"UC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"UC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"UC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"UC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"UC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.59,0.06,0.62,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"UC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.52,0.05,0.48,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AA","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AA","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AA","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AA","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0.373063159847421,0.0939007234780046,0.341656944720035,0.3010291946205,0.471792407932621,0.0144978815513096,0.00464447820726065,0.0152753474699611,0.00980181440428651,0.0185331026674789,1.52753474699611,0.980181440428651,1.85331026674789,0.00891076058134711,0.00224285578257041,0.00816061075717022,0.00719020093636715,0.0112689475768774
25,0,2,"AA","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AA","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AFF","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AFF","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0.0213497324209566,0.00300456126958477,0.0220427094694084,0.0182584027301052,0.0238520316206239,0.0137414220698788,0.00210174934897349,0.0144416605181117,0.0115320770433324,0.0153555644154272,1.44416605181117,1.15320770433324,1.53555644154272,0.000509946771899898,7.17651298943803e-05,0.000526498801775077,0.000436109144071805,0.00056971517433409
25,0,2,"AFF","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"AFF","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"APCA","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"APCA","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"APCA","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"APCA","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"BC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"BC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"BC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"BC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"BC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"BC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,7.82805616202976,0.6389172014512,8.16886611280368,7.14488655261028,8.2215373132914,0.0759377312723625,0.00456060821704717,0.0743680451370458,0.0724692139167866,0.0807404818429577,7.43680451370458,7.24692139167866,8.07404818429577,0.186976206135483,0.0152607891268718,0.195116586108486,0.170658430806289,0.196374658487625
25,0,2,"CC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0.147440265249317,0.159921951462773,0.124868666485729,0.00624654814055012,0.307819841307134,0.00136766176549807,0.00139757437194943,0.00130958227817189,6.55100284131412e-05,0.00271918106681025,0.130958227817189,0.00655100284131412,0.271918106681025,0.00352166883544413,0.00381979882915645,0.00298253730446471,0.00014920126383711,0.00735239820838366
25,0,2,"CC","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CC","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CM","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CM","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,1.65943620108297,0.793674239962908,1.54173444737052,0.961713171823213,2.45720572099832,0.0119207877532323,0.00530489108301126,0.0122846747663931,0.00673538934957441,0.0167968821957035,1.22846747663931,0.673538934957441,1.67968821957035,0.0396362875763938,0.0189572219749186,0.0368249348076956,0.0229708980794283,0.0586913269267528
25,0,2,"CM","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"CM","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"DIAB","direct","CMD","CMD","DIAB","DIAB","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"DIAB","direct","CMD","CMD","DIAB","DIAB","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"DIAB","medBMI","CMD","CMD","DIAB","DIAB","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"DIAB","medBMI","CMD","CMD","DIAB","DIAB","leg_tot",0.41,0.08,0.39,0.92,0,0.092,4.33966884859073,0.199327733857738,4.24224964809863,4.20950908393012,4.55263493366963,0.0301482075419133,0.00177811031365161,0.0307984038360644,0.0282696068454003,0.0314741413883979,3.07984038360644,2.82696068454003,3.14741413883979,0.103654700528291,0.00476102146981014,0.101327804535756,0.100545783258921,0.108741479391315
25,0,2,"DIAB","medSBP","CMD","CMD","DIAB","DIAB","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"DIAB","medSBP","CMD","CMD","DIAB","DIAB","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ECA","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ECA","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ECA","medBMI","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ECA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ECA","medSBP","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ECA","medSBP","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ENDO","direct","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ENDO","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ENDO","medBMI","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ENDO","medBMI","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0.14144666089116,0.0514904018355982,0.112244013717834,0.111248771158981,0.196466800720665,0.0140592017309749,0.00280696711972523,0.0145290468669639,0.011221064883917,0.0164979702124421,1.45290468669639,1.1221064883917,1.64979702124421,0.00337850923352391,0.00122986853802992,0.00268099249826255,0.00265722073756141,0.00469268695445856
25,0,2,"ENDO","medSBP","CMD","CMD","Other_CVD","Other_CVD","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"ENDO","medSBP","CMD","CMD","Other_CVD","Other_CVD","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"GC","direct","Cancer","Cancer","Cancer","Cancer","dairy_tot",1.26,0.07,0.53,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0.41,0.08,0.39,0.92,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
